,storeNumber,city,totalSalesDollars,avgSalesDollars,countyNumber,avgPrice(L),zipCode,totalVolSold(L),avgVolSold(L),avgMargin,totalSalesQ1,avgSalesQ1
626,4367,MASON CITY,3181.65,102.633870968,17.0,16.4634562212,50401,231.55,7.46935483871,3.30774193548,664.19,66.419
627,4368,JOHNSTON,3965.26,61.9571875,77.0,17.8010416667,50131,295.52,4.6175,4.280625,1118.03,58.8436842105
628,4369,NORWALK,6314.67,80.9573076923,91.0,15.7519291819,50211,500.16,6.41230769231,4.42756410256,1498.54,88.1494117647
629,4370,NORWALK,3480.37,63.2794545455,91.0,16.0998008658,50211,264.15,4.80272727273,4.16654545455,676.89,56.4075
630,4371,WEST DES MOINES,5218.19,81.53421875,77.0,17.6882142857,50265,332.27,5.19171875,3.858125,1174.03,83.8592857143
631,4372,MASON CITY,1659.86,82.993,17.0,16.8178571429,50401,151.22,7.561,3.9805,221.12,55.28
632,4373,WEST DES MOINES,8299.25,90.2092391304,77.0,17.6138509317,50266,523.03,5.68510869565,4.35695652174,1630.31,85.8057894737
633,4374,GRIMES,3908.01,84.9567391304,77.0,16.6097101449,50111,289.62,6.29608695652,3.95260869565,674.84,84.355
634,4375,GRIMES,5021.32,71.7331428571,77.0,16.427170068,50111,365.93,5.22757142857,3.81685714286,867.23,78.8390909091
635,4376,MASON CITY,8259.18,77.1885981308,17.0,15.2704539386,50401,734.55,6.86495327103,3.74831775701,1786.98,77.6947826087
636,4377,DES MOINES,6838.18,68.3818,77.0,20.9377095238,50313,395.57,3.9557,3.3896,1185.82,69.7541176471
637,4378,WAUKEE,5089.54,124.135121951,25.0,15.9374680604,50263,428.09,10.4412195122,3.86634146341,1200.75,120.075
638,4379,WEST DES MOINES,5827.9,86.9835820896,77.0,17.2246766169,50266,414.95,6.19328358209,4.11865671642,968.49,80.7075
639,4380,WEST BRANCH,2851.28,101.831428571,16.0,18.0165306122,52358,204.9,7.31785714286,4.35392857143,368.34,92.085
640,4382,WEST DES MOINES,6611.76,51.654375,77.0,19.4374255952,50265,421.37,3.291953125,3.61953125,1094.89,54.7445
641,4384,ADEL,7306.21,73.0621,25.0,17.0925857143,50003,596.31,5.9631,3.7364,2126.68,85.0672
642,4385,NEW VIRGINIA,3041.03,101.367666667,91.0,16.2865714286,50210,234.45,7.815,3.59266666667,506.33,126.5825
643,4386,MARSHALLTOWN,806.37,115.195714286,64.0,22.7114285714,50158,43.35,6.19285714286,5.29142857143,806.37,115.195714286
644,4387,SPIRIT LAKE,5081.49,105.864375,30.0,15.2461011905,51360,402.92,8.39416666667,3.66833333333,1507.59,115.968461538
645,4388,CLIVE,1162.28,58.114,77.0,19.762,50325,68.06,3.403,2.855,185.04,46.26
646,4392,CLIVE,6300.54,41.18,77.0,17.8765390601,50325,408.03,2.6668627451,3.84614379085,1399.99,73.6836842105
647,4393,CLIVE,4573.5,68.2611940299,77.0,19.1290262971,50325,298.65,4.45746268657,4.28119402985,633.71,48.7469230769
648,4395,ELLSWORTH,6228.02,81.9476315789,40.0,16.2739348371,50075,510.57,6.71802631579,3.90973684211,1949.45,92.830952381
649,4396,REINBECK,3276.78,117.027857143,38.0,11.9757993197,50669,279.0,9.96428571429,4.24392857143,1664.58,138.715
650,4397,ANKENY,3853.84,67.6112280702,77.0,17.4504845447,50021,269.9,4.7350877193,3.20087719298,800.4,61.5692307692
651,4398,BELMOND,6122.65,122.453,99.0,13.9283619048,50421,598.5,11.97,4.347,1046.61,130.82625
652,4401,MARION,3493.84,75.9530434783,57.0,17.0717184265,52302,252.7,5.49347826087,3.20347826087,47.72,23.86
653,4402,RIVERSIDE,11758.64,105.933693694,92.0,16.048013728,52327,947.71,8.53792792793,3.95252252252,2071.69,90.0734782609
654,4404,ANKENY,5360.07,86.4527419355,77.0,15.6392473118,50021,395.55,6.37983870968,3.76516129032,765.5,69.5909090909
655,4405,ANKENY,5569.77,45.2826829268,77.0,18.3736933798,50021,388.27,3.15666666667,4.23983739837,1421.19,49.0065517241
656,4406,ANKENY,4717.5,89.0094339623,77.0,15.2671428571,50023,375.23,7.07981132075,3.73264150943,1057.13,81.3176923077
657,4408,BOONE,2926.35,117.054,8.0,19.2552,50036,190.1,7.604,3.2232,915.34,114.4175
658,4409,BOONE,2736.8,124.4,8.0,16.1754545455,50036,225.67,10.2577272727,4.04045454545,855.24,142.54
659,4410,PERRY,5448.37,64.861547619,8.0,15.4779251701,50220,475.03,5.65511904762,3.60571428571,1244.25,73.1911764706
660,4411,DE SOTO,6347.84,64.773877551,25.0,16.0772303207,50069,517.08,5.27632653061,4.41785714286,1787.49,63.8389285714
661,4412,TIPTON,2489.97,52.9780851064,16.0,18.5271327254,52772,176.07,3.74617021277,3.84617021277,224.91,74.97
662,4413,WAPELLO,3763.4,104.538888889,58.0,17.4299206349,52653,256.2,7.11666666667,3.86472222222,754.04,125.673333333
663,4414,NEOLA,3945.26,73.0603703704,78.0,15.5595414462,51559,313.17,5.79944444444,3.57277777778,893.6,81.2363636364
664,4415,ACKLEY,3279.11,79.9782926829,42.0,16.9031126597,50601,279.98,6.8287804878,4.22902439024,1064.46,152.065714286
665,4416,CASEY,4060.65,145.023214286,39.0,17.7181632653,50048,257.2,9.18571428571,3.66714285714,1129.34,141.1675
666,4417,ADAIR,3482.94,145.1225,1.0,16.1732936508,50002,225.0,9.375,4.30125,731.52,146.304
667,4418,WALNUT,3995.56,102.45025641,78.0,16.1967032967,51577,277.7,7.12051282051,4.23179487179,770.02,85.5577777778
668,4419,LAMONI,4119.09,76.2794444444,27.0,16.8174074074,50140,295.71,5.47611111111,3.79851851852,1156.18,88.9369230769
669,4420,OTTUMWA,2299.86,46.9359183673,90.0,19.2127599611,52501,135.81,2.77163265306,3.93632653061,313.22,62.644
670,4421,HAMPTON,3017.02,107.750714286,35.0,20.5109183673,50441,180.23,6.43678571429,4.22321428571,1096.06,137.0075
671,4424,BURLINGTON,2556.84,116.22,29.0,16.2884415584,52601,159.9,7.26818181818,4.33727272727,152.04,50.68
672,4425,COUNCIL BLUFFS,907.77,113.47125,78.0,18.3808333333,51501,77.32,9.665,2.15,438.54,109.635
673,4426,MARSHALLTOWN,28080.78,91.1713636364,64.0,17.1575502474,50158,1939.76,6.29792207792,4.16136363636,6566.6,83.1215189873
674,4427,NORTH LIBERTY,4489.19,77.3998275862,52.0,16.2440804598,52317,325.27,5.60810344828,4.1924137931,834.48,64.1907692308
675,4428,AMES,7771.78,127.406229508,85.0,17.1506323185,50014,527.2,8.64262295082,4.79819672131,1974.0,151.846153846
676,4429,COLFAX,4482.9,112.0725,50.0,17.5101666667,50054,283.13,7.07825,3.97625,891.99,99.11
677,4430,FORT DODGE,3339.27,128.433461538,94.0,14.063003663,50501,287.2,11.0461538462,2.89076923077,664.38,332.19
678,4431,FORT DODGE,2485.68,108.073043478,94.0,12.65436853,50501,207.75,9.03260869565,3.47652173913,94.08,94.08
679,4432,CORALVILLE,3286.65,82.16625,52.0,17.5689285714,52241,218.95,5.47375,3.71675,1682.03,88.5278947368
680,4433,PLEASANT HILL,3449.05,73.3840425532,77.0,17.4736068896,50317,273.51,5.81936170213,3.59085106383,428.2,71.3666666667
681,4434,ROCK RAPIDS,6289.96,76.7068292683,60.0,15.4767828107,51246,489.17,5.96548780488,5.03658536585,1254.86,73.8152941176
682,4435,COUNCIL BLUFFS,3203.52,100.11,78.0,16.3642559524,51501,221.99,6.9371875,3.2728125,470.49,94.098
683,4436,AMES,9496.7,114.418072289,85.0,19.0860929432,50010,750.95,9.04759036145,4.61542168675,1996.94,117.467058824
684,4437,AMES,4715.8,72.5507692308,85.0,16.2082124542,50010,382.92,5.89107692308,3.63661538462,1170.79,68.87
685,4438,AMES,4877.49,58.0653571429,85.0,18.2944671202,50010,351.67,4.18654761905,3.61369047619,1193.83,70.2252941176
686,4439,CENTER POINT,8101.08,55.4868493151,57.0,13.0776255708,52213,784.25,5.37157534247,4.07684931507,2163.51,83.2119230769
687,4440,COUNCIL BLUFFS,2786.01,107.154230769,78.0,16.0851282051,51503,187.5,7.21153846154,4.03269230769,1012.41,112.49
688,4443,PALO,3795.42,140.571111111,57.0,12.5058906526,52324,321.0,11.8888888889,4.08222222222,420.84,140.28
689,4444,SLOAN,9311.36,101.210434783,97.0,15.691252588,51055,672.17,7.30619565217,3.75304347826,2295.74,104.351818182
690,4445,WEBSTER CITY,3345.92,90.4302702703,40.0,15.1777091377,50595,284.55,7.69054054054,3.24783783784,879.6,87.96
691,4446,URBANDALE,9368.6,55.4355029586,77.0,20.901053818,50322,510.85,3.02278106509,2.95266272189,2345.58,54.548372093
692,4447,URBANDALE,3984.53,94.8697619048,77.0,16.9102267574,50322,322.9,7.6880952381,2.82,884.97,126.424285714
693,4448,URBANDALE,2901.94,93.6109677419,77.0,18.4959754224,50322,165.84,5.34967741935,3.49548387097,833.04,138.84
694,4449,URBANDALE,2874.88,75.6547368421,77.0,15.7062406015,50322,211.28,5.56,4.36605263158,813.57,101.69625
695,4450,URBANDALE,4427.06,76.3286206897,77.0,17.8500492611,50323,291.34,5.02310344828,3.95793103448,738.62,61.5516666667
696,4451,WEBSTER CITY,5178.37,77.2891044776,40.0,17.6635963042,50595,462.06,6.89641791045,3.58746268657,1273.5,90.9642857143
697,4452,SIOUX CITY,12151.77,86.1827659574,97.0,19.7651739277,51105,798.27,5.6614893617,3.6370212766,3990.74,110.853888889
698,4453,FOREST CITY,10199.47,72.3366666667,95.0,15.9676089159,50436,832.59,5.90489361702,4.93432624113,2693.46,81.62
699,4454,SIOUX CITY,3574.36,142.9744,97.0,17.7479619048,51109,245.1,9.804,3.9136,937.86,117.2325
700,4455,ELDORA,2061.49,73.6246428571,42.0,19.0591496599,50627,132.13,4.71892857143,4.69857142857,691.32,172.83
701,4456,IOWA CITY,6799.37,78.1536781609,52.0,19.7206458675,52246,379.59,4.36310344828,3.96770114943,1701.26,113.417333333
702,4457,IOWA CITY,7761.87,110.883857143,52.0,16.0318095238,52240,529.1,7.55857142857,3.52114285714,1166.97,116.697
703,4458,JOHNSTON,2596.42,70.1735135135,77.0,19.8725225225,50131,153.02,4.13567567568,3.29432432432,204.35,40.87
704,4459,EAGLE GROVE,6792.63,117.114310345,99.0,15.484318555,50533,566.15,9.76120689655,3.93051724138,765.21,109.315714286
705,4461,WINDSOR HEIGHTS,8161.2,55.1432432432,77.0,18.6299388674,50324,518.92,3.50621621622,2.64689189189,2312.32,60.8505263158
706,4462,BUFFALO CENTER,5925.78,51.0843103448,95.0,16.83227422,50424,493.45,4.25387931034,4.80284482759,1307.12,40.8475
707,4463,GARNER,15712.9,109.117361111,41.0,12.3397486772,50438,1522.75,10.5746527778,4.51465277778,3938.14,123.066875
708,4464,ELDRIDGE,10359.18,86.3265,82.0,20.9108492063,52748,681.75,5.68125,5.51625,1980.87,79.2348
709,4466,FAYETTE,10533.66,184.801052632,33.0,15.537786132,52142,775.65,13.6078947368,4.54473684211,1057.74,132.2175
710,4467,MUSCATINE,3292.1,49.8803030303,70.0,16.5223881674,52761,258.93,3.92318181818,3.50242424242,614.15,47.2423076923
711,4468,MUSCATINE,2400.06,48.9808163265,70.0,15.8368124393,52761,181.3,3.7,3.54816326531,426.27,38.7518181818
712,4470,WATERLOO,1954.95,75.1903846154,7.0,14.3722710623,50703,170.24,6.54769230769,3.015,846.16,94.0177777778
713,4471,WATERLOO,2940.22,94.8458064516,7.0,17.4986482335,50702,212.01,6.83903225806,3.85838709677,813.08,101.635
714,4472,CENTERVILLE,7584.0,79.0,4.0,16.1686507937,52544,626.79,6.5290625,4.46229166667,2140.38,73.8062068966
715,4473,PANORA,8786.04,146.434,39.0,15.9168888889,50216,631.5,10.525,5.209,1804.5,150.375
716,4474,COUNCIL BLUFFS,5576.74,109.347843137,78.0,19.4104014939,51501,329.7,6.46470588235,3.87411764706,1767.57,110.473125
717,4475,COUNCIL BLUFFS,4981.68,90.576,78.0,18.9452987013,51501,311.1,5.65636363636,3.18709090909,1799.39,99.9661111111
718,4476,COUNCIL BLUFFS,4612.21,94.1267346939,78.0,17.2367249757,51501,335.88,6.85469387755,3.08714285714,683.56,136.712
719,4477,COUNCIL BLUFFS,2442.84,93.9553846154,78.0,19.2295970696,51503,169.05,6.50192307692,3.77538461538,121.31,40.4366666667
720,4478,DES MOINES,21716.41,76.7364310954,77.0,17.1498923103,50315,1626.13,5.74604240283,3.76932862191,4003.96,67.8637288136
721,4480,CLINTON,5702.76,142.569,23.0,20.9561071429,52732,280.35,7.00875,4.4825,413.22,103.305
722,4481,IOWA CITY,37161.77,142.382260536,52.0,19.6035960591,52240,2525.54,9.67639846743,4.99731800766,10277.64,163.137142857
723,4482,INDIANOLA,17178.37,178.941354167,91.0,15.3947519841,50125,1692.4,17.6291666667,4.54645833333,1794.01,85.429047619
724,4485,SANBORN,6501.29,44.8364827586,71.0,15.3702101806,51248,541.22,3.73255172414,4.08889655172,1261.49,36.0425714286
725,4487,CEDAR RAPIDS,3543.99,88.59975,57.0,16.6743809524,52402,268.52,6.713,3.53575,1130.97,75.398
726,4488,CEDAR RAPIDS,704.36,54.1815384615,57.0,13.073992674,52404,71.0,5.46153846154,3.24846153846,704.36,54.1815384615
727,4489,CEDAR RAPIDS,3111.41,141.427727273,57.0,16.3395670996,52405,277.9,12.6318181818,3.725,1173.54,195.59
728,4490,CEDAR RAPIDS,8556.92,60.26,57.0,18.7215291751,52404,525.22,3.69873239437,3.10563380282,2463.32,64.8242105263
729,4491,CEDAR RAPIDS,4665.86,97.2054166667,57.0,15.921547619,52403,347.4,7.2375,3.54145833333,887.16,98.5733333333
730,4492,CEDAR RAPIDS,4376.09,109.40225,57.0,19.909047619,52404,279.17,6.97925,3.92425,1485.82,123.818333333
731,4493,CEDAR RAPIDS,4565.55,126.820833333,57.0,18.2241931217,52404,305.47,8.48527777778,4.60944444444,639.06,127.812
732,4495,GRUNDY CENTER,6526.76,47.6405839416,38.0,13.1770385819,50638,620.24,4.52729927007,3.74583941606,1674.74,52.335625
733,4496,CEDAR RAPIDS,5633.62,69.5508641975,57.0,20.634691358,52402,406.72,5.0212345679,3.40037037037,1545.38,73.5895238095
735,4498,WINTHROP,1203.45,75.215625,10.0,15.306577381,50682,99.3,6.20625,4.498125,133.65,66.825
736,4499,MILFORD,1563.82,120.293846154,30.0,14.5215384615,51351,134.1,10.3153846154,2.98923076923,382.9,127.633333333
737,4500,NORTH LIBERTY,3516.73,117.224333333,52.0,13.8487301587,52317,299.25,9.975,3.31466666667,945.64,189.128
738,4501,FAIRFIELD,3427.7,77.9022727273,51.0,16.7146320346,52556,290.72,6.60727272727,3.54136363636,858.41,122.63
739,4502,WATERLOO,12070.3,86.2164285714,7.0,19.574414966,50703,781.8,5.58428571429,3.25257142857,3466.78,88.8917948718
740,4503,TREYNOR,1755.27,109.704375,78.0,18.6370833333,51575,116.62,7.28875,5.30375,488.58,122.145
741,4504,INDIANOLA,7540.5,93.0925925926,91.0,13.2133568489,50125,650.7,8.03333333333,3.2075308642,1423.77,88.985625
742,4505,JOHNSTON,2862.98,159.054444444,77.0,21.327037037,50131,143.7,7.98333333333,6.39166666667,612.48,153.12
743,4506,TIFFIN,4687.48,117.187,52.0,14.3335238095,52340,411.5,10.2875,3.37075,783.72,130.62
744,4507,SPENCER,1915.92,159.66,21.0,13.9484126984,51301,163.5,13.625,3.89,98.64,98.64
745,4508,SPENCER,2001.38,125.08625,21.0,14.2004761905,51301,177.0,11.0625,4.36375,690.02,98.5742857143
746,4509,AMES,58422.19,134.613341014,85.0,20.9252917941,50010,3904.62,8.9968202765,5.60675115207,14183.86,157.598444444
747,4510,MALVERN,2311.44,105.065454545,65.0,11.4593073593,51551,204.0,9.27272727273,2.84272727273,645.24,107.54
748,4511,DES MOINES,7234.45,84.1215116279,77.0,21.8190254707,50317,415.98,4.83697674419,4.42651162791,1968.17,78.7268
749,4512,WATERLOO,2794.26,116.4275,7.0,13.0002579365,50701,225.75,9.40625,3.49416666667,1227.36,122.736
750,4513,POLK CITY,1754.59,134.968461538,77.0,17.9266666667,50226,118.5,9.11538461538,3.78923076923,60.12,60.12
751,4514,FORT DODGE,5123.98,150.705294118,94.0,16.6854201681,50501,402.0,11.8235294118,4.33558823529,1647.94,137.328333333
752,4515,DOWS,1821.3,165.572727273,99.0,15.1570238095,50071,124.8,11.3454545455,3.67909090909,726.48,181.62
753,4516,OAKLAND,3953.34,87.852,78.0,16.9884444444,51560,262.8,5.84,3.34688888889,1602.36,100.1475
754,4517,CEDAR RAPIDS,3482.04,133.924615385,57.0,13.6207509158,52402,342.0,13.1538461538,3.80346153846,181.2,90.6
755,4518,WEST DES MOINES,3346.04,123.927407407,77.0,15.6859259259,50266,225.75,8.36111111111,3.42555555556,739.88,105.697142857
756,4519,WEST DES MOINES,4604.98,127.916111111,77.0,15.0872089947,50266,316.5,8.79166666667,4.38638888889,1083.54,120.393333333
757,4520,HUXLEY,3817.14,141.375555556,85.0,15.4687830688,50124,262.5,9.72222222222,4.28703703704,1035.12,207.024
758,4521,GRAND JUNCTION,2893.69,152.299473684,37.0,18.1920802005,50107,256.5,13.5,4.56947368421,990.98,165.163333333
759,4522,MONROE,2523.07,56.0682222222,50.0,16.1673439153,50170,219.96,4.888,3.35311111111,588.71,65.4122222222
760,4523,EXIRA,2869.68,151.035789474,5.0,11.7572681704,50076,273.0,14.3684210526,3.97578947368,768.96,96.12
761,4524,NORA SPRINGS,4288.75,102.113095238,34.0,18.8751020408,50458,309.86,7.37761904762,4.02571428571,775.5,70.5
762,4525,AKRON,4315.29,77.05875,75.0,16.9978571429,51001,343.38,6.13178571429,4.09696428571,1249.34,73.4905882353
763,4527,GILMORE CITY,1474.8,105.342857143,46.0,12.8132653061,50541,165.0,11.7857142857,2.90071428571,578.82,144.705
764,4528,MARSHALLTOWN,2405.7,114.557142857,64.0,17.4666666667,50158,157.8,7.51428571429,3.11619047619,896.16,112.02
765,4529,BUFFALO CENTER,1413.18,141.318,95.0,12.0262857143,50424,124.5,12.45,3.77,359.16,119.72
766,4530,ELY,4140.64,108.964210526,57.0,14.5009210526,52227,320.55,8.43552631579,3.89131578947,1449.16,111.473846154
767,4531,AFTON,2723.76,272.376,88.0,18.3662857143,50830,214.5,21.45,3.723,729.12,243.04
769,4533,ST ANSGAR,1460.76,121.73,66.0,12.6198412698,50472,138.75,11.5625,3.12083333333,246.9,123.45
770,4535,DUBUQUE,3801.82,122.639354839,31.0,16.7056682028,52001,267.75,8.63709677419,4.11580645161,916.18,83.2890909091
771,4536,DUBUQUE,1825.69,70.2188461538,31.0,14.7668498168,52003,149.05,5.73269230769,3.08153846154,141.0,47.0
772,4537,LEON,2691.18,122.326363636,27.0,14.1232467532,50144,199.5,9.06818181818,3.705,1381.56,125.596363636
773,4538,CLARKSVILLE,3366.81,160.324285714,12.0,12.8976870748,50619,275.25,13.1071428571,4.01761904762,816.75,163.35
774,4539,SCRANTON,1370.6,85.6625,37.0,14.7299181548,51462,109.8,6.8625,3.2125,121.44,121.44
775,4540,BELLEVUE,2690.62,99.6525925926,49.0,16.8723368607,52031,182.45,6.75740740741,3.93444444444,621.2,88.7428571429
776,4541,DELMAR,1942.8,71.9555555556,23.0,16.9690520282,52037,147.13,5.44925925926,3.92555555556,175.8,87.9
778,4543,MARION,2639.66,155.274117647,57.0,21.2326610644,52302,144.3,8.48823529412,4.03117647059,1148.16,143.52
779,4544,OSCEOLA,2567.04,142.613333333,20.0,14.2417460317,50213,209.4,11.6333333333,2.89833333333,737.28,147.456
780,4545,COUNCIL BLUFFS,9218.81,97.0401052632,78.0,19.7199348371,51503,567.77,5.97652631579,5.25273684211,3141.54,104.718
781,4546,GLIDDEN,3096.97,93.8475757576,14.0,16.9512554113,51443,206.18,6.24787878788,3.91424242424,483.34,96.668
782,4547,HAMPTON,4908.65,83.1974576271,35.0,12.7800161421,50441,416.5,7.0593220339,4.14983050847,1273.68,84.912
783,4548,WALKER,2512.82,139.601111111,57.0,12.0437301587,52352,258.0,14.3333333333,3.72,660.9,165.225
784,4549,COLO,3042.18,138.280909091,85.0,12.1071428571,50056,289.5,13.1590909091,3.99090909091,678.24,226.08
785,4551,URBANA,2265.65,102.984090909,6.0,13.5675324675,52345,212.0,9.63636363636,3.35772727273,546.68,91.1133333333
786,4552,BUFFALO,4106.48,152.091851852,82.0,15.6658730159,52728,325.25,12.0462962963,3.47111111111,938.76,156.46
787,4553,SHEFFIELD,2808.42,127.655454545,35.0,13.2104761905,50475,243.0,11.0454545455,3.53590909091,1396.32,174.54
788,4554,SIOUX CITY,2469.91,74.8457575758,97.0,16.3168686869,51103,173.35,5.25303030303,3.7803030303,159.0,79.5
789,4555,DONNELLSON,2648.94,176.596,56.0,19.1445079365,52625,154.5,10.3,5.09133333333,305.16,152.58
790,4556,GOLDFIELD,1026.24,146.605714286,99.0,13.1692517007,50542,84.0,12.0,3.76714285714,581.04,145.26
791,4557,TRAER,7020.76,58.9979831933,86.0,13.3852541016,50675,632.87,5.31823529412,4.73302521008,1858.53,51.6258333333
792,4558,SIOUX CITY,9224.95,90.4406862745,97.0,16.186923436,51105,726.77,7.12519607843,3.09382352941,1630.0,85.7894736842
793,4559,OSAGE,13251.8,43.5914473684,66.0,14.8255051692,50461,1305.54,4.29453947368,3.93960526316,2889.19,38.5225333333
794,4560,HARLAN,3170.1,132.0875,83.0,15.5471031746,51537,240.0,10.0,4.28666666667,1286.04,128.604
795,4561,EVANSDALE,3116.4,155.82,7.0,19.1707142857,50707,168.75,8.4375,5.793,1572.05,174.672222222
796,4562,MECHANICSVILLE,3256.5,135.6875,16.0,15.763452381,52306,233.1,9.7125,3.58166666667,980.1,163.35
797,4563,IRETON,2438.71,93.7965384615,84.0,19.6576739927,51027,145.5,5.59615384615,5.53653846154,508.98,101.796
798,4565,SIOUX CITY,5950.81,106.264464286,97.0,14.9406802721,51106,496.15,8.85982142857,3.81464285714,1403.1,116.925
799,4566,CEDAR RAPIDS,10539.77,60.2272571429,57.0,17.2334612245,52404,757.68,4.3296,3.66628571429,2656.88,78.1435294118
800,4567,DES MOINES,44.14,22.07,77.0,15.92,50313,3.0,1.5,4.15,13.75,13.75
801,4568,SIOUX CITY,11814.59,90.1877099237,97.0,17.5888222465,51108,791.06,6.0386259542,4.15145038168,991.23,90.1118181818
802,4569,SUTHERLAND,3193.5,114.053571429,71.0,14.7637244898,51058,240.0,8.57142857143,5.05607142857,675.24,112.54
803,4571,ALLISON,1376.64,137.664,12.0,12.9257142857,50602,127.5,12.75,3.944,541.32,135.33
804,4572,GRUNDY CENTER,5254.75,60.3994252874,38.0,15.0990257252,50638,419.02,4.81632183908,3.93494252874,783.06,37.2885714286
805,4573,HAMBURG,2654.45,120.656818182,36.0,14.7214285714,51640,187.1,8.50454545455,3.32409090909,509.76,127.44
806,4575,SLATER,4132.2,76.5222222222,85.0,17.9898853616,50244,330.44,6.11925925926,4.01518518519,1079.52,71.968
807,4576,ARNOLDS PARK,11510.72,101.864778761,30.0,16.9711715129,51331,833.76,7.37840707965,4.66415929204,1951.64,97.582
808,4577,WOODWARD,2560.53,91.4475,25.0,13.5673469388,50276,218.25,7.79464285714,3.62928571429,538.14,89.69
809,4578,FARMINGTON,2063.89,89.7343478261,89.0,17.3916770186,52626,149.54,6.50173913043,3.78217391304,744.15,124.025
810,4580,WASHINGTON,4751.62,48.4859183673,92.0,19.5093974733,52353,362.36,3.69755102041,3.47959183673,953.28,47.664
811,4582,SPIRIT LAKE,4267.8,37.1113043478,30.0,18.1939337474,51360,315.51,2.74356521739,3.84782608696,730.89,33.2222727273
812,4583,MANSON,2027.48,101.374,13.0,12.4822380952,50563,192.74,9.637,4.548,833.37,138.895
813,4584,DUMONT,3328.16,70.8119148936,12.0,14.3313576494,50602,356.45,7.58404255319,4.28510638298,364.4,45.55
814,4585,FARLEY,2030.4,92.2909090909,31.0,11.5813852814,52046,205.5,9.34090909091,3.04272727273,418.2,83.64
815,4586,ROCKWELL CITY,1286.21,80.388125,13.0,17.9583928571,50579,104.62,6.53875,3.92875,519.21,64.90125
816,4588,SIOUX CITY,26047.34,130.2367,97.0,20.7091880952,51103,1460.82,7.3041,4.3758,3684.28,105.265142857
817,4589,SIBLEY,5082.68,52.9445833333,72.0,15.9823561508,51249,392.22,4.085625,4.6778125,1921.02,50.5531578947
818,4590,CEDAR FALLS,2834.86,109.033076923,7.0,13.3059569597,50613,230.4,8.86153846154,3.55230769231,942.48,117.81
819,4591,CLARION,1185.12,118.512,99.0,13.8183809524,50525,92.4,9.24,3.82,81.6,81.6
820,4592,EMMETSBURG,4736.39,57.7608536585,74.0,14.3965505226,50536,417.85,5.09573170732,4.49280487805,1580.94,75.2828571429
821,4594,DES MOINES,5405.53,65.1268674699,77.0,17.2793115318,50312,369.02,4.44602409639,3.17397590361,470.59,47.059
822,4595,DES MOINES,4187.69,63.4498484848,77.0,18.1656998557,50321,298.9,4.52878787879,2.84893939394,1067.11,56.1636842105
823,4596,DES MOINES,5217.69,61.3845882353,77.0,17.4762745098,50317,362.35,4.26294117647,3.13176470588,1105.62,73.708
824,4597,DES MOINES,9467.18,62.2840789474,77.0,20.0002662907,50315,683.75,4.49835526316,2.87473684211,2151.4,51.2238095238
825,4598,DES MOINES,4811.59,82.9584482759,77.0,20.3339655172,50317,270.74,4.66793103448,3.11844827586,1418.85,101.346428571
826,4599,DES MOINES,10102.94,70.1593055556,77.0,19.6729100529,50317,648.93,4.50645833333,3.11909722222,2947.57,64.0776086957
827,4600,DES MOINES,6145.42,76.81775,77.0,14.7676666667,50317,541.35,6.766875,3.859,1286.43,64.3215
828,4601,DES MOINES,4157.68,53.3035897436,77.0,17.4465323565,50317,295.53,3.78884615385,3.93897435897,905.03,45.2515
829,4602,PACIFIC JUNCTION,8963.81,91.4674489796,65.0,17.5893586006,51561,660.16,6.73632653061,5.63683673469,2119.86,105.993
830,4603,DES MOINES,4377.87,76.8047368421,77.0,17.8305931495,50320,276.25,4.84649122807,5.01789473684,682.26,113.71
831,4604,NEWTON,24923.41,33.6802837838,50.0,17.9834551158,50208,1976.8,2.67135135135,4.78344594595,5671.78,34.3744242424
832,4605,MARION,3368.78,102.084242424,57.0,13.3582683983,52302,280.85,8.51060606061,3.5503030303,848.26,121.18
833,4607,GUTTENBERG,1765.8,126.128571429,22.0,14.9885714286,52052,130.5,9.32142857143,3.63357142857,94.2,94.2
834,4608,COUNCIL BLUFFS,5466.16,51.0856074766,78.0,19.3589975523,51503,369.36,3.45196261682,4.21504672897,1351.58,45.0526666667
835,4609,ANKENY,4569.23,80.1619298246,77.0,15.5714035088,50023,365.02,6.40385964912,4.16350877193,730.2,121.7
836,4610,FONDA,2077.8,346.3,76.0,18.0885714286,50540,132.0,22.0,4.86666666667,648.0,648.0
837,4612,DAVENPORT,17346.35,114.120723684,82.0,19.7987374687,52802,1162.69,7.64927631579,3.35013157895,5213.96,110.935319149
838,4613,CARROLL,5895.53,95.0891935484,14.0,11.8362749616,51401,545.95,8.80564516129,3.94822580645,1633.77,96.1041176471
839,4615,MASON CITY,37761.59,160.687617021,17.0,18.0847953394,50401,2403.63,10.228212766,4.50463829787,5631.52,144.397948718
840,4617,DES MOINES,31499.62,69.2299340659,77.0,20.9539385139,50317,1830.56,4.02320879121,5.00927472527,8395.82,68.8181967213
841,4619,FORT MADISON,14603.4,42.5755102041,56.0,19.1975190893,52627,989.52,2.88489795918,3.16311953353,2785.61,30.6110989011
842,4620,FONTANELLE,6495.09,141.197608696,1.0,18.4613354037,50846,480.75,10.4510869565,6.30391304348,1696.56,113.104
843,4621,MAXWELL,2594.4,123.542857143,85.0,12.382585034,50161,233.25,11.1071428571,3.69619047619,559.32,93.22
