,storeNumber,city,totalSales15,averageSale15,countyNumber,averagePrice(L),zipCode,totalVolSold(L)15,averageVolSold(L)15,averageMargin15,predictor,Q1AverageSales15,TotalSales16toDate,AverageSale16toDate,Q1TotalSales16,Q1AverageSale16
468,4131.0,URBANDALE,15754.21,152.953495146,77.0,16.1964863615,50322,1021.75,9.91990291262,4.6654368932,2556.12,142.006666667,5909.13,218.856666667,5909.13,218.856666667
469,4132.0,CAMANCHE,11899.99,105.309646018,23.0,15.3136114623,52730,943.89,8.35300884956,4.46044247788,3068.34,109.583571429,3537.66,136.063846154,3537.66,136.063846154
470,4133.0,WEBSTER CITY,5658.12,87.048,40.0,14.5600952381,50595,493.87,7.598,4.37907692308,1332.11,74.0061111111,986.98,75.9215384615,986.98,75.9215384615
471,4134.0,PLEASANTVILLE,6911.46,50.8195588235,63.0,16.2590966387,50225,575.91,4.23463235294,4.90272058824,2297.63,69.6251515152,1544.92,57.2192592593,1544.92,57.2192592593
472,4135.0,ALTOONA,23304.54,298.776153846,77.0,16.0956288156,50009,1676.0,21.4871794872,4.865,2049.99,136.666,1251.48,73.6164705882,1251.48,73.6164705882
473,4136.0,GRIMES,16230.81,170.850631579,77.0,15.8564110276,50111,1136.1,11.9589473684,5.29126315789,3001.86,142.945714286,3404.34,154.742727273,3404.34,154.742727273
474,4137.0,WAUKEE,15861.67,107.902517007,25.0,16.2617946226,50263,1148.0,7.80952380952,4.78367346939,3254.36,87.9556756757,2943.92,105.14,2943.92,105.14
475,4138.0,INDIANOLA,14109.7,102.244202899,91.0,13.6274810214,50125,1374.75,9.96195652174,4.45188405797,2733.12,85.41,2148.52,85.9408,2148.52,85.9408
476,4140.0,DES MOINES,18163.08,130.669640288,77.0,15.5914182939,50313,1952.95,14.05,4.24877697842,3362.92,112.097333333,3916.32,111.894857143,3916.32,111.894857143
477,4141.0,DES MOINES,9301.01,160.362241379,77.0,14.4694252874,50320,1061.25,18.2974137931,4.27465517241,1079.47,98.1336363636,1040.1,94.5545454545,1040.1,94.5545454545
478,4143.0,LAWLER,8854.04,239.298378378,19.0,16.9012870013,52154,532.5,14.3918918919,5.69918918919,1970.46,218.94,790.5,197.625,790.5,197.625
479,4146.0,WAVERLY,10387.53,57.0743406593,9.0,15.6170381999,50677,795.0,4.36813186813,4.71450549451,2724.62,51.4079245283,2092.25,52.30625,2092.25,52.30625
480,4147.0,CEDAR FALLS,32616.23,221.879115646,7.0,15.1175121477,50613,3340.5,22.7244897959,4.85816326531,6781.61,251.170740741,5419.97,150.554722222,5419.97,150.554722222
481,4148.0,INDEPENDENCE,27538.05,241.561842105,10.0,16.6659482038,50644,2545.12,22.3256140351,5.22184210526,5415.46,208.286923077,2487.56,67.2313513514,2487.56,67.2313513514
482,4149.0,DENISON,5449.91,132.924634146,24.0,14.1034610918,51442,414.0,10.0975609756,4.69365853659,1802.13,120.142,2606.34,186.167142857,2606.34,186.167142857
483,4150.0,WATERLOO,19349.6,197.444897959,7.0,14.3426239067,50701,1675.5,17.0969387755,4.42234693878,2150.72,93.5095652174,2167.16,90.2983333333,2167.16,90.2983333333
484,4152.0,MISSOURI VALLEY,19206.45,45.0855633803,43.0,16.387334004,51555,1504.7,3.53215962441,4.73539906103,5619.79,48.4464655172,3861.49,42.9054444444,3861.49,42.9054444444
485,4153.0,EVANSDALE,11324.86,117.967291667,7.0,14.6729365079,50707,847.0,8.82291666667,4.43989583333,4594.29,183.7716,1444.36,68.779047619,1444.36,68.779047619
486,4154.0,HIAWATHA,8060.55,62.973046875,57.0,14.4948028274,52233,676.25,5.283203125,4.721640625,1227.69,49.1076,1937.15,60.5359375,1937.15,60.5359375
487,4155.0,MARION,16012.8,184.055172414,57.0,12.70401341,52302,1350.6,15.524137931,4.37298850575,1546.6,77.33,1405.0,108.076923077,1405.0,108.076923077
488,4156.0,OELWEIN,36067.2,231.2,33.0,14.3248641636,50662,2721.15,17.4432692308,4.40371794872,3289.34,117.476428571,5412.63,200.467777778,5412.63,200.467777778
489,4157.0,NORTH LIBERTY,13380.62,102.927846154,52.0,15.668952381,52317,987.75,7.59807692308,4.73669230769,2523.01,84.1003333333,7664.53,255.484333333,7664.53,255.484333333
490,4158.0,CARROLL,21917.16,185.738644068,14.0,14.2659241324,51401,2226.0,18.8644067797,4.60033898305,11056.5,480.717391304,3701.94,142.382307692,3701.94,142.382307692
491,4159.0,COUNCIL BLUFFS,13098.9,195.505970149,78.0,14.9987491116,51503,1133.25,16.9141791045,5.02731343284,1635.71,148.700909091,10578.24,1322.28,10578.24,1322.28
492,4160.0,IOWA CITY,8053.0,89.4777777778,52.0,14.652973545,52240,654.9,7.27666666667,4.61977777778,2053.02,82.1208,1597.83,114.130714286,1597.83,114.130714286
493,4161.0,IOWA CITY,8700.88,124.298285714,52.0,14.7582857143,52246,706.5,10.0928571429,4.79742857143,3295.1,164.755,1692.51,89.0794736842,1692.51,89.0794736842
494,4162.0,CEDAR RAPIDS,19106.67,155.338780488,57.0,14.6317073171,52404,1434.5,11.662601626,4.87479674797,4221.63,156.356666667,6339.1,181.117142857,6339.1,181.117142857
495,4163.0,STORM LAKE,5407.57,66.7601234568,11.0,15.2771017049,50588,497.5,6.14197530864,4.54098765432,2161.33,67.5415625,6166.0,411.066666667,6166.0,411.066666667
496,4164.0,BETTENDORF,18702.54,84.2456756757,82.0,18.4810639211,52722,1347.61,6.07031531532,4.36891891892,3995.0,73.9814814815,3947.25,64.7090163934,3947.25,64.7090163934
497,4165.0,ANKENY,14093.41,45.9068729642,77.0,22.6445695672,50023,751.35,2.44739413681,6.35003257329,2733.82,42.7159375,1855.17,33.7303636364,1855.17,33.7303636364
498,4166.0,JESUP,7520.6,52.961971831,10.0,15.8448323273,50648,613.25,4.31866197183,4.97183098592,1920.96,64.032,1864.67,47.8120512821,1864.67,47.8120512821
499,4167.0,DUBUQUE,167173.55,183.505543359,31.0,20.7302733783,52001,9915.16,10.883819978,5.58536772777,37422.88,170.104,49909.26,216.057402597,49909.26,216.057402597
500,4169.0,DES MOINES,7964.19,86.5672826087,77.0,19.0812862319,50317,542.05,5.89184782609,3.92717391304,1768.47,84.2128571429,1912.59,70.8366666667,1912.59,70.8366666667
501,4170.0,WEST BRANCH,4474.07,24.9948044693,16.0,14.1173663208,52358,406.13,2.26888268156,3.84240223464,1097.38,26.7653658537,841.14,16.8228,841.14,16.8228
502,4171.0,CASCADE,14233.09,129.391727273,31.0,12.7173766234,52033,1212.5,11.0227272727,4.56663636364,4567.46,175.671538462,3829.88,116.056969697,3829.88,116.056969697
503,4172.0,ALDEN,9031.81,99.2506593407,42.0,16.5760753532,50006,629.24,6.91472527473,6.04,2448.6,94.1769230769,2193.27,87.7308,2193.27,87.7308
504,4173.0,PAULLINA,4794.2,61.4641025641,71.0,15.8266605617,51046,391.86,5.02384615385,5.49397435897,746.8,57.4461538462,1199.28,70.5458823529,1199.28,70.5458823529
505,4176.0,CEDAR RAPIDS,12665.97,85.0065100671,57.0,16.4868264621,52405,953.75,6.40100671141,4.38597315436,2942.41,113.169615385,2496.84,69.3566666667,2496.84,69.3566666667
506,4177.0,LE GRAND,6812.21,29.8781140351,64.0,17.0020238095,50142,501.26,2.19850877193,4.48407894737,1793.89,29.4080327869,1545.2,29.7153846154,1545.2,29.7153846154
507,4180.0,MARION,16359.94,52.944789644,57.0,19.4535460009,52302,1237.82,4.00588996764,3.38705501618,3581.7,55.1030769231,4293.85,66.0592307692,4293.85,66.0592307692
508,4182.0,DYERSVILLE,19569.67,167.262136752,31.0,13.5401546602,52040,2018.25,17.25,4.28196581197,6369.46,219.636551724,2554.79,111.077826087,2554.79,111.077826087
509,4183.0,DECORAH,23128.85,111.196394231,96.0,16.6881959707,52101,1647.75,7.921875,5.11519230769,3483.04,82.9295238095,6600.45,124.536792453,6600.45,124.536792453
510,4184.0,MUSCATINE,8247.73,93.7242045455,70.0,15.0017316017,52761,708.75,8.05397727273,4.89761363636,1533.44,85.1911111111,3136.23,104.541,3136.23,104.541
511,4185.0,GRINNELL,14207.93,108.457480916,79.0,15.8555288986,50112,1320.5,10.0801526718,4.95496183206,2889.87,103.209642857,5220.18,111.067659574,5220.18,111.067659574
512,4186.0,DES MOINES,6243.89,57.2833944954,77.0,18.9709916994,50321,439.98,4.03651376147,4.65311926606,2218.33,67.2221212121,1786.61,61.6072413793,1786.61,61.6072413793
514,4189.0,MANCHESTER,8185.74,110.618108108,28.0,14.2576994852,52057,702.8,9.4972972973,4.46635135135,1334.8,88.9866666667,3283.12,328.312,3283.12,328.312
515,4190.0,JEFFERSON,10805.34,77.7362589928,37.0,15.4885782802,50129,804.0,5.78417266187,4.56043165468,1952.13,62.9719354839,1422.14,47.4046666667,1422.14,47.4046666667
516,4191.0,PELLA,13200.97,244.462407407,63.0,18.5495590829,50219,1068.51,19.7872222222,5.07518518519,787.9,60.6076923077,10534.19,1053.419,10534.19,1053.419
517,4192.0,BETTENDORF,7527.6,119.485714286,82.0,14.0906424792,52722,661.5,10.5,4.73301587302,1204.22,80.2813333333,868.92,66.84,868.92,66.84
518,4193.0,HARTLEY,6397.48,46.3585507246,71.0,15.3968115942,51346,486.9,3.52826086957,4.24565217391,1135.54,40.555,1742.31,44.6746153846,1742.31,44.6746153846
519,4194.0,NEWTON,15472.6,145.967924528,50.0,12.7456783468,50208,1419.75,13.3938679245,4.17716981132,2064.21,103.2105,2354.51,98.1045833333,2354.51,98.1045833333
520,4195.0,TOLEDO,8658.39,82.4608571429,86.0,16.4105941043,52342,720.0,6.85714285714,4.6920952381,1694.22,77.01,1725.43,75.0186956522,1725.43,75.0186956522
521,4196.0,DAVENPORT,18026.79,175.017378641,82.0,14.2490268146,52806,2080.05,20.1946601942,4.51718446602,2651.92,120.541818182,3286.13,121.708518519,3286.13,121.708518519
522,4197.0,SERGEANT BLUFF,12836.69,81.7623566879,97.0,15.0495541401,51054,1131.75,7.20859872611,5.03082802548,2824.49,80.6997142857,3502.71,68.6805882353,3502.71,68.6805882353
523,4200.0,SIOUX CITY,11271.82,119.912978723,97.0,14.870070922,51108,1077.0,11.4574468085,4.35372340426,1584.92,66.0383333333,1645.27,96.7805882353,1645.27,96.7805882353
524,4201.0,SIOUX CITY,9104.43,68.9729545455,97.0,14.6933477633,51109,740.25,5.60795454545,4.56977272727,1690.71,62.6188888889,2929.11,81.3641666667,2929.11,81.3641666667
525,4202.0,SIOUX CITY,17069.84,149.735438596,97.0,15.2017042607,51106,1263.0,11.0789473684,5.3051754386,2672.4,98.9777777778,2278.47,134.027647059,2278.47,134.027647059
526,4203.0,WAVERLY,21771.74,142.298954248,9.0,14.4299377529,50677,1836.5,12.0032679739,4.43803921569,5215.66,118.537727273,3070.12,95.94125,3070.12,95.94125
527,4204.0,CLINTON,8633.24,101.567529412,23.0,13.3715182073,52733,691.5,8.13529411765,4.24576470588,2016.15,100.8075,1310.98,81.93625,1310.98,81.93625
528,4205.0,MARSHALLTOWN,7779.01,103.720133333,64.0,12.6989714286,50158,662.75,8.83666666667,4.98106666667,1100.4,100.036363636,3599.09,149.962083333,3599.09,149.962083333
529,4209.0,GRIMES,64904.34,192.594480712,77.0,15.1650967924,50111,4753.5,14.1053412463,5.41421364985,12327.78,173.630704225,13367.28,175.885263158,13367.28,175.885263158
530,4210.0,STORM LAKE,2891.22,206.515714286,11.0,27.5879251701,50588,116.25,8.30357142857,7.64857142857,512.52,128.13,258.72,129.36,258.72,129.36
531,4214.0,WATERLOO,23850.46,115.778932039,7.0,18.7390661119,50703,1483.08,7.19941747573,3.4877184466,4742.43,110.289069767,5237.3,116.384444444,5237.3,116.384444444
532,4222.0,EVANSDALE,9310.6,60.4584415584,7.0,17.7011193568,50707,778.34,5.05415584416,3.82662337662,1541.4,57.0888888889,2512.92,62.823,2512.92,62.823
533,4223.0,EVANSDALE,9075.6,67.728358209,7.0,16.3795024876,50707,725.8,5.41641791045,3.97932835821,1763.98,76.6947826087,1968.42,57.8947058824,1968.42,57.8947058824
534,4228.0,VINTON,27670.01,161.812923977,6.0,12.0765295182,52349,2313.9,13.5315789474,4.40666666667,6819.0,162.357142857,4804.8,137.28,4804.8,137.28
535,4229.0,HARLAN,32464.02,541.067,83.0,12.2154920635,51537,3637.5,60.625,4.79533333333,3287.16,219.144,1826.2,114.1375,1826.2,114.1375
536,4230.0,CLIVE,7352.94,77.3993684211,77.0,13.9027568922,50325,697.25,7.33947368421,4.43957894737,2605.85,78.9651515152,1655.72,87.1431578947,1655.72,87.1431578947
537,4231.0,LE MARS,12090.82,134.342444444,75.0,12.5848042328,51031,1277.75,14.1972222222,4.51644444444,2396.58,104.199130435,2521.68,126.084,2521.68,126.084
538,4232.0,MORAVIA,6508.94,112.223103448,4.0,17.5590968801,52571,380.75,6.56465517241,6.23103448276,827.25,91.9166666667,812.34,90.26,812.34,90.26
539,4233.0,CRESCO,22786.77,180.847380952,45.0,13.8673318216,52136,2091.0,16.5952380952,5.0053968254,11180.36,338.798787879,4542.48,108.154285714,4542.48,108.154285714
540,4234.0,SPENCER,13087.66,163.59575,21.0,11.3177752976,51301,1230.6,15.3825,4.178625,1394.82,107.293846154,2315.38,128.632222222,2315.38,128.632222222
541,4235.0,WEBSTER CITY,6226.44,115.304444444,40.0,14.3988007055,50595,523.75,9.69907407407,4.72166666667,1104.93,100.448181818,3113.54,129.730833333,3113.54,129.730833333
542,4236.0,EAGLE GROVE,26935.51,141.765842105,99.0,15.6349072682,50533,2403.75,12.6513157895,5.34631578947,4308.52,87.9289795918,2621.56,68.9884210526,2621.56,68.9884210526
543,4239.0,SPIRIT LAKE,11336.14,119.327789474,30.0,12.2186666667,51360,1005.25,10.5815789474,4.72757894737,2171.4,120.633333333,4808.52,165.811034483,4808.52,165.811034483
544,4246.0,SHENANDOAH,5508.76,94.9786206897,73.0,12.8977832512,51601,565.75,9.75431034483,4.295,1035.76,60.9270588235,2162.98,127.234117647,2162.98,127.234117647
546,4248.0,SHELDON,14292.4,621.408695652,71.0,12.9283643892,51201,1426.2,62.0086956522,3.8947826087,2420.72,403.453333333,199.8,99.9,199.8,99.9
547,4249.0,CLARINDA,5968.02,93.2503125,73.0,12.2571651786,51632,561.75,8.77734375,4.2340625,1039.71,64.981875,880.17,80.0154545455,880.17,80.0154545455
548,4250.0,ELDORA,6651.25,105.575396825,42.0,13.7843688587,50627,605.75,9.61507936508,5.04095238095,1194.09,85.2921428571,6398.82,278.209565217,6398.82,278.209565217
549,4251.0,AMES,13496.54,97.8010144928,85.0,25.1125672878,50014,833.06,6.03666666667,7.11688405797,3300.52,94.3005714286,3599.75,97.2905405405,3599.75,97.2905405405
550,4252.0,MONTICELLO,11672.03,77.8135333333,53.0,15.5151119048,52310,978.8,6.52533333333,4.9328,1856.07,64.0024137931,2254.03,83.4825925926,2254.03,83.4825925926
551,4253.0,WINTERSET,28568.7,238.0725,61.0,14.1133253968,50273,3151.5,26.2625,4.76525,20017.56,465.524651163,2634.57,138.661578947,2634.57,138.661578947
552,4254.0,EMMETSBURG,10541.67,119.791704545,74.0,13.0974025974,50536,916.1,10.4102272727,4.26556818182,2232.76,93.0316666667,2483.63,124.1815,2483.63,124.1815
553,4255.0,ORANGE CITY,40616.0,258.700636943,84.0,16.540367714,51041,3422.32,21.7982165605,4.58656050955,5981.54,119.6308,16407.0,410.175,16407.0,410.175
554,4256.0,SIOUX CENTER,24102.35,301.279375,84.0,18.0991071429,51250,1527.25,19.090625,4.922,5351.97,232.694347826,2672.97,167.060625,2672.97,167.060625
555,4258.0,BURLINGTON,14430.83,147.253367347,29.0,14.4476093294,52601,1413.0,14.4183673469,4.92867346939,8305.41,237.297428571,1536.65,85.3694444444,1536.65,85.3694444444
556,4260.0,OSCEOLA,23309.75,284.265243902,20.0,18.2778861789,50213,1555.75,18.9725609756,6.28475609756,2009.49,182.680909091,4503.9,166.811111111,4503.9,166.811111111
557,4265.0,WATERLOO,25209.6,99.642687747,7.0,20.842735272,50702,1399.49,5.53158102767,3.67565217391,6373.71,113.81625,7139.5,113.325396825,7139.5,113.325396825
558,4266.0,SHENANDOAH,8263.98,131.174285714,73.0,14.4108012094,51601,605.1,9.60476190476,4.7153968254,2215.86,123.103333333,1545.36,103.024,1545.36,103.024
559,4267.0,ANITA,7513.93,65.9116666667,15.0,15.0242105263,50020,570.5,5.00438596491,4.81464912281,2019.7,63.115625,1187.69,65.9827777778,1187.69,65.9827777778
560,4268.0,ALGONA,17921.11,132.748962963,55.0,16.2562821869,50511,1742.5,12.9074074074,4.83422222222,4503.65,128.675714286,1472.71,92.044375,1472.71,92.044375
561,4269.0,TIPTON,20819.87,66.3053184713,16.0,15.7492720655,52772,1693.75,5.39410828025,4.18404458599,4327.43,60.9497183099,13124.97,187.499571429,13124.97,187.499571429
563,4271.0,CENTERVILLE,6918.88,138.3776,4.0,17.2554666667,52544,459.25,9.185,5.59,1165.62,129.513333333,1656.96,138.08,1656.96,138.08
564,4272.0,ESTHERVILLE,11397.13,167.604852941,32.0,14.415,51334,1025.25,15.0772058824,5.23117647059,2387.97,183.69,1199.1,92.2384615385,1199.1,92.2384615385
565,4273.0,DES MOINES,15828.33,44.9668465909,77.0,19.251539164,50317,1016.18,2.886875,3.97372159091,2551.8,33.5763157895,4211.53,50.1372619048,4211.53,50.1372619048
566,4274.0,RUTHVEN,2921.39,73.03475,74.0,13.444452381,51358,270.5,6.7625,4.6465,778.25,70.75,644.9,107.483333333,644.9,107.483333333
567,4275.0,KNOXVILLE,11085.92,205.294814815,63.0,14.4561199295,50138,1005.38,18.6181481481,4.88425925926,1715.14,171.514,1701.3,154.663636364,1701.3,154.663636364
569,4277.0,LE MARS,36634.82,138.768257576,75.0,20.8202408009,51031,2328.47,8.81996212121,5.82147727273,8122.68,108.3024,6819.68,139.177142857,6819.68,139.177142857
570,4279.0,KEOTA,2054.85,57.0791666667,54.0,15.3009259259,52248,178.48,4.95777777778,3.92361111111,328.77,54.795,515.67,64.45875,515.67,64.45875
571,4283.0,MARION,7273.09,89.7912345679,57.0,16.2639741329,52302,558.88,6.89975308642,4.54049382716,2177.1,90.7125,1025.49,51.2745,1025.49,51.2745
572,4284.0,IOWA FALLS,7292.01,165.7275,42.0,13.6193073593,50126,726.0,16.5,4.80590909091,2080.92,160.070769231,2129.25,125.25,2129.25,125.25
573,4285.0,NEW HAMPTON,12261.64,126.408659794,19.0,12.8802110947,50659,1130.5,11.6546391753,4.43216494845,4182.32,160.858461538,1942.94,84.4756521739,1942.94,84.4756521739
575,4289.0,WAUKON,9784.11,113.76872093,3.0,13.9356146179,52172,903.0,10.5,5.15325581395,2722.54,170.15875,1635.28,90.8488888889,1635.28,90.8488888889
576,4291.0,CRESTON,25211.94,81.0673311897,88.0,15.3321926198,50801,1645.5,5.29099678457,5.10945337621,4772.89,54.8608045977,7988.12,89.7541573034,7988.12,89.7541573034
577,4293.0,EDDYVILLE,2858.44,124.28,90.0,17.9844927536,52553,196.25,8.53260869565,5.46869565217,358.72,71.744,1090.77,121.196666667,1090.77,121.196666667
579,4296.0,KEOSAUQUA,11855.86,77.4892810458,89.0,15.709274821,52565,874.71,5.71705882353,4.84549019608,3183.12,72.3436363636,2252.59,80.4496428571,2252.59,80.4496428571
580,4297.0,CEDAR RAPIDS,27002.94,109.323643725,57.0,19.7221187584,52402,1716.07,6.94765182186,4.6683805668,8142.62,116.323142857,2802.84,127.401818182,2802.84,127.401818182
581,4298.0,DYSART,3873.3,124.94516129,86.0,12.7218740399,52224,307.5,9.91935483871,3.9764516129,821.1,136.85,1025.16,170.86,1025.16,170.86
582,4299.0,CENTRAL CITY,7906.47,73.8922429907,57.0,13.6850778816,52214,709.9,6.63457943925,3.86794392523,1200.65,92.3576923077,1633.13,65.3252,1633.13,65.3252
583,4300.0,OSKALOOSA,16161.38,252.5215625,62.0,15.4866220238,52577,980.0,15.3125,5.25453125,8740.01,546.250625,4545.5,324.678571429,4545.5,324.678571429
584,4301.0,DES MOINES,23161.42,141.228170732,77.0,24.4441042393,50320,1043.92,6.36536585366,4.73481707317,5127.16,128.179,4579.48,143.10875,4579.48,143.10875
585,4303.0,MEDIAPOLIS,10525.08,42.7848780488,29.0,16.7053213318,52637,708.93,2.88182926829,5.13113821138,1943.42,34.7039285714,2319.91,40.7001754386,2319.91,40.7001754386
586,4306.0,HAMPTON,7273.55,38.2818421053,35.0,17.5733646617,50441,527.68,2.77726315789,5.24084210526,2100.64,44.6944680851,1198.38,31.5363157895,1198.38,31.5363157895
589,4310.0,CHEROKEE,10640.49,102.312403846,18.0,14.5205723443,51012,801.25,7.70432692308,5.05913461538,1655.33,82.7665,2007.39,60.83,2007.39,60.83
590,4311.0,FORT DODGE,36146.01,322.732232143,94.0,13.8108333333,50501,3843.75,34.3191964286,4.51758928571,9583.89,290.420909091,5277.62,188.486428571,5277.62,188.486428571
591,4312.0,COUNCIL BLUFFS,145363.04,194.595769746,78.0,20.6555275069,51501,8029.51,10.7490093708,5.6716064257,31475.35,184.066374269,31699.03,169.513529412,31699.03,169.513529412
592,4313.0,ATLANTIC,9030.94,164.198909091,15.0,13.1188138528,50022,958.5,17.4272727273,4.43,1378.9,106.069230769,4750.82,263.934444444,4750.82,263.934444444
593,4315.0,WASHINGTON,4732.35,147.8859375,92.0,14.3705952381,52353,353.25,11.0390625,5.0246875,499.98,124.995,746.88,124.48,746.88,124.48
594,4317.0,GREENFIELD,9983.13,75.0611278195,1.0,15.2223129252,50849,830.5,6.24436090226,4.73496240602,1749.7,79.5318181818,2832.74,97.6806896552,2832.74,97.6806896552
595,4318.0,RED OAK,7834.27,124.353492063,69.0,14.6123960695,51566,636.25,10.0992063492,5.00682539683,1543.08,96.4425,2757.27,125.330454545,2757.27,125.330454545
596,4319.0,HUMBOLDT,8293.71,104.983670886,46.0,13.5924231465,50548,729.75,9.23734177215,4.73835443038,2660.34,166.27125,1406.61,61.1569565217,1406.61,61.1569565217
597,4320.0,PERRY,18181.59,138.790763359,8.0,16.0620392585,50220,1381.0,10.5419847328,4.96809160305,3822.09,95.55225,4640.62,171.874814815,4640.62,171.874814815
598,4321.0,CHARLES CITY,9517.99,134.056197183,34.0,14.3819919517,50616,1020.0,14.3661971831,4.59943661972,2221.98,116.946315789,799.27,47.0158823529,799.27,47.0158823529
600,4324.0,DAYTON,5514.88,83.5587878788,94.0,15.2394083694,50530,417.75,6.32954545455,5.09090909091,2367.94,112.759047619,1840.02,68.1488888889,1840.02,68.1488888889
601,4325.0,VILLISCA,1020.5,68.0333333333,69.0,15.872,50864,81.75,5.45,4.15933333333,548.64,109.728,807.37,115.338571429,807.37,115.338571429
602,4326.0,STRATFORD,4199.7,66.6619047619,40.0,17.3764493575,50249,328.65,5.21666666667,5.65603174603,849.96,94.44,1256.69,78.543125,1256.69,78.543125
