schoolID,sysID,schoolName,sysName,county,street,city,state,zip,adress,latitude,longitude,locClass,chrtr,titleI,stdTchRatio,freeLnch,reducedLnch
124,625,THE STEM ACADEMY AT BARTLETT,CHATHAM COUNTY,CHATHAM COUNTY,207 MONTGOMERY CROSSROADS,SAVANNAH,GA,31406,"207 MONTGOMERY CROSSROADS,SAVANNAH,GA,31406",31.995906,-81.116474,12,No,No,14.9,257,53
608,761,THERRELL SCHOOL OF ENGINEERING- MATH- AND SCIENCE,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,3099 PANTHER TRL SW,ATLANTA,GA,30311,"3099 PANTHER TRL SW,ATLANTA,GA,30311",33.698894,-84.488759,11,No,Yes,10.9,339,0
708,761,THERRELL SCHOOL OF HEALTH AND SCIENCE,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,3099 PANTHER TRL SW,ATLANTA,GA,30311,"3099 PANTHER TRL SW,ATLANTA,GA,30311",33.698894,-84.488759,11,No,Yes,12.7,247,0
508,761,THERRELL SCHOOL OF LAW- GOVERNMENT AND PUBLIC POLI,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,3099 PANTHER TRL SW,ATLANTA,GA,30311,"3099 PANTHER TRL SW,ATLANTA,GA,30311",33.698894,-84.488759,11,No,Yes,15,262,0
191,736,THOMAS COUNTY CENTRAL HIGH SCHOOL,THOMAS COUNTY,THOMAS COUNTY,4686 US HIGHWAY 84 BYP W,THOMASVILLE,GA,31792,"4686 US HIGHWAY 84 BYP W,THOMASVILLE,GA,31792",30.873861,-83.942471,32,No,No,18.6,653,112
205,736,THOMAS COUNTY MIDDLE SCHOOL,THOMAS COUNTY,THOMAS COUNTY,4681 US HIGHWAY 84 BYP W,THOMASVILLE,GA,31792,"4681 US HIGHWAY 84 BYP W,THOMASVILLE,GA,31792",30.873861,-83.942471,41,No,Yes,16.3,1414,0
295,638,THOMAS CROSSROADS ELEMENTARY SCHOOL,COWETA COUNTY,COWETA COUNTY,3530 HIGHWAY 34 E,SHARPSBURG,GA,30277,"3530 HIGHWAY 34 E,SHARPSBURG,GA,30277",33.408561,-84.668219,21,No,No,15.8,78,24
5067,761,THOMASVILLE HEIGHTS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1820 HENRY THOMAS DR SE,ATLANTA,GA,30315,"1820 HENRY THOMAS DR SE,ATLANTA,GA,30315",33.704251,-84.3558,11,No,Yes,15.6,355,0
4052,789,THOMASVILLE HIGH SCHOOL,THOMASVILLE CITY,THOMAS COUNTY,315 S HANSELL ST,THOMASVILLE,GA,31792,"315 S HANSELL ST,THOMASVILLE,GA,31792",30.840792,-83.971044,32,No,Yes,13.2,271,12
4050,697,THOMSON ELEMENTARY SCHOOL,MCDUFFIE COUNTY,MCDUFFIE COUNTY,409 GUILL ST,THOMSON,GA,30824,"409 GUILL ST,THOMSON,GA,30824",33.460068,-82.50345,32,No,Yes,12.7,380,41
192,697,THOMSON HIGH SCHOOL,MCDUFFIE COUNTY,MCDUFFIE COUNTY,P.O. BOX 1077,THOMSON,GA,30824,"P.O. BOX 1077,THOMSON,GA,30824",33.470693,-82.504573,41,No,No,16.7,654,144
204,676,THOMSON MIDDLE SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,301 THOMSON RD,CENTERVILLE,GA,31028,"301 THOMSON RD,CENTERVILLE,GA,31028",32.634847,-83.694949,22,No,Yes,14.4,511,87
112,697,THOMSON-MCDUFFIE MIDDLE SCHOOL,MCDUFFIE COUNTY,MCDUFFIE COUNTY,1191 WHITE OAK RD,THOMSON,GA,30824,"1191 WHITE OAK RD,THOMSON,GA,30824",33.476674,-82.47694,41,No,Yes,15.6,665,123
2069,625,THUNDERBOLT ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,3313 LOUIS ST,THUNDERBOLT,GA,31404,"3313 LOUIS ST,THUNDERBOLT,GA,31404",32.029658,-81.053269,21,No,Yes,11.6,384,25
105,631,THURGOOD MARSHALL ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5885 MADDOX RD,MORROW,GA,30260,"5885 MADDOX RD,MORROW,GA,30260",33.593808,-84.318242,21,No,Yes,17.8,837,0
199,737,TIFT COUNTY HIGH SCHOOL,TIFT COUNTY,TIFT COUNTY,1 BLUE DEVIL WAY,TIFTON,GA,31794,"1 BLUE DEVIL WAY,TIFTON,GA,31794",31.469838,-83.475724,32,No,Yes,16.9,1476,0
6104,737,TIFT COUNTY PREK CENTER,TIFT COUNTY,TIFT COUNTY,506 12TH ST W,TIFTON,GA,31794,"506 12TH ST W,TIFTON,GA,31794",31.464852,-83.514158,32,No,No,17.10792873,428.0284571,46.01911961
185,623,TIGER CREEK ELEMENTARY SCHOOL,CATOOSA COUNTY,CATOOSA COUNTY,134 RHEA MCCLANAHAN DR,TUNNEL HILL,GA,30755,"134 RHEA MCCLANAHAN DR,TUNNEL HILL,GA,30755",34.904225,-85.072561,41,No,Yes,15.7,295,56
491,633,TIMBER RIDGE ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,5000 TIMBER RIDGE RD,MARIETTA,GA,30068,"5000 TIMBER RIDGE RD,MARIETTA,GA,30068",33.995275,-84.405689,21,No,No,15.8,21,4
207,675,TIMBER RIDGE ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,2825 HIGHWAY 20 E,MCDONOUGH,GA,30252,"2825 HIGHWAY 20 E,MCDONOUGH,GA,30252",33.504399,-84.077,41,No,No,16.4,128,18
178,629,TIMOTHY ELEMENTARY SCHOOL,CLARKE COUNTY,CLARKE COUNTY,1900 TIMOTHY RD,ATHENS,GA,30606,"1900 TIMOTHY RD,ATHENS,GA,30606",33.937298,-83.446289,12,No,Yes,13.3,292,49
294,721,TOBACCO ROAD ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,2397 TOBACCO RD,AUGUSTA,GA,30906,"2397 TOBACCO RD,AUGUSTA,GA,30906",33.375493,-82.056284,12,No,Yes,16.3,457,0
197,727,TOCCOA ELEMENTARY SCHOOL,STEPHENS COUNTY,STEPHENS COUNTY,304 N POND ST,TOCCOA,GA,30577,"304 N POND ST,TOCCOA,GA,30577",34.581602,-83.32766,32,No,Yes,13.9,385,0
205,698,TODD GRANT ELEMENTARY SCHOOL,MCINTOSH COUNTY,MCINTOSH COUNTY,1102 C.A. DEVILLARS STREET,DARIEN,GA,31305,"1102 C.A. DEVILLARS STREET,DARIEN,GA,31305",31.379303,-81.435728,31,No,Yes,15.9,511,0
176,664,TOLBERT ELEMENTARY SCHOOL,GORDON COUNTY,GORDON COUNTY,1435 HALL MEMORIAL RD NW,RESACA,GA,30735,"1435 HALL MEMORIAL RD NW,RESACA,GA,30735",34.570604,-84.973401,41,No,Yes,17.3,467,52
3069,644,TONEY ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2701 OAKLAND TER,DECATUR,GA,30032,"2701 OAKLAND TER,DECATUR,GA,30032",33.72723,-84.27864,21,No,Yes,17.2,422,0
4050,738,TOOMBS CENTRAL ELEMENTARY SCHOOL,TOOMBS COUNTY,TOOMBS COUNTY,6287 US HIGHWAY 1 S,LYONS,GA,30436,"6287 US HIGHWAY 1 S,LYONS,GA,30436",32.165622,-82.900075,42,No,Yes,12,447,0
192,738,TOOMBS COUNTY HIGH SCHOOL,TOOMBS COUNTY,TOOMBS COUNTY,117 E WESLEY AVE,LYONS,GA,30436,"117 E WESLEY AVE,LYONS,GA,30436",32.206479,-82.321387,33,No,No,17.5,828,0
103,738,TOOMBS COUNTY MIDDLE SCHOOL,TOOMBS COUNTY,TOOMBS COUNTY,701 BULLDOG RD,LYONS,GA,30436,"701 BULLDOG RD,LYONS,GA,30436",32.149054,-82.375071,41,No,Yes,15.2,707,0
5567,761,TOOMER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,DEKALB COUNTY,65 ROGERS ST NE,ATLANTA,GA,30317,"65 ROGERS ST NE,ATLANTA,GA,30317",33.754775,-84.327686,11,No,Yes,14,263,11
4069,644,TOWERS HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3919 BROOKCREST CIR,DECATUR,GA,30032,"3919 BROOKCREST CIR,DECATUR,GA,30032",33.747261,-84.236755,21,No,Yes,16,798,31
103,739,TOWNS COUNTY ELEMENTARY SCHOOL,TOWNS COUNTY,TOWNS COUNTY,1150 KONAHETAH RD,HIAWASSEE,GA,30546,"1150 KONAHETAH RD,HIAWASSEE,GA,30546",34.931111,-83.731483,43,No,Yes,13.4,248,32
204,739,TOWNS COUNTY HIGH SCHOOL,TOWNS COUNTY,TOWNS COUNTY,1400 U.S. HIGHWAY 76,HIAWASSEE,GA,30546,"1400 U.S. HIGHWAY 76,HIAWASSEE,GA,30546",34.930398,-83.730316,43,No,No,15.1,155,33
104,739,TOWNS COUNTY MIDDLE SCHOOL,TOWNS COUNTY,TOWNS COUNTY,1400 HIGHWAY 76 E,HIAWASSEE,GA,30546,"1400 HIGHWAY 76 E,HIAWASSEE,GA,30546",34.930398,-83.730316,43,No,Yes,13,127,28
1068,761,TOWNS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,760 BOLTON RD NW,ATLANTA,GA,30331,"760 BOLTON RD NW,ATLANTA,GA,30331",33.776761,-84.504171,11,No,Yes,9.7,336,0
113,740,TREUTLEN ELEMENTARY SCHOOL,TREUTLEN COUNTY,TREUTLEN COUNTY,7892 GA HIGHWAY 29,SOPERTON,GA,30457,"7892 GA HIGHWAY 29,SOPERTON,GA,30457",32.412627,-82.640272,42,No,Yes,15.8,613,0
213,740,TREUTLEN MIDDLE/HIGH SCHOOL,TREUTLEN COUNTY,TREUTLEN COUNTY,7892 GA HIGHWAY 29,SOPERTON,GA,30457,"7892 GA HIGHWAY 29,SOPERTON,GA,30457",32.412627,-82.640272,42,No,Yes,17.7,572,0
691,660,TRI-CITIES HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,2575 HARRIS ST,EAST POINT,GA,30344,"2575 HARRIS ST,EAST POINT,GA,30344",33.68485,-84.4356,21,No,Yes,14.9,1266,81
108,667,TRICKUM MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,130 KILLIAN HILL RD SW,LILBURN,GA,30047,"130 KILLIAN HILL RD SW,LILBURN,GA,30047",33.886743,-84.119684,21,No,No,18.4,774,151
101,791,TRION ELEMENTARY SCHOOL,TRION CITY,CHATTOOGA COUNTY,919 ALLGOOD ST STE 1,TRION,GA,30753,"919 ALLGOOD ST STE 1,TRION,GA,30753",34.54019,-85.324931,32,No,Yes,15.6,276,61
301,791,TRION HIGH SCHOOL,TRION CITY,CHATTOOGA COUNTY,919 ALLGOOD ST STE 3,TRION,GA,30753,"919 ALLGOOD ST STE 3,TRION,GA,30753",34.54019,-85.324931,32,No,No,15.2,101,37
201,791,TRION MIDDLE SCHOOL,TRION CITY,CHATTOOGA COUNTY,919 ALLGOOD ST STE 2,TRION,GA,30753,"919 ALLGOOD ST STE 2,TRION,GA,30753",34.54019,-85.324931,32,No,No,15.8,117,23
509,667,TRIP ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,841 COOPER RD,GRAYSON,GA,30017,"841 COOPER RD,GRAYSON,GA,30017",33.872296,-83.960764,21,No,No,16.9,360,100
181,633,TRITT ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,4435 POST OAK TRITT RD,MARIETTA,GA,30062,"4435 POST OAK TRITT RD,MARIETTA,GA,30062",34.017269,-84.420571,21,No,No,17.1,38,13
387,741,TROUP COUNTY HIGH SCHOOL,TROUP COUNTY,TROUP COUNTY,1920 HAMILTON RD,LAGRANGE,GA,30241,"1920 HAMILTON RD,LAGRANGE,GA,30241",33.00105,-85.01629,32,No,No,16.9,668,90
290,660,TUBMAN ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,2861 LAKESHORE DR,COLLEGE PARK,GA,30337,"2861 LAKESHORE DR,COLLEGE PARK,GA,30337",33.641828,-84.481803,21,No,Yes,13,504,19
3056,676,TUCKER ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,1300 TUCKER RD,PERRY,GA,31069,"1300 TUCKER RD,PERRY,GA,31069",32.448809,-83.721868,22,No,Yes,16.6,233,28
1070,644,TUCKER HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5036 LAVISTA RD,TUCKER,GA,30084,"5036 LAVISTA RD,TUCKER,GA,30084",33.85624,-84.216102,21,No,Yes,17.4,1093,90
605,644,TUCKER MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2160 IDLEWOOD RD,TUCKER,GA,30084,"2160 IDLEWOOD RD,TUCKER,GA,30084",33.847366,-84.214181,21,No,Yes,16.2,871,81
3052,755,TUNNEL HILL ELEMENTARY SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,203 E SCHOOL ST,TUNNEL HILL,GA,30755,"203 E SCHOOL ST,TUNNEL HILL,GA,30755",34.845247,-85.044786,23,No,Yes,14.3,162,38
196,742,TURNER COUNTY ELEMENTARY SCHOOL,TURNER COUNTY,TURNER COUNTY,705 HUDSON AVE,ASHBURN,GA,31714,"705 HUDSON AVE,ASHBURN,GA,31714",31.712099,-83.645419,32,No,Yes,14.5,611,0
3050,742,TURNER COUNTY HIGH SCHOOL,TURNER COUNTY,TURNER COUNTY,316 LAMAR ST,ASHBURN,GA,31714,"316 LAMAR ST,ASHBURN,GA,31714",31.705855,-83.64165,32,No,No,13.8,364,0
190,742,TURNER COUNTY MIDDLE SCHOOL,TURNER COUNTY,TURNER COUNTY,316 LAMAR ST,ASHBURN,GA,31714,"316 LAMAR ST,ASHBURN,GA,31714",31.705855,-83.64165,32,No,Yes,14.2,322,0
1050,742,TURNER COUNTY SPECIALTY SCHOOL,TURNER COUNTY,TURNER COUNTY,330 GILMORE ST,ASHBURN,GA,31714,"330 GILMORE ST,ASHBURN,GA,31714",31.709752,-83.649274,32,No,No,14,134,0
3062,647,TURNER ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,2001 LEONARD AVE,ALBANY,GA,31705,"2001 LEONARD AVE,ALBANY,GA,31705",31.577853,-84.099955,13,No,Yes,15.7,522,0
2054,648,TURNER MIDDLE SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,7101 TURNER DR,LITHIA SPRINGS,GA,30122,"7101 TURNER DR,LITHIA SPRINGS,GA,30122",33.782038,-84.660088,21,No,Yes,18.5,572,51
114,684,TURNER WOODS ELEMENTARY SCHOOL,JONES COUNTY,JONES COUNTY,144 WILLIE L FLUELLEN DR,GRAY,GA,31032,"144 WILLIE L FLUELLEN DR,GRAY,GA,31032",33.00958,-83.533782,41,No,Yes,17.1,225,52
409,675,TUSSAHAW ELEMENTARY,HENRY COUNTY,HENRY COUNTY,225 COAN DR,MCDONOUGH,GA,30252,"225 COAN DR,MCDONOUGH,GA,30252",33.393221,-84.113502,41,No,Yes,14.2,324,43
5564,721,TUTT MIDDLE SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,495 BOY SCOUT RD,AUGUSTA,GA,30909,"495 BOY SCOUT RD,AUGUSTA,GA,30909",33.48951,-82.038641,12,No,Yes,16,496,0
201,743,TWIGGS COUNTY HIGH SCHOOL,TWIGGS COUNTY,TWIGGS COUNTY,375 WATSON DR,JEFFERSONVILLE,GA,31044,"375 WATSON DR,JEFFERSONVILLE,GA,31044",32.682788,-83.358155,42,No,Yes,10.3,227,0
207,743,TWIGGS MIDDLE SCHOOL,TWIGGS COUNTY,TWIGGS COUNTY,375 WATSON DR,JEFFERSONVILLE,GA,31044,"375 WATSON DR,JEFFERSONVILLE,GA,31044",32.682788,-83.358155,42,No,Yes,16.2,252,0
100,653,TWIN CITY ELEMENTARY SCHOOL,EMANUEL COUNTY,EMANUEL COUNTY,P.O. DRAWER 280,TWIN CITY,GA,30471,"P.O. DRAWER 280,TWIN CITY,GA,30471",32.582941,-82.155122,42,No,Yes,19.4,373,68
393,688,TWIN OAKS ELEMENTARY,LEE COUNTY,LEE COUNTY,370 LESLIE HWY,LEESBURG,GA,31763,"370 LESLIE HWY,LEESBURG,GA,31763",31.74386,-84.162485,41,No,No,18,242,53
1610,667,TWIN RIVERS MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,2300 BRASELTON HWY,BUFORD,GA,30519,"2300 BRASELTON HWY,BUFORD,GA,30519",34.045745,-83.94636,21,No,No,17.9,523,127
125,625,TYBEE ISLAND MARITIME ACADEMY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,714 LOVELL AVE,TYBEE ISLAND,GA,31328,"714 LOVELL AVE,TYBEE ISLAND,GA,31328",32.004147,-80.845155,31,Yes,No,13.8,31,14
707,644,UHS OF LAUREL HEIGHTS,DEKALB COUNTY,DEKALB COUNTY,934 BRIARCLIFF RD NE,ATLANTA,GA,30306,"934 BRIARCLIFF RD NE,ATLANTA,GA,30306",33.780105,-84.345298,21,No,Yes,5.3,7,0
107,625,UHS OF SAVANNAH COASTAL HARBOR TREATMENT CENTER,CHATHAM COUNTY,CHATHAM COUNTY,1150 CORNELL AVE,SAVANNAH,GA,31406,"1150 CORNELL AVE,SAVANNAH,GA,31406",32.0125,-81.095546,12,No,Yes,2,0,0
307,631,UNIDOS DUAL LANGUAGE CHARTER SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,4475 HENDRIX DR,FOREST PARK,GA,30297,"4475 HENDRIX DR,FOREST PARK,GA,30297",33.632788,-84.371187,21,Yes,Yes,16.9,673,0
103,744,UNION COUNTY ELEMENTARY SCHOOL,UNION COUNTY,UNION COUNTY,165 ELEMENTARY WAY,BLAIRSVILLE,GA,30512,"165 ELEMENTARY WAY,BLAIRSVILLE,GA,30512",34.877589,-83.950492,43,No,Yes,15.5,298,71
101,744,UNION COUNTY HIGH SCHOOL,UNION COUNTY,UNION COUNTY,153 PANTHER CIR,BLAIRSVILLE,GA,30512,"153 PANTHER CIR,BLAIRSVILLE,GA,30512",34.880247,-83.946769,43,No,No,14.5,311,94
108,744,UNION COUNTY MIDDLE SCHOOL,UNION COUNTY,UNION COUNTY,367 WELLBORN ST,BLAIRSVILLE,GA,30512,"367 WELLBORN ST,BLAIRSVILLE,GA,30512",34.879158,-83.95153,43,No,Yes,16.2,295,73
1050,744,UNION COUNTY PRIMARY SCHOOL,UNION COUNTY,UNION COUNTY,592 SCHOOL CIR,BLAIRSVILLE,GA,30512,"592 SCHOOL CIR,BLAIRSVILLE,GA,30512",34.875518,-83.949678,43,No,Yes,14.6,340,68
4052,710,UNION ELEMENTARY SCHOOL,PAULDING COUNTY,PAULDING COUNTY,206 HIGHWAY 101 S,TEMPLE,GA,30179,"206 HIGHWAY 101 S,TEMPLE,GA,30179",33.839659,-84.980867,41,No,Yes,15.5,223,45
705,611,UNION ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,4831 MAMIE CARTER DR,MACON,GA,31210,"4831 MAMIE CARTER DR,MACON,GA,31210",32.835596,-83.723615,13,No,Yes,17.4,560,17
101,675,UNION GROVE HIGH,HENRY COUNTY,HENRY COUNTY,120 E LAKE RD,MCDONOUGH,GA,30252,"120 E LAKE RD,MCDONOUGH,GA,30252",33.505445,-84.135906,41,No,No,16.4,340,66
703,675,UNION GROVE MIDDLE,HENRY COUNTY,HENRY COUNTY,210 E LAKE RD,MCDONOUGH,GA,30252,"210 E LAKE RD,MCDONOUGH,GA,30252",33.506294,-84.129787,41,No,No,17.5,251,56
201,666,UNION POINT ELEMENTARY,GREENE COUNTY,GREENE COUNTY,1401 HIGHWAY 77 N,UNION POINT,GA,30669,"1401 HIGHWAY 77 N,UNION POINT,GA,30669",33.624864,-83.086664,42,Yes,Yes,13.7,395,0
100,699,UNITY ELEMENTARY SCHOOL (PK-6),MERIWETHER COUNTY,MERIWETHER COUNTY,172 N MAIN ST,LUTHERSVILLE,GA,30251,"172 N MAIN ST,LUTHERSVILLE,GA,30251",33.21845,-84.74671,42,No,Yes,15.5,335,39
303,675,UNITY GROVE ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,1180 LEGUIN MILL RD,LOCUST GROVE,GA,30248,"1180 LEGUIN MILL RD,LOCUST GROVE,GA,30248",33.373513,-84.074737,41,No,No,16,303,57
195,745,UPSON-LEE HIGH SCHOOL,THOMASTON-UPSON COUNTY,UPSON COUNTY,268 KNIGHT TRL,THOMASTON,GA,30286,"268 KNIGHT TRL,THOMASTON,GA,30286",32.896518,-84.30012,41,No,Yes,17,704,98
395,745,UPSON-LEE MIDDLE SCHOOL,THOMASTON-UPSON COUNTY,UPSON COUNTY,101 HOLSTON DR,THOMASTON,GA,30286,"101 HOLSTON DR,THOMASTON,GA,30286",32.886725,-84.313282,32,No,Yes,15.6,663,93
295,745,UPSON-LEE NORTH ELEMENTARY SCHOOL,THOMASTON-UPSON COUNTY,UPSON COUNTY,334 KNIGHT TRL,THOMASTON,GA,30286,"334 KNIGHT TRL,THOMASTON,GA,30286",32.896518,-84.30012,41,No,Yes,16.5,396,46
105,745,UPSON-LEE SOUTH ELEMENTARY,THOMASTON-UPSON COUNTY,UPSON COUNTY,172 KNIGHT TRL,THOMASTON,GA,30286,"172 KNIGHT TRL,THOMASTON,GA,30286",32.896518,-84.30012,41,No,Yes,17.3,1016,60
121,7820121,UTOPIAN ACADEMY FOR THE ARTS CHARTER SCHOOL,STATE CHARTER SCHOOLS,CLAYTON COUNTY,6630 CAMP ST,RIVERDALE,GA,30274,"6630 CAMP ST,RIVERDALE,GA,30274",33.573246,-84.40735,21,Yes,No,17.10792873,428.0284571,46.01911961
6001,792,VALDOSTA EARLY COLLEGE ACADEMY,VALDOSTA CITY,LOWNDES COUNTY,1605 AZALEA DR,VALDOSTA,GA,31602,"1605 AZALEA DR,VALDOSTA,GA,31602",30.8484,-83.2938,13,No,No,17.10792873,428.0284571,46.01911961
273,792,VALDOSTA HIGH SCHOOL,VALDOSTA CITY,LOWNDES COUNTY,3101 N FORREST ST,VALDOSTA,GA,31602,"3101 N FORREST ST,VALDOSTA,GA,31602",30.878408,-83.264314,13,No,Yes,15.3,1915,0
103,792,VALDOSTA MIDDLE SCHOOL,VALDOSTA CITY,LOWNDES COUNTY,110 BURTON ST,VALDOSTA,GA,31602,"110 BURTON ST,VALDOSTA,GA,31602",30.867501,-83.291131,13,No,Yes,15.1,883,0
4052,755,VALLEY POINT ELEMENTARY SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,3798 S DIXIE ROAD. SE,DALTON,GA,30720,"3798 S DIXIE ROAD. SE,DALTON,GA,30720",34.680768,-84.986796,41,No,Yes,14.2,384,55
675,755,VALLEY POINT MIDDLE SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,3796 S DIXIE RD. SE,DALTON,GA,30720,"3796 S DIXIE RD. SE,DALTON,GA,30720",34.681276,-84.989235,41,No,Yes,14.9,306,66
210,715,VAN WERT ELEMENTARY SCHOOL,POLK COUNTY,POLK COUNTY,370 ATLANTA HWY,ROCKMART,GA,30153,"370 ATLANTA HWY,ROCKMART,GA,30153",33.971074,-85.020773,32,No,Yes,16.8,684,0
173,644,VANDERLYN ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1877 VANDERLYN DR,DUNWOODY,GA,30338,"1877 VANDERLYN DR,DUNWOODY,GA,30338",33.946391,-84.311933,21,No,No,18,7,4
1054,755,VARNELL ELEMENTARY SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,3900 CLEVELAND RD,DALTON,GA,30721,"3900 CLEVELAND RD,DALTON,GA,30721",34.896665,-84.946905,41,No,Yes,14.8,275,41
191,633,VARNER ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,4761 GAYDON RD,POWDER SPRINGS,GA,30127,"4761 GAYDON RD,POWDER SPRINGS,GA,30127",33.894156,-84.692383,21,No,No,13.3,294,41
197,633,VAUGHAN ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,5950 NICHOLS RD,POWDER SPRINGS,GA,30127,"5950 NICHOLS RD,POWDER SPRINGS,GA,30127",33.960122,-84.724118,21,No,No,15.3,69,13
2568,761,VENETIAN HILLS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1910 VENETIAN DR SW,ATLANTA,GA,30311,"1910 VENETIAN DR SW,ATLANTA,GA,30311",33.71437,-84.450015,11,No,Yes,14.6,373,0
111,676,VETERANS HIGH SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,340 PINEY GROVE RD,KATHLEEN,GA,31047,"340 PINEY GROVE RD,KATHLEEN,GA,31047",32.513935,-83.613003,41,No,No,17.4,245,105
204,706,VETERANS MEMORIAL MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2008 OLD GUARD RD,COLUMBUS,GA,31909,"2008 OLD GUARD RD,COLUMBUS,GA,31909",32.577396,-84.930084,41,No,No,13.4,214,40
101,707,VETERANS MEMORIAL MIDDLE SCHOOL,NEWTON COUNTY,NEWTON COUNTY,13357 BROWN BRIDGE RD,COVINGTON,GA,30016,"13357 BROWN BRIDGE RD,COVINGTON,GA,30016",33.573934,-83.97167,21,No,Yes,13.4,431,76
198,658,VICKERY CREEK ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,6280 POST RD,CUMMING,GA,30040,"6280 POST RD,CUMMING,GA,30040",34.17802,-84.224678,21,No,No,18.9,83,19
199,658,VICKERY CREEK MIDDLE SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,6240 POST RD,CUMMING,GA,30040,"6240 POST RD,CUMMING,GA,30040",34.178719,-84.223101,21,No,No,18.6,92,27
273,793,VIDALIA COMPREHENSIVE HIGH SCHOOL,VIDALIA CITY,TOOMBS COUNTY,1001 NORTH ST W,VIDALIA,GA,30474,"1001 NORTH ST W,VIDALIA,GA,30474",32.227911,-82.426366,33,No,No,16.9,392,39
705,622,VILLA RICA ELEMENTARY SCHOOL,CARROLL COUNTY,CARROLL COUNTY,314 PEACHTREET STREET,VILLA RICA,GA,30180,"314 PEACHTREET STREET,VILLA RICA,GA,30180",33.734429,-84.92646,21,No,Yes,16,365,45
5054,622,VILLA RICA HIGH SCHOOL,CARROLL COUNTY,CARROLL COUNTY,600 ROCKY BRANCH RD,VILLA RICA,GA,30180,"600 ROCKY BRANCH RD,VILLA RICA,GA,30180",33.727112,-84.946212,21,No,No,20.7,811,125
305,622,VILLA RICA MIDDLE,CARROLL COUNTY,CARROLL COUNTY,614 TUMLIN LAKE RD,TEMPLE,GA,30179,"614 TUMLIN LAKE RD,TEMPLE,GA,30179",33.780744,-84.969442,41,No,Yes,17.7,322,44
203,611,VINEVILLE ACADEMY,BIBB COUNTY,BIBB COUNTY,2260 VINEVILLE AVE,MACON,GA,31204,"2260 VINEVILLE AVE,MACON,GA,31204",32.844683,-83.655652,13,No,Yes,18.8,367,49
605,667,W. J. COOPER ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,555 OZORA RD,LOGANVILLE,GA,30052,"555 OZORA RD,LOGANVILLE,GA,30052",33.890913,-83.912884,21,No,No,17.8,308,92
115,721,W.S. HORNSBY K-8 SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,310 KENTUCKY AVE,AUGUSTA,GA,30901,"310 KENTUCKY AVE,AUGUSTA,GA,30901",33.460255,-81.937669,12,No,Yes,15.4,685,0
