,year,sysID,sysName,schoolID,schoolName,grd,ccrpi,street,city,county,state,zip,locClass,titleI,chrtr,totStudnts,crprlPun,dtntn,iss,oss,altSchl,physRest,busSusp,explsn,other_discipline_action,pctDisc,bully,disCond,gngRel,hom,sexRelated,drugAlc,weapons,thftRbry,violence,pctBehavrs,stdTchRatio,expPerStudent,salBenSum,freeLnch,reducedLnch,pctMobile,pctAbs5orLess,pctAbsSix-Fiftn,pctOverFiftn,pctSnapTanfHmls,pctAsian,pctNative,pctBlck,pctHisp,pctMulti,pctWhite,pctMigrant,pctSPED,pctESOL,pctAltProg,pctGiftd
1809,2015,756,Wilcox County,201,Wilcox County High School,H,77.0,186 7Th Ave,Rochelle,Wilcox County,GA,31079,43.0,Yes,No,363,437,0,178,58,0,0,0,0,0,1.85399449036,0,0,0,0,6,13,0,3,4,0.0716253443526,15.4,4923.1,5627394.99,232.0,24.0,0.0539772734046,45.5,37.7,16.8,44,0,1,42,4,1,53,0,7.1,0.0,5.9,13.6
1811,2015,757,Wilkes County,110,Washington-Wilkes Comprehensive High School,H,74.1,1180 Tignall Road,Washington,Wilkes County,GA,30673,41.0,No,No,496,0,0,218,98,11,0,0,1,0,0.661290322581,0,2,0,0,0,15,2,5,17,0.0826612903226,14.7,5988.3,9052668.27,433.0,0.0,0.0821052640676,52.8,37.7,9.5,37,1,0,49,6,3,41,0,7.8,0.0,1.9,12.4
1812,2015,757,Wilkes County,205,Washington-Wilkes Elementary School,E,68.1,109 East St,Washington,Wilkes County,GA,30673,32.0,Yes,No,219,0,11,0,22,0,0,0,0,0,0.150684931507,1,1,0,0,0,0,0,0,0,0.00913242009132,16.8,6490.24,9052668.27,328.0,0.0,0.0779220759869,63.0,32.4,4.6,55,2,1,51,7,6,32,1,10.0,0.0,0.0,9.0
1813,2015,757,Wilkes County,210,Washington-Wilkes Middle School,M,69.3,1180 Tignall Rd,Washington,Wilkes County,GA,30673,41.0,Yes,No,387,1,0,329,72,1,0,0,0,0,1.04134366925,1,9,0,0,0,4,0,5,45,0.165374677003,12.8,5605.1,9052668.27,351.0,0.0,0.077134989202,54.8,35.1,10.1,47,1,0,53,7,5,34,0,11.3,0.0,1.9,9.1
1814,2015,758,Wilkinson County,175,Wilkinson County Elementary School,E,66.5,P.O. Box 530,Irwinton,Wilkinson County,GA,31042,42.0,Yes,No,386,12,0,112,16,0,0,0,0,0,0.362694300518,0,108,0,0,0,0,0,0,15,0.318652849741,12.6,5321.65,8143180.7,271.0,23.0,0.0649717524648,57.3,35.5,7.3,62,0,0,56,4,4,36,0,10.7,0.8,0.0,1.1
1815,2015,758,Wilkinson County,275,Wilkinson County Middle School,M,83.1,P.O. Box 527,Irwinton,Wilkinson County,GA,31042,42.0,Yes,No,341,5,0,217,90,1,0,0,0,0,0.91788856305,1,111,1,0,4,2,2,3,59,0.536656891496,12.4,6798.42,8143180.7,253.0,36.0,0.0683229789138,68.6,29.0,2.3,52,0,0,56,4,5,36,0,9.9,2.2,0.0,5.9
1817,2015,758,Wilkinson County,3050,Wilkinson County High School,H,69.1,P.O. Box 547,Irwinton,Wilkinson County,GA,31042,42.0,Yes,No,452,6,1,450,176,3,0,0,0,0,1.40707964602,3,297,0,0,0,20,0,0,31,0.776548672566,11.7,5805.68,8143180.7,289.0,43.0,0.10000000149,68.4,27.2,4.4,46,0,0,61,1,2,35,0,11.9,1.0,6.0,4.0
1818,2015,759,Worth County,111,Worth County Elementary School,E,66.3,1401 N Isabella St,Sylvester,Worth County,GA,31791,32.0,Yes,No,762,31,0,246,136,0,0,0,0,0,0.541994750656,0,0,0,0,0,0,0,1,12,0.0170603674541,16.1,4349.74,14380723.69,463.0,45.0,0.167621776462,54.7,37.4,7.9,49,1,0,33,3,3,61,0,10.7,0.0,0.4,7.3
1819,2015,759,Worth County,176,Worth County High School,H,76.3,406 W King St,Sylvester,Worth County,GA,31791,32.0,Yes,No,956,0,0,747,137,21,0,0,0,0,0.946652719665,1,0,0,0,2,12,2,2,25,0.0460251046025,16.3,5018.27,14380723.69,531.0,57.0,0.110132157803,38.9,41.3,19.8,34,0,0,38,1,3,58,0,5.6,0.0,8.7,8.3
1820,2015,759,Worth County,193,Worth County Middle School,M,60.2,1305 N Isabella St,Sylvester,Worth County,GA,31791,32.0,Yes,No,810,0,0,1429,398,27,0,0,0,0,2.28888888889,0,159,0,0,0,7,4,0,64,0.288888888889,13.4,5428.88,14380723.69,524.0,42.0,0.194892466068,51.4,37.2,11.5,45,1,0,33,3,3,60,0,7.3,0.0,1.9,9.8
1822,2015,761,Atlanta Public Schools,100,Brown Middle School,M,56.2,765 Peeples St Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,No,812,0,37,157,603,9,3,48,0,239,1.05541871921,11,105,6,0,15,26,8,11,296,0.588669950739,13.9,5693.49,289818455.83,697.0,0.0,0.402919709682,60.2,29.4,10.3,78,0,0,98,1,0,0,0,14.6,0.0,0.7,4.1
1823,2015,761,Atlanta Public Schools,101,Parkside Elementary School,E,69.3,685 Mercer St Se,Atlanta,Fulton County,GA,30312,11.0,Yes,No,586,0,0,0,58,0,0,5,0,0,0.107508532423,0,2,0,0,0,1,4,0,18,0.042662116041,13.8,7545.72,289818455.83,465.0,26.0,0.151041671634,61.9,31.6,6.5,56,0,0,82,6,1,11,0,8.7,2.7,0.0,8.1
1824,2015,761,Atlanta Public Schools,103,Heritage Academy Elementary,E,63.5,3500 Villa Cir Se,Atlanta,Fulton County,GA,30354,11.0,Yes,No,619,0,0,0,14,0,0,0,0,1,0.0226171243942,0,1,0,0,0,0,1,0,12,0.0226171243942,14.2,6130.38,289818455.83,541.0,0.0,0.350674360991,55.7,36.3,7.9,74,0,0,99,1,0,0,0,4.2,0.2,0.0,2.6
1825,2015,761,Atlanta Public Schools,105,Finch Elementary,E,56.9,111 Avon Avenue. S.W.,Atlanta,Fulton County,GA,30310,11.0,Yes,No,631,0,6,0,25,0,1,15,0,12,0.0744849445325,4,2,0,0,0,0,7,0,15,0.0443740095087,16.5,6583.56,289818455.83,537.0,0.0,0.334558814764,48.0,38.2,13.8,76,0,0,96,2,1,0,0,7.5,0.2,0.0,1.2
1826,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,M,86.0,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,Yes,342,0,0,0,39,0,0,3,1,0,0.125730994152,0,5,3,0,0,0,2,1,11,0.0643274853801,14.6,9824.98,289818455.83,204.0,28.0,0.0210843365639,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11.0,0.0,0.0,17.6
1827,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,Yes,342,0,0,0,39,0,0,3,1,0,0.125730994152,0,5,3,0,0,0,2,1,11,0.0643274853801,14.6,9824.98,289818455.83,204.0,28.0,0.0210843365639,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11.0,0.0,0.0,17.6
1828,2015,761,Atlanta Public Schools,116,Springdale Park Elementary School,E,94.5,1246 Ponce De Leon Ave Ne,Atlanta,Dekalb County,GA,30306,11.0,No,No,724,0,0,0,6,0,0,0,0,0,0.00828729281768,2,0,0,0,0,0,0,0,4,0.00828729281768,16.0,6086.18,289818455.83,91.0,9.0,0.115269459784,63.3,33.3,3.5,8,5,1,15,8,4,68,0,4.0,4.2,0.0,12.3
1829,2015,761,Atlanta Public Schools,123,Kindezi,M,86.2,1890 Detroit Ave Nw,Atlanta,Fulton County,GA,30314,11.0,Yes,Yes,226,0,0,0,1,0,0,0,0,0,0.00442477876106,0,1,0,0,0,0,0,0,0,0.00442477876106,4.8,11597.13,289818455.83,116.0,18.0,0.0280373822898,79.2,14.2,6.6,42,0,1,89,1,4,5,0,11.7,0.0,0.0,
1830,2015,761,Atlanta Public Schools,123,Kindezi,E,75.0,1890 Detroit Ave Nw,Atlanta,Fulton County,GA,30314,11.0,Yes,Yes,226,0,0,0,1,0,0,0,0,0,0.00442477876106,0,1,0,0,0,0,0,0,0,0.00442477876106,4.8,11597.13,289818455.83,116.0,18.0,0.0280373822898,79.2,14.2,6.6,42,0,1,89,1,4,5,0,11.7,0.0,0.0,
1831,2015,761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11.0,Yes,Yes,457,0,1,56,107,0,0,0,0,2,0.35886214442,4,42,0,0,12,2,1,1,66,0.280087527352,10.9,9975.62,289818455.83,322.0,0.0,0.270655274391,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0.0,3.3
1832,2015,761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11.0,Yes,Yes,457,0,1,56,107,0,0,0,0,2,0.35886214442,4,42,0,0,12,2,1,1,66,0.280087527352,10.9,9975.62,289818455.83,322.0,0.0,0.270655274391,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0.0,3.3
1833,2015,761,Atlanta Public Schools,173,Long Middle School,M,51.0,3200 Latona Dr Sw,Atlanta,Fulton County,GA,30354,11.0,Yes,No,841,0,2,35,534,4,0,16,1,140,0.703923900119,8,45,26,0,4,3,3,10,229,0.390011890606,13.8,7007.9,289818455.83,699.0,0.0,0.439509958029,57.7,30.2,12.1,76,0,0,92,7,1,1,0,17.5,2.6,0.8,5.0
1834,2015,761,Atlanta Public Schools,180,Bunche Middle School,M,56.3,1925 Niskey Lake Rd Sw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,934,0,52,223,387,5,3,84,2,162,0.809421841542,7,126,23,0,3,6,8,17,273,0.495717344754,14.1,5640.94,289818455.83,700.0,0.0,0.345052093267,40.3,42.9,16.8,68,0,0,97,2,0,1,0,11.5,0.6,1.9,9.3
1835,2015,761,Atlanta Public Schools,182,Mays High School,H,67.4,3450 Benjamin E Mays Dr Sw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,1888,0,6,0,697,14,1,5,1,96,0.383474576271,12,10,18,0,4,9,15,16,148,0.122881355932,15.3,5065.13,289818455.83,1086.0,79.0,0.186291739345,37.0,35.3,27.8,57,0,0,97,2,0,0,0,11.2,1.1,100.0,11.7
1836,2015,761,Atlanta Public Schools,188,Sylvan Hills Middle School,M,60.2,1461 Sylvan Rd Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,No,691,0,118,192,271,9,1,27,1,98,0.895803183792,23,0,14,0,0,11,3,10,137,0.286541244573,14.8,5747.21,289818455.83,580.0,0.0,0.444642871618,46.5,38.4,15.2,81,0,0,97,1,1,1,0,12.8,0.0,0.9,8.5
1837,2015,761,Atlanta Public Schools,192,North Atlanta High School,H,76.4,4111 Northside Pkwy Nw,Atlanta,Fulton County,GA,30327,11.0,Yes,No,1758,0,7,597,233,6,0,4,3,79,0.483503981797,3,25,3,0,12,52,14,16,69,0.110352673493,16.9,5579.19,289818455.83,593.0,56.0,0.114734299481,43.3,41.3,15.4,19,2,0,42,21,2,33,0,8.6,3.5,100.0,26.4
1838,2015,761,Atlanta Public Schools,196,Cascade Elementary School,E,57.0,2326 Venetian Dr Sw,Atlanta,Fulton County,GA,30311,11.0,Yes,No,555,0,0,5,12,0,0,4,0,8,0.0378378378378,0,0,0,0,3,0,3,1,3,0.018018018018,15.2,7425.59,289818455.83,436.0,0.0,0.423245608807,54.1,35.9,10.1,68,0,0,99,1,0,0,0,8.4,4.5,0.2,1.4
1839,2015,761,Atlanta Public Schools,201,Charles R. Drew Charter School,E,82.5,301 E Lake Blvd Se,Atlanta,Dekalb County,GA,30317,11.0,Yes,Yes,906,0,0,0,41,0,0,0,0,0,0.0452538631347,1,0,0,0,0,0,0,1,10,0.0132450331126,13.0,19039.22,289818455.83,657.0,115.0,0.0122574055567,65.8,30.6,3.6,30,1,0,76,2,4,17,0,3.4,0.0,0.0,16.1
1843,2015,761,Atlanta Public Schools,282,Young Middle School,M,55.9,3116 Benjamin E Mays Dr Sw,Atlanta,Fulton County,GA,30311,11.0,Yes,No,1145,0,21,61,599,11,0,31,3,92,0.634061135371,6,194,3,0,7,6,6,22,233,0.416593886463,15.9,5795.3,289818455.83,1044.0,0.0,0.291709303856,43.8,37.6,18.7,71,0,0,96,3,0,0,0,11.8,2.0,0.5,10.4
1844,2015,761,Atlanta Public Schools,288,Price Middle School,M,54.3,1670 Benjamin Weldon Bickers D,Atlanta,Fulton County,GA,30315,11.0,Yes,No,390,0,1,63,139,4,1,7,1,93,0.553846153846,13,25,44,0,1,1,3,6,76,0.433333333333,12.3,9139.43,289818455.83,341.0,0.0,0.389610379934,53.3,34.4,12.3,83,0,0,97,3,0,0,0,13.8,0.0,0.6,5.5
1845,2015,761,Atlanta Public Schools,296,Perkerson Elementary School,E,48.1,2040 Brewer Blvd Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,No,683,0,2,0,10,0,2,13,0,47,0.0395314787701,0,26,0,0,0,0,6,0,29,0.0893118594436,14.5,5372.3,289818455.83,530.0,0.0,0.382504284382,47.4,41.1,11.4,70,0,0,96,2,1,0,0,6.1,0.6,0.0,3.9
1846,2015,761,Atlanta Public Schools,303,Bolton Academy,E,64.4,2268 Adams Dr Nw,Atlanta,Fulton County,GA,30318,11.0,Yes,No,625,0,0,0,12,0,0,1,0,1,0.0208,0,0,0,0,0,0,0,0,13,0.0208,16.0,7090.34,289818455.83,449.0,21.0,0.144715443254,60.0,34.7,5.3,37,1,1,35,38,2,23,0,6.2,23.5,0.0,7.1
1847,2015,761,Atlanta Public Schools,304,Deerwood Academy School,E,56.7,3070 Fairburn Rd Sw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,743,0,0,8,43,0,0,25,0,0,0.102288021534,0,34,0,0,2,0,1,0,35,0.0969044414536,16.4,5338.28,289818455.83,617.0,0.0,0.273827522993,57.9,33.4,8.7,53,0,0,97,2,1,0,0,4.1,0.0,0.0,10.6
1848,2015,761,Atlanta Public Schools,305,Burgess-Peterson Elementary School,E,74.3,480 Clifton St Se,Atlanta,Dekalb County,GA,30316,11.0,Yes,No,329,0,0,0,18,0,0,0,0,3,0.0547112462006,0,6,0,0,0,0,1,0,8,0.0455927051672,11.0,12256.79,289818455.83,246.0,15.0,0.157024800777,63.2,31.3,5.5,53,0,0,88,2,2,8,0,15.3,0.3,0.0,1.9
1849,2015,761,Atlanta Public Schools,313,Latin Academy Charter School,M,75.5,1442 Metropolitan Parkway. Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,Yes,280,0,0,0,126,0,0,0,0,0,0.45,0,9,1,0,1,0,0,0,33,0.157142857143,17.0,9233.2,289818455.83,184.0,0.0,0.0507246367633,98.2,1.8,0.0,68,0,0,99,0,1,0,0,6.9,0.0,0.0,
1851,2015,761,Atlanta Public Schools,315,Booker T. Washington High School,H,68.5,45 Whitehouse Dr Sw,Atlanta,Fulton County,GA,30314,11.0,No,No,950,0,93,72,357,18,0,10,14,122,0.593684210526,8,84,2,0,4,7,7,30,191,0.350526315789,17.10792873,5816.29,289818455.83,428.0284571,46.01911961,0.284172654152,35.9,30.9,33.2,72,0,0,98,1,0,0,0,14.4,0.0,4.8,6.6
1852,2015,761,Atlanta Public Schools,373,King Middle School,M,59.1,545 Hill St Se,Atlanta,Fulton County,GA,30312,11.0,Yes,No,774,0,4,36,386,2,0,69,0,21,0.642118863049,9,82,2,0,6,4,2,12,156,0.352713178295,13.1,7894.05,289818455.83,468.0,0.0,0.233727812767,46.8,36.7,16.5,77,0,0,92,6,1,1,0,16.8,1.3,1.2,8.7
1854,2015,761,Atlanta Public Schools,415,Atlanta Classical Academy,E,61.4,3260 Northside Dr Nw,Atlanta,Fulton County,GA,30305,,No,Yes,493,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,17.10792873,8770.94,289818455.83,428.0284571,46.01911961,0.0123456791043,53.1,40.4,6.5,5,2,0,8,12,2,76,0,4.5,0.0,0.0,
1855,2015,761,Atlanta Public Schools,415,Atlanta Classical Academy,M,58.2,3260 Northside Dr Nw,Atlanta,Fulton County,GA,30305,,No,Yes,493,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,17.10792873,8770.94,289818455.83,428.0284571,46.01911961,0.0123456791043,53.1,40.4,6.5,5,2,0,8,12,2,76,0,4.5,0.0,0.0,
1856,2015,761,Atlanta Public Schools,504,Harper-Archer Middle School,M,44.5,3399 Collier Dr Nw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,885,0,10,167,977,7,3,63,6,223,1.39322033898,37,81,47,0,4,8,8,22,329,0.605649717514,13.2,6216.4,289818455.83,617.0,0.0,0.459909230471,37.3,39.3,23.4,85,0,0,96,4,0,0,0,14.4,1.6,1.5,4.2
1857,2015,761,Atlanta Public Schools,513,Miles Intermediate School,E,56.2,4215 Bakers Ferry Rd Sw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,395,0,0,7,61,0,0,21,0,22,0.225316455696,1,11,0,0,0,0,3,2,50,0.169620253165,13.3,7169.75,289818455.83,316.0,0.0,0.36645963788,49.4,40.5,10.1,77,0,0,97,2,0,0,0,11.4,1.2,0.0,4.3
1858,2015,761,Atlanta Public Schools,604,Bazoline E. Usher/Collier Heights Elmentary School,E,68.9,631 Harwell Rd Nw,Atlanta,Fulton County,GA,30318,11.0,Yes,No,519,0,0,0,12,0,4,4,0,3,0.0385356454721,0,1,0,0,0,0,1,0,7,0.0173410404624,11.2,7205.91,289818455.83,400.0,0.0,0.45011600852,46.1,40.8,13.1,71,0,0,97,2,0,0,0,6.3,0.2,0.0,1.9
1860,2015,761,Atlanta Public Schools,713,Grove Park Intermediate School,E,47.7,20 Evelyn Way Nw,Atlanta,Fulton County,GA,30318,11.0,Yes,No,379,0,0,0,67,0,0,0,0,11,0.176781002639,5,2,0,0,1,0,7,1,18,0.089709762533,12.4,6751.9,289818455.83,319.0,0.0,0.428070187569,57.3,32.5,10.3,84,0,0,96,2,1,0,0,7.0,0.4,0.0,
1861,2015,761,Atlanta Public Schools,1052,Bethune Elementary School,E,44.7,220 Northside Dr Nw,Atlanta,Fulton County,GA,30314,11.0,Yes,No,679,0,15,15,79,0,0,28,0,91,0.20176730486,7,48,1,0,1,3,3,0,82,0.213549337261,14.0,6252.42,289818455.83,529.0,0.0,0.561776041985,43.7,41.8,14.4,75,0,0,97,2,1,0,0,4.6,0.4,0.4,0.8
1862,2015,761,Atlanta Public Schools,1053,Boyd Elementary School,E,43.2,1891 Johnson Rd Nw,Atlanta,Fulton County,GA,30318,11.0,Yes,No,601,0,48,0,79,0,3,177,0,226,0.51081530782,39,158,0,0,5,0,6,8,191,0.677204658902,14.3,5013.58,289818455.83,485.0,0.0,0.39156627655,41.3,39.1,19.6,76,0,0,99,1,0,0,0,5.4,0.4,0.0,0.4
1863,2015,761,Atlanta Public Schools,1063,Hutchinson Elementary School,E,58.7,650 Cleveland Ave Sw,Atlanta,Fulton County,GA,30315,11.0,Yes,No,534,0,0,0,19,0,0,0,0,0,0.0355805243446,0,0,0,0,0,0,0,0,10,0.0187265917603,12.4,6274.46,289818455.83,392.0,0.0,0.405034333467,53.2,37.3,9.6,67,0,0,79,19,0,0,0,4.6,14.7,0.0,7.2
1864,2015,761,Atlanta Public Schools,1064,Kimberly Elementary School,E,46.6,3090 Mcmurray Dr Sw,Atlanta,Fulton County,GA,30311,11.0,Yes,No,655,0,1,0,105,0,1,5,1,14,0.172519083969,0,36,0,0,0,0,5,2,56,0.151145038168,13.7,6755.31,289818455.83,458.0,0.0,0.507905125618,43.1,44.6,12.4,64,0,0,96,4,0,0,0,11.4,0.0,0.0,0.2
1865,2015,761,Atlanta Public Schools,1066,Rivers Elementary School,E,83.1,8 Peachtree Battle Ave Nw,Atlanta,Fulton County,GA,30305,11.0,Yes,No,716,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,14.5,7081.31,289818455.83,232.0,39.0,0.182965293527,59.8,35.8,4.5,15,7,1,26,23,3,40,0,5.7,18.7,0.0,8.9
1866,2015,761,Atlanta Public Schools,1068,Towns Elementary School,E,52.3,760 Bolton Rd Nw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,424,0,0,0,62,0,0,0,0,6,0.146226415094,5,9,3,0,2,0,1,6,24,0.117924528302,9.7,7451.09,289818455.83,336.0,0.0,0.430267065763,47.2,41.0,11.8,71,0,0,80,19,1,1,0,4.4,13.2,0.0,2.5
1867,2015,761,Atlanta Public Schools,1560,Garden Hills Elementary School,E,78.6,285 Sheridan Dr Ne,Atlanta,Fulton County,GA,30305,11.0,Yes,No,629,0,0,0,1,0,0,0,0,9,0.00158982511924,0,1,0,0,0,0,0,0,1,0.00317965023847,13.1,6447.84,289818455.83,456.0,14.0,0.108910888433,53.6,39.6,6.8,34,3,0,14,64,2,16,0,4.9,50.9,0.0,5.0
1868,2015,761,Atlanta Public Schools,1563,Inman Middle School,M,90.7,774 Virginia Ave Ne,Atlanta,Fulton County,GA,30306,11.0,Yes,No,1097,0,73,224,221,1,1,27,1,97,0.499544211486,14,83,0,0,11,7,16,11,138,0.255241567912,15.5,5694.11,289818455.83,345.0,34.0,0.178286850452,58.3,32.6,9.0,28,2,0,44,8,5,41,0,9.3,1.7,0.3,38.7
1869,2015,761,Atlanta Public Schools,1567,Smith Elementary School,E,88.0,370 Old Ivy Rd Ne,Atlanta,Fulton County,GA,30342,11.0,No,No,1169,0,0,0,2,0,0,0,0,0,0.00171086398631,0,0,0,0,0,0,0,0,0,0.0,15.6,5915.37,289818455.83,228.0,26.0,0.098920866847,59.1,38.2,2.7,8,8,0,17,18,6,51,0,4.9,11.2,0.0,11.2
1870,2015,761,Atlanta Public Schools,1664,Morningside Elementary School,E,98.2,1053 E Rock Springs Rd Ne,Atlanta,Fulton County,GA,30306,11.0,No,No,869,0,0,0,4,0,0,0,0,6,0.00460299194476,1,3,0,0,2,0,0,0,2,0.00920598388953,15.4,5721.18,289818455.83,53.0,10.0,0.0772946849465,69.0,29.6,1.4,3,6,0,10,6,7,72,0,2.7,3.0,0.0,17.3
1871,2015,761,Atlanta Public Schools,2053,Brandon Elementary School,E,93.5,2741 Howell Mill Rd Nw,Atlanta,Fulton County,GA,30327,11.0,No,No,1099,0,0,0,7,0,0,0,0,0,0.00636942675159,0,0,0,0,0,0,0,0,3,0.00272975432211,15.4,6304.0,289818455.83,92.0,24.0,0.0607787258923,65.2,32.8,2.0,5,4,0,13,5,2,77,0,5.5,2.1,0.0,9.8
1872,2015,761,Atlanta Public Schools,2057,Connally Elementary School,E,51.8,1654 S Alvarado Ter Sw,Atlanta,Fulton County,GA,30311,11.0,Yes,No,458,0,27,1,73,0,0,11,0,36,0.244541484716,7,58,0,0,0,0,3,0,62,0.28384279476,13.7,7057.09,289818455.83,409.0,0.0,0.398950129747,47.4,37.8,14.8,71,0,0,99,1,0,1,0,10.4,0.3,0.0,0.5
1873,2015,761,Atlanta Public Schools,2560,Gideons Elementary School,E,47.2,897 Welch St Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,No,554,0,0,0,36,0,0,0,0,0,0.0649819494585,0,1,0,0,0,0,1,0,14,0.028880866426,16.6,6343.07,289818455.83,534.0,0.0,0.412280708551,38.6,44.2,17.1,73,0,0,99,1,0,0,0,5.5,0.0,0.0,5.5
1874,2015,761,Atlanta Public Schools,2563,Jackson Elementary School,E,97.7,1325 Mount Paran Rd Nw,Atlanta,Fulton County,GA,30327,11.0,No,No,870,0,0,1,1,0,0,0,0,0,0.00229885057471,0,0,0,0,0,0,0,0,0,0.0,15.0,6207.2,289818455.83,56.0,7.0,0.0660264119506,65.6,32.8,1.6,3,5,0,12,4,3,76,0,9.7,2.2,0.0,21.0
1875,2015,761,Atlanta Public Schools,2564,Lin Elementary School,E,93.2,586 Candler Park Dr Ne,Atlanta,Dekalb County,GA,30307,11.0,No,No,660,0,2,0,0,0,0,0,0,1,0.0030303030303,0,1,0,0,0,0,0,0,0,0.00151515151515,14.5,6765.01,289818455.83,61.0,13.0,0.0580847710371,55.5,40.3,4.2,5,2,0,12,5,8,74,0,6.9,0.5,0.0,15.3
1876,2015,761,Atlanta Public Schools,2568,Venetian Hills Elementary School,E,53.5,1910 Venetian Dr Sw,Atlanta,Fulton County,GA,30311,11.0,Yes,No,431,0,0,1,23,0,5,0,0,10,0.0672853828306,1,5,0,0,0,0,2,0,10,0.0417633410673,14.6,6529.43,289818455.83,373.0,0.0,0.380821913481,45.9,42.7,11.4,70,0,0,99,1,0,0,0,6.2,0.0,0.0,0.3
1877,2015,761,Atlanta Public Schools,2569,West Manor Elementary School,E,85.2,570 Lynhurst Dr Sw,Atlanta,Fulton County,GA,30311,11.0,Yes,No,312,0,0,0,6,0,0,0,0,0,0.0192307692308,0,0,0,0,0,0,0,1,2,0.00961538461538,11.9,7689.43,289818455.83,191.0,19.0,0.161764711142,69.9,26.3,3.8,40,0,0,87,11,2,0,0,6.2,8.0,0.0,11.3
1878,2015,761,Atlanta Public Schools,2664,Crim High School,H,36.9,256 Clifton St Se,Atlanta,Dekalb County,GA,30317,11.0,Yes,No,424,0,10,18,65,0,0,0,3,24,0.22641509434,1,0,0,0,1,11,0,0,34,0.110849056604,6.2,15264.18,289818455.83,251.0,7.0,0.945762693882,11.8,16.7,71.5,69,0,0,98,1,0,0,0,8.1,0.0,100.0,2.0
1879,2015,761,Atlanta Public Schools,3051,Beecher Hills Elementary School,E,82.2,2257 Bolling Brook Dr Sw,Atlanta,Fulton County,GA,30311,11.0,Yes,No,379,0,0,11,13,0,0,4,0,18,0.0738786279683,0,2,0,0,3,1,2,0,12,0.0527704485488,14.2,8173.69,289818455.83,363.0,0.0,0.260752677917,63.1,30.6,6.3,49,0,0,98,2,0,0,0,6.9,0.6,0.0,6.9
1880,2015,761,Atlanta Public Schools,3057,Continental Colony Elementary School,E,53.1,3181 Hogan Rd Sw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,578,0,0,0,28,0,0,0,0,2,0.0484429065744,0,7,0,0,0,0,0,0,12,0.0328719723183,14.2,6680.69,289818455.83,410.0,0.0,0.465116292238,41.0,43.9,15.1,60,0,0,97,2,0,0,0,7.8,0.0,0.2,5.1
1881,2015,761,Atlanta Public Schools,3059,Fain Elementary School,E,49.7,101 Hemphill School Rd Nw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,647,0,0,0,123,0,13,9,0,11,0.224111282844,1,49,0,0,1,0,4,1,64,0.185471406491,15.2,5879.32,289818455.83,514.0,0.0,0.376865684986,43.3,41.3,15.5,76,0,0,92,8,0,0,0,4.1,5.2,0.2,0.6
1882,2015,761,Atlanta Public Schools,3065,Peyton Forest Elementary School,E,56.2,301 Peyton Rd Sw,Atlanta,Fulton County,GA,30311,11.0,Yes,No,577,0,0,0,28,0,0,9,0,13,0.0641247833622,8,8,0,0,2,1,0,0,9,0.0485268630849,15.3,6532.87,289818455.83,461.0,0.0,0.356521725655,51.6,36.4,12.0,62,0,0,87,11,1,0,0,5.2,8.3,0.0,2.6
1883,2015,761,Atlanta Public Schools,3067,Sutton Middle School,M,79.1,2875 Northside Dr Nw,Atlanta,Fulton County,GA,30305,11.0,Yes,No,1546,0,1,105,63,0,0,5,1,22,0.11319534282,11,22,0,0,5,4,5,6,26,0.0510996119017,18.2,5239.36,289818455.83,560.0,58.0,0.095238097012,51.2,41.7,7.2,20,3,0,28,28,4,37,0,9.8,5.7,0.3,32.6
