schoolID,sysID,schoolName,sysName,county,street,city,state,zip,locClass,chrtr,titleI,stdTchRatio,freeLnch,reducedLnch
111,609,BEN HILL ELEMENTARY SCHOOL,BEN HILL COUNTY,BEN HILL COUNTY,328 LOBINGER AVE,FITZGERALD,GA,31750,33,No,Yes,14.7,523,42
109,667,BENEFIELD ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1221 OLD NORCROSS RD,LAWRENCEVILLE,GA,30045,21,No,Yes,14.4,964,151
108,656,BENNETT'S MILL MIDDLE SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,210 LESTER RD,FAYETTEVILLE,GA,30215,21,No,Yes,15.4,338,93
5051,761,BENTEEN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,200 CASSANOVA ST SE,ATLANTA,GA,30315,11,No,Yes,13.1,273,0
1050,678,BENTON ELEMENTARY SCHOOL,JACKSON COUNTY,JACKSON COUNTY,5488 HIGHWAY 441,NICHOLSON,GA,30565,42,No,Yes,12.9,232,33
184,667,BERKELEY LAKE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4300 S BERKELEY LAKE RD NW,BERKELEY LAKE,GA,30096,21,No,Yes,16,619,77
1050,667,BERKMAR HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,405 PLEASANT HILL RD NW,LILBURN,GA,30047,21,No,Yes,18.5,2403,315
304,667,BERKMAR MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4355 LAWRENCEVILLE HWY NW,LILBURN,GA,30047,21,No,Yes,15.9,908,83
1054,611,BERND ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,4160 OCMULGEE EAST BLVD,MACON,GA,31217,41,No,Yes,17.6,406,12
106,610,BERRIEN ACADEMY PERFORMANCE LEARNING CENTER,BERRIEN COUNTY,BERRIEN COUNTY,P.O. BOX 622,NASHVILLE,GA,31639,32,Yes,Yes,12.8,57,4
195,610,BERRIEN ELEMENTARY SCHOOL,BERRIEN COUNTY,BERRIEN COUNTY,802 MIDDLE SCHOOL CIRCLE,NASHVILLE,GA,31639,32,No,Yes,15.5,411,57
101,610,BERRIEN HIGH SCHOOL,BERRIEN COUNTY,BERRIEN COUNTY,500 E SMITH AVE,NASHVILLE,GA,31639,32,No,No,15.1,400,79
194,610,BERRIEN MIDDLE SCHOOL,BERRIEN COUNTY,BERRIEN COUNTY,800 TIFTON RD,NASHVILLE,GA,31639,41,No,Yes,15.3,443,85
5050,610,BERRIEN PRIMARY SCHOOL,BERRIEN COUNTY,BERRIEN COUNTY,1427 N DAVIS ST,NASHVILLE,GA,31639,41,No,Yes,17.1,619,82
5052,741,BERTA WEATHERSBEE ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,1200 FORREST AVE,LAGRANGE,GA,30240,32,No,Yes,13.3,348,15
103,710,BESSIE L. BAGGETT ELEMENTARY,PAULDING COUNTY,PAULDING COUNTY,948 WILLIAMS LAKE RD,POWDER SPRINGS,GA,30127,21,No,Yes,14.5,333,51
2050,667,BETHESDA ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,525 BETHESDA SCHOOL RD,LAWRENCEVILLE,GA,30044,21,No,Yes,15.8,1024,127
209,675,BETHLEHEM ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,1000 ACADEMIC PARKWAY,LOCUST GROVE,GA,30248,41,No,No,15.2,155,46
205,607,BETHLEHEM ELEMENTARY SCHOOL,BARROW COUNTY,BARROW COUNTY,47 MCELHANNON RD SW,BETHLEHEM,GA,30620,31,No,Yes,15.6,451,88
1052,761,BETHUNE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,220 NORTHSIDE DR NW,ATLANTA,GA,30314,11,No,Yes,14,529,0
2058,660,BETHUNE ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,5925 OLD CARRIAGE DR,COLLEGE PARK,GA,30349,21,No,Yes,15.9,636,30
112,624,BETHUNE MIDDLE SCHOOL,CHARLTON COUNTY,CHARLTON COUNTY,285 LITTLE PHOEBE CHURCH RD,FOLKSTON,GA,31537,41,No,Yes,16.7,366,52
2050,648,BEULAH ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,1150 S BURNT HICKORY RD,DOUGLASVILLE,GA,30134,21,No,Yes,14.3,312,23
195,727,BIG A ELEMENTARY SCHOOL,STEPHENS COUNTY,STEPHENS COUNTY,289 SORRELLS DR,EASTANOLLEE,GA,30538,41,No,No,15.1,369,0
1050,658,BIG CREEK ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,1994 PEACHTREE PKWY,CUMMING,GA,30041,21,No,No,19.8,61,7
504,633,BIG SHANTY ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1575 BEN KING RD NW,KENNESAW,GA,30144,21,No,No,14.6,268,48
107,648,BILL ARP ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,6550 ALEXANDER PKWY,DOUGLASVILLE,GA,30135,21,No,No,14.9,334,60
1210,660,BIRMINGHAM FALLS ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,14865 BIRMINGHAM HWY,MILTON,GA,30004,21,No,No,16,16,3
173,633,BIRNEY ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,775 SMYRNA POWDER SPRINGS RD,MARIETTA,GA,30060,21,No,Yes,12.2,585,57
100,736,BISHOP HALL CHARTER SCHOOL,THOMAS COUNTY,THOMAS COUNTY,1819 E CLAY ST,THOMASVILLE,GA,31792,32,Yes,Yes,28.7,177,0
199,642,BLACK'S MILL ELEMENTARY SCHOOL,DAWSON COUNTY,DAWSON COUNTY,1860 DAWSON FOREST RD E,DAWSONVILLE,GA,30534,21,No,Yes,12.5,135,34
103,693,BLACKBURN ELEMENTARY SCHOOL,LUMPKIN COUNTY,LUMPKIN COUNTY,45 BLACKBURN RD,DAWSONVILLE,GA,30534,41,No,Yes,15.1,352,57
196,706,BLACKMON ROAD MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,7251 BLACKMON RD,COLUMBUS,GA,31909,12,No,No,12.2,128,57
297,713,BLACKSHEAR ELEMENTARY SCHOOL,PIERCE COUNTY,PIERCE COUNTY,5217 GA HIGHWAY 121,BLACKSHEAR,GA,31516,41,No,Yes,15.6,565,43
399,633,BLACKWELL ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,3470 CANTON RD,MARIETTA,GA,30066,21,No,No,13.8,254,43
104,617,BLAKENEY ELEMENTARY,BURKE COUNTY,BURKE COUNTY,100 OLYMPIC DR,WAYNESBORO,GA,30830,32,No,Yes,14.8,828,0
2052,706,BLANCHARD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,3512 WEEMS RD,COLUMBUS,GA,31909,12,No,No,16.9,224,41
107,651,BLANDFORD ELEMENTARY SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,4650 MCCALL RD,RINCON,GA,31326,41,No,Yes,15.5,302,83
195,605,BLANDY HILLS ELEMENTARY SCHOOL,BALDWIN COUNTY,BALDWIN COUNTY,375 BLANDY RD NW,MILLEDGEVILLE,GA,31061,41,No,Yes,17.6,585,55
197,612,BLECKLEY COUNTY ELEMENTARY SCHOOL,BLECKLEY COUNTY,BLECKLEY COUNTY,470 GA HIGHWAY 26 E,COCHRAN,GA,31014,41,No,Yes,14.8,281,24
105,612,BLECKLEY COUNTY HIGH SCHOOL,BLECKLEY COUNTY,BLECKLEY COUNTY,1 ROYAL DR,COCHRAN,GA,31014,41,No,Yes,16.5,309,48
1050,612,BLECKLEY COUNTY PRIMARY SCHOOL,BLECKLEY COUNTY,BLECKLEY COUNTY,259 E PETER ST,COCHRAN,GA,31014,41,No,Yes,16.3,453,25
115,612,BLECKLEY COUNTY SUCCESS ACADEMY,BLECKLEY COUNTY,BLECKLEY COUNTY,140 COUNTRY CLUB RD,COCHRAN,GA,31014,41,No,No,17.10792873,428.0284571,46.01911961
112,612,BLECKLEY MIDDLE SCHOOL,BLECKLEY COUNTY,BLECKLEY COUNTY,590 GA HIGHWAY 26 E,COCHRAN,GA,31014,41,No,Yes,15.5,290,33
6047,611,BLOOMFIELD - ALTERNATIVE SCHOOL PROGRAM,BIBB COUNTY,BIBB COUNTY,4375 BLOOMFIELD DR,MACON,GA,31206,22,No,No,17.10792873,428.0284571,46.01911961
107,611,BLOOMFIELD MIDDLE SCHOOL,BIBB COUNTY,BIBB COUNTY,4375 BLOOMFIELD RD EXT,MACON,GA,31206,22,No,Yes,15.5,459,8
4052,625,BLOOMINGDALE ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,101 E MAIN ST,BLOOMINGDALE,GA,31302,21,No,Yes,14,203,42
105,772,BLUE RIDGE ELEMENTARY SCHOOL,DALTON CITY,WHITFIELD COUNTY,100 BOGLE ST,DALTON,GA,30721,13,No,Yes,15.3,635,68
188,636,BLUE RIDGE ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,550 BLUE RIDGE DR,EVANS,GA,30809,21,No,No,17.5,156,63
1050,655,BLUE RIDGE ELEMENTARY SCHOOL,FANNIN COUNTY,FANNIN COUNTY,224 E HIGHLAND ST,BLUE RIDGE,GA,30513,42,No,Yes,13.8,235,56
4050,721,BLYTHE ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,290 CHURCH ST,BLYTHE,GA,30805,41,No,Yes,16.3,315,0
475,644,BOB MATHIS ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3505 BORING RD,DECATUR,GA,30034,21,No,Yes,13.4,352,27
2798,891,BOB RICHARDS REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,FLOYD COUNTY,200 MARABLE WAY NW,ROME,GA,30165,41,No,Yes,17.10792873,428.0284571,46.01911961
303,761,BOLTON ACADEMY,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,2268 ADAMS DR NW,ATLANTA,GA,30318,11,No,Yes,16,449,21
1050,676,BONAIRE ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,101 ELM ST,BONAIRE,GA,31005,22,No,No,15.7,119,72
296,676,BONAIRE MIDDLE SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,125 GA HIGHWAY 96 E,BONAIRE,GA,31005,22,No,No,16.3,280,77
315,761,BOOKER T. WASHINGTON HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,45 WHITEHOUSE DR SW,ATLANTA,GA,30314,11,No,No,17.10792873,428.0284571,46.01911961
178,656,BOOTH MIDDLE SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,250 S PEACHTREE PKWY,PEACHTREE CITY,GA,30269,21,No,No,17.4,159,42
189,628,BOSTON ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,105 OTHELLO DR,WOODSTOCK,GA,30189,21,No,No,16.3,191,48
2050,622,BOWDON ELEMENTARY SCHOOL,CARROLL COUNTY,CARROLL COUNTY,223 KENT AVE,BOWDON,GA,30108,42,No,Yes,17.1,450,65
3050,622,BOWDON HIGH SCHOOL,CARROLL COUNTY,CARROLL COUNTY,504 W COLLEGE ST,BOWDON,GA,30108,42,No,No,17.8,214,43
101,622,BOWDON MIDDLE SCHOOL,CARROLL COUNTY,CARROLL COUNTY,129 N JONESVILLE RD,BOWDON,GA,30108,42,No,Yes,14.3,181,29
1053,761,BOYD ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1891 JOHNSON RD NW,ATLANTA,GA,30318,11,No,Yes,14.3,485,0
1050,623,BOYNTON ELEMENTARY SCHOOL,CATOOSA COUNTY,CATOOSA COUNTY,3938 BOYNTON DR,RINGGOLD,GA,30736,21,No,No,16.2,182,33
207,741,BRADFIELD CENTER - AULT ACADEMY,TROUP COUNTY,TROUP COUNTY,1022 E DEPOT ST,LAGRANGE,GA,30241,32,No,Yes,7.3,34,0
105,689,BRADWELL INSTITUTE,LIBERTY COUNTY,LIBERTY COUNTY,100 PAFFORD ST,HINESVILLE,GA,31313,13,No,No,20.3,883,258
191,656,BRAELINN ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,975 ROBINSON RD,PEACHTREE CITY,GA,30269,21,No,No,13.9,22,4
193,607,BRAMLETT ELEMENTARY SCHOOL,BARROW COUNTY,BARROW COUNTY,622 FREEMAN BROCK RD,AUBURN,GA,30011,41,No,Yes,14.9,250,65
2053,761,BRANDON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,2741 HOWELL MILL RD NW,ATLANTA,GA,30327,11,No,No,15.4,92,24
1050,613,BRANTLEY COUNTY HIGH SCHOOL,BRANTLEY COUNTY,BRANTLEY COUNTY,10804 HIGHWAY 82,NAHUNTA,GA,31553,42,No,No,16.7,479,89
194,613,BRANTLEY COUNTY MIDDLE SCHOOL,BRANTLEY COUNTY,BRANTLEY COUNTY,10990 HIGHWAY 82,NAHUNTA,GA,31553,42,No,Yes,15,303,64
110,763,BREMEN 4TH & 5TH GRADE ACADEMY,BREMEN CITY,HARALSON COUNTY,504 LAUREL ST.,BREMEN,GA,30110,41,No,No,16.6,69,15
201,763,BREMEN HIGH SCHOOL,BREMEN CITY,HARALSON COUNTY,504 LAUREL ST,BREMEN,GA,30110,31,No,No,17.3,115,17
209,763,BREMEN MIDDLE SCHOOL,BREMEN CITY,HARALSON COUNTY,504 LAUREL ST,BREMEN,GA,30110,41,No,No,17.3,110,14
192,706,BREWER ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2951 MARTIN LUTHER KING JR,COLUMBUS,GA,31906,12,No,Yes,16.7,588,0
4051,644,BRIAR VISTA ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1131 BRIAR VISTA TER NE,ATLANTA,GA,30324,21,No,Yes,12.3,230,17
3051,644,BRIARLAKE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3590 LAVISTA RD,DECATUR,GA,30033,21,No,No,12.7,103,10
198,648,BRIGHT STAR ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,6300 JOHN WEST RD,DOUGLASVILLE,GA,30134,21,No,Yes,14.5,299,40
407,648,BRIGHTEN ACADEMY,DOUGLAS COUNTY,DOUGLAS COUNTY,5897 PRESTLEY MILL RD,DOUGLASVILLE,GA,30135,21,Yes,No,19.8,118,30
3056,706,BRITT DAVID ELEMENTARY COMPUTER MAGNET ACADEMY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,5801 ARMOUR RD,COLUMBUS,GA,31909,12,No,No,19.1,51,28
3050,667,BRITT ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,2503 SKYLAND DR,SNELLVILLE,GA,30078,21,No,Yes,15.9,328,73
1052,644,BROCKETT ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1855 BROCKETT RD,TUCKER,GA,30084,21,No,Yes,13.8,302,19
1005,611,BROOKDALE ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,3600 BROOKDALE AVE,MACON,GA,31204,13,No,Yes,17.7,450,4
200,616,BROOKLET ELEMENTARY SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,600 W LANE ST,BROOKLET,GA,30415,42,No,Yes,17.5,245,52
110,614,BROOKS COUNTY HIGH SCHOOL,BROOKS COUNTY,BROOKS COUNTY,1801 MOULTRIE HIGHWAY,QUITMAN,GA,31632,41,No,Yes,13.7,554,0
197,614,BROOKS COUNTY MIDDLE SCHOOL,BROOKS COUNTY,BROOKS COUNTY,2171 MOULTRIE HWY,QUITMAN,GA,31643,41,No,Yes,16,447,0
115,638,BROOKS ELEMENTARY,COWETA COUNTY,COWETA COUNTY,35 GENESEE POINT,NEWNAN,GA,30265,41,No,No,17.3,144,22
2550,660,BROOKVIEW ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,3250 HAMMARSKJOLD DR,EAST POINT,GA,30344,21,No,Yes,14.5,449,21
211,658,BROOKWOOD ELEMENTARY,FORSYTH COUNTY,FORSYTH COUNTY,2980 VAUGHAN DR,CUMMING,GA,30041,21,No,No,18.4,36,3
286,667,BROOKWOOD ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1330 HOLLY BROOK RD,SNELLVILLE,GA,30078,21,No,No,15.3,266,59
190,636,BROOKWOOD ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,455 S OLD BELAIR RD,GROVETOWN,GA,30813,21,No,Yes,16,251,72
1050,772,BROOKWOOD ELEMENTARY SCHOOL,DALTON CITY,WHITFIELD COUNTY,501 CENTRAL AVE,DALTON,GA,30720,13,No,Yes,15.1,352,48
182,667,BROOKWOOD HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1255 DOGWOOD RD,SNELLVILLE,GA,30078,21,No,No,20.1,759,238
175,631,BROWN ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,9771 POSTON RD,JONESBORO,GA,30238,21,No,Yes,16.1,781,0
100,761,BROWN MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,765 PEEPLES ST SW,ATLANTA,GA,30310,11,No,Yes,13.9,697,0
191,644,BROWNS MILL ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4863 BROWNS MILL RD,LITHONIA,GA,30038,21,No,Yes,18.5,582,34
191,634,BROXTON-MARY HAYES ELEMENTARY,COFFEE COUNTY,COFFEE COUNTY,102 LITTLE AVE W,BROXTON,GA,31519,42,No,Yes,14.5,190,32
109,611,BRUCE ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,3660 HOUSTON AVE,MACON,GA,31206,13,No,Yes,18,494,3
5052,633,BRUMBY ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1306 POWERS FERRY RD SE,MARIETTA,GA,30067,21,No,Yes,13,776,85
3552,663,BRUNSWICK HIGH SCHOOL,GLYNN COUNTY,GLYNN COUNTY,3885 ALTAMA AVE,BRUNSWICK,GA,31520,13,No,No,19.4,911,153
286,615,BRYAN COUNTY ELEMENTARY SCHOOL,BRYAN COUNTY,BRYAN COUNTY,104 ASH BRANCH RD,PEMBROKE,GA,31321,42,No,Yes,14.4,268,50
502,615,BRYAN COUNTY HIGH SCHOOL,BRYAN COUNTY,BRYAN COUNTY,1234 CAMELLIA DR,PEMBROKE,GA,31321,42,No,No,16.7,306,60
402,615,BRYAN COUNTY MIDDLE SCHOOL,BRYAN COUNTY,BRYAN COUNTY,600 PAYNE DR,PEMBROKE,GA,31321,42,No,Yes,15.7,278,65
6196,615,BRYAN PREK (PEMBROKE),BRYAN COUNTY,BRYAN COUNTY,66 SOUTH INDUSTRIAL BOULEVARD,PEMBROKE,GA,31321,42,No,No,17.10792873,428.0284571,46.01911961
6192,615,BRYAN PREK (RICHMOND HILL),BRYAN COUNTY,BRYAN COUNTY,66 SOUTH INDUSTRIAL BOULEVARD,PEMBROKE,GA,31321,42,No,No,17.10792873,428.0284571,46.01911961
2050,616,BRYANT ELEMENTARY SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,421 W MAIN ST,STATESBORO,GA,30458,33,No,Yes,17.3,401,50
592,633,BRYANT ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,6800 FACTORY SHOALS RD SW,MABLETON,GA,30126,21,No,Yes,13.7,823,63
178,671,BUCHANAN ELEMENTARY SCHOOL,HARALSON COUNTY,HARALSON COUNTY,215 COLLEGE CIR,BUCHANAN,GA,30113,42,No,Yes,12.6,298,0
2050,671,BUCHANAN PRIMARY SCHOOL,HARALSON COUNTY,HARALSON COUNTY,271 VAN WERT ST,BUCHANAN,GA,30113,42,No,Yes,14,444,0
100,764,BUFORD ACADEMY,BUFORD CITY,GWINNETT COUNTY,2705 ROBERT BELL PKWY,BUFORD,GA,30518,21,No,Yes,16.1,575,44
196,764,BUFORD ELEMENTARY SCHOOL,BUFORD CITY,GWINNETT COUNTY,2500 SAWNEE AVE,BUFORD,GA,30518,21,No,Yes,13.8,326,24
191,764,BUFORD HIGH SCHOOL,BUFORD CITY,GWINNETT COUNTY,2750 SAWNEE AVE,BUFORD,GA,30518,21,No,No,18.6,348,59
104,764,BUFORD MIDDLE SCHOOL,BUFORD CITY,GWINNETT COUNTY,2700 ROBERT BELL PKWY,BUFORD,GA,30518,21,No,Yes,17.7,403,40
104,633,BULLARD ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,3656 OLD STILESBORO RD NW,KENNESAW,GA,30152,21,No,No,14.7,165,25
180,761,BUNCHE MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1925 NISKEY LAKE RD SW,ATLANTA,GA,30331,11,No,Yes,14.1,700,0
104,611,BURDELL ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,972 FORT HILL ST,MACON,GA,31217,13,No,Yes,15.5,481,7
305,761,BURGESS-PETERSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,DEKALB COUNTY,480 CLIFTON ST SE,ATLANTA,GA,30316,11,No,Yes,11,246,15
5054,611,BURGHARD ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,6020 BLOOMFIELD RD,MACON,GA,31206,22,No,Yes,17.3,316,1
288,617,BURKE COUNTY HIGH SCHOOL,BURKE COUNTY,BURKE COUNTY,1057 BURKE VETERANS PKWY,WAYNESBORO,GA,30830,32,No,Yes,15.1,1146,0
6003,617,BURKE COUNTY LIFE CENTER,BURKE COUNTY,BURKE COUNTY,305 PARK DR,WAYNESBORO,GA,30830,32,No,No,17.10792873,428.0284571,46.01911961
188,617,BURKE COUNTY MIDDLE SCHOOL,BURKE COUNTY,BURKE COUNTY,356 SOUTHSIDE DR,WAYNESBORO,GA,30830,32,No,Yes,13.1,967,0
398,648,BURNETT ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,8277 CONNALLY DR,DOUGLASVILLE,GA,30134,21,No,Yes,13.9,394,25
1017,667,BURNETTE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,3221 MCGINNIS FERRY ROAD,SUWANEE,GA,30024,21,No,No,15.3,120,47
296,629,BURNEY-HARRIS-LYONS MIDDLE SCHOOL,CLARKE COUNTY,CLARKE COUNTY,1600 TALLASSEE RD,ATHENS,GA,30606,41,No,Yes,14.7,547,46
110,710,BURNT HICKORY ELEMENTARY SCHOOL,PAULDING COUNTY,PAULDING COUNTY,80 N PAULDING DR,DALLAS,GA,30132,41,No,No,16,147,43
4052,663,BURROUGHS-MOLETTE ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNN COUNTY,1900 LEE ST,BRUNSWICK,GA,31520,13,No,Yes,14.6,525,11
188,781,BURRUSS ELEMENTARY SCHOOL,MARIETTA CITY,COBB COUNTY,325 MANNING RD SW,MARIETTA,GA,30064,13,No,Yes,13.3,215,19
6410,622,BURWELL GNET PROGRAM,CARROLL COUNTY,CARROLL COUNTY,423 ALABAMA STREET,CARROLLTON,GA,30117,31,No,No,17.10792873,428.0284571,46.01911961
6410,860,BURWELL PSYCHOEDUCATIONAL CENTER,WEST GEORGIA RESA,CARROLL COUNTY,423 ALABAMA STREET,CARROLLTON,GA,30117,31,No,No,17.10792873,428.0284571,46.01911961
5052,625,BUTLER ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,1909 CYNTHIA ST,SAVANNAH,GA,31415,12,No,Yes,16.7,563,33
1052,721,BUTLER HIGH SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,2011 LUMPKIN RD,AUGUSTA,GA,30906,12,No,Yes,15.7,770,0
180,689,BUTTON GWINNETT ELEMENTARY SCHOOL,LIBERTY COUNTY,LIBERTY COUNTY,635 TAYLOR RD,HINESVILLE,GA,31313,13,No,Yes,25.4,615,130
1050,711,BYRON ELEMENTARY SCHOOL,PEACH COUNTY,PEACH COUNTY,202 NEW DUNBAR RD,BYRON,GA,31008,22,No,Yes,19.1,319,47
197,711,BYRON MIDDLE SCHOOL,PEACH COUNTY,PEACH COUNTY,201 LINDA DR,BYRON,GA,31008,22,No,Yes,14.3,166,32
199,710,C. A. ROBERTS ELEMENTARY SCHOOL,PAULDING COUNTY,PAULDING COUNTY,1833 MOUNT TABOR CHURCH RD,DALLAS,GA,30157,21,No,No,15.6,258,39
102,676,C. B. WATSON PRIMARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,61 MARTIN LUTHER KING BLVD,WARNER ROBINS,GA,31088,22,No,Yes,15.2,493,0
100,669,C. W. DAVIS MIDDLE SCHOOL,HALL COUNTY,HALL COUNTY,4450 HOG MT. ROAD,FLOWERY BRANCH,GA,30542,22,No,No,16.6,414,76
3052,635,CA GRAY JUNIOR HIGH SCHOOL,COLQUITT COUNTY,COLQUITT COUNTY,812 11TH AVE NW,MOULTRIE,GA,31768,32,No,Yes,14.5,1216,0
1050,665,CAIRO HIGH SCHOOL,GRADY COUNTY,GRADY COUNTY,455 5TH ST SE,CAIRO,GA,39828,32,Yes,No,15.8,1002,0
179,619,CALHOUN COUNTY ELEMENTARY SCHOOL,CALHOUN COUNTY,CALHOUN COUNTY,18904 MORGAN RD,ARLINGTON,GA,39813,43,No,Yes,16.6,293,17
113,619,CALHOUN COUNTY HIGH SCHOOL,CALHOUN COUNTY,CALHOUN COUNTY,PO BOX 366,EDISON,GA,39846,43,No,Yes,11.7,124,44
213,619,CALHOUN COUNTY MIDDLE SCHOOL,CALHOUN COUNTY,CALHOUN COUNTY,PO BOX 366,EDISON,GA,39846,43,No,Yes,23.3,128,6
405,765,CALHOUN ELEMENTARY SCHOOL,CALHOUN CITY,GORDON COUNTY,101 RAYMOND KING DR,CALHOUN,GA,30701,32,No,Yes,18.8,522,53
3050,765,CALHOUN HIGH SCHOOL,CALHOUN CITY,GORDON COUNTY,355 S RIVER ST,CALHOUN,GA,30701,32,No,Yes,17,458,73
205,765,CALHOUN MIDDLE SCHOOL,CALHOUN CITY,GORDON COUNTY,355 S RIVER ST,CALHOUN,GA,30701,32,No,Yes,18.7,442,67
305,765,CALHOUN PRIMARY SCHOOL,CALHOUN CITY,GORDON COUNTY,102 RAYMOND KING DR,CALHOUN,GA,30701,32,No,Yes,20.7,670,79
109,741,CALLAWAY ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,2200 HAMMETT RD,LAGRANGE,GA,30241,42,No,Yes,15.9,440,71
103,631,CALLAWAY ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,120 ORIOLE DR,JONESBORO,GA,30238,21,No,Yes,17.7,845,0
201,741,CALLAWAY HIGH SCHOOL,TROUP COUNTY,TROUP COUNTY,221 WHITFIELD RD,HOGANSVILLE,GA,30230,41,No,No,15.9,460,74
204,741,CALLAWAY MIDDLE SCHOOL,TROUP COUNTY,TROUP COUNTY,2244 HAMMETT RD,LAGRANGE,GA,30241,42,No,No,16.1,443,52
119,660,CAMBRIDGE HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,2845 BETHANY BND,MILTON,GA,30004,21,No,No,18.6,112,14
295,620,CAMDEN COUNTY HIGH SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,6300 LAUREL ISLAND PKWY,KINGSLAND,GA,31548,41,No,Yes,15.2,864,255
