NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Locale Code*,Locale*,Charter,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
1.30E+11,296,1301980,651,PK,5,EBENEZER ELEMENTARY SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1198 EBENEZER RD,RINCON,GA,31326,3410,41,Rural: Fringe,No,No,NA,645,39.7,16.2,206,47
1.30E+11,203,1301980,651,6,8,EBENEZER MIDDLE SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1100 EBENEZER RD,RINCON,GA,31326,,41,Rural: Fringe,No,No,NA,791,49.3,16,223,81
1.30E+11,112,1301950,650,PK,8,ECHOLS COUNTY ELEMENTARY/MIDDLE SCHOOL,ECHOLS COUNTY,ECHOLS COUNTY,229 US HIGHWAY 129 S,STATENVILLE,GA,31648,,42,Rural: Distant,No,Yes,Yes,607,42.9,14.1,550,0
1.30E+11,1050,1301950,650,9,12,ECHOLS COUNTY HIGH SCHOOL,ECHOLS COUNTY,ECHOLS COUNTY,190 GA HIGHWAY 94 E,STATENVILLE,GA,31648,40,42,Rural: Distant,No,Yes,Yes,216,14.9,14.5,196,0
1.30E+11,116,1301230,631,PK,8,EDDIE WHITE ACADEMY,CLAYTON COUNTY,CLAYTON COUNTY,11808 PANHANDLE RD,HAMPTON,GA,30228,,41,Rural: Fringe,No,Yes,Yes,1444,76.5,18.9,1441,0
1.30E+11,5058,1303870,706,6,8,EDDY MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2100 S LUMPKIN RD,COLUMBUS,GA,31903,2730,12,City: Midsize,No,Yes,Yes,462,35,13.2,459,0
1.30E+11,5052,1301230,631,PK,5,EDMONDS ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,4495 SIMPSON RD,FOREST PARK,GA,30297,1540,21,Suburb: Large,No,Yes,Yes,590,37.6,15.7,587,0
1.30E+11,297,1301740,644,PK,5,EDWARD L. BOUIE- SR. ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5100 ROCK SPRINGS RD,LITHONIA,GA,30038,2328,21,Suburb: Large,No,Yes,Yes,825,44.5,18.5,441,77
1.30E+11,378,1304410,722,6,8,EDWARDS MIDDLE SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,2633 STANTON RD SE,CONYERS,GA,30094,,21,Suburb: Large,No,Yes,Yes,951,61.4,15.5,639,75
1.30E+11,390,1301980,651,9,12,EFFINGHAM COUNTY HIGH SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1589 GA HIGHWAY 119 S,SPRINGFIELD,GA,31329,3004,41,Rural: Fringe,No,No,NA,1884,94.5,19.9,552,139
1.30E+11,290,1301980,651,6,8,EFFINGHAM COUNTY MIDDLE SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,1659 GA HIGHWAY 119 S,GUYTON,GA,31312,3000,41,Rural: Fringe,No,Yes,Yes,825,54.6,15.1,356,87
1.30E+11,299,1304980,737,7,8,EIGHTH STREET MIDDLE SCHOOL,TIFT COUNTY,TIFT COUNTY,700 8TH ST W,TIFTON,GA,31794,,32,Town: Distant,No,Yes,Yes,1167,76.6,15.2,1106,0
1.30E+11,6041,1300420,611,NA,NA,ELAM ALEXANDER ACADEMY AT BURKE,BIBB COUNTY,BIBB COUNTY,2051 2ND ST,MACON,GA,31201,,13,City: Small,No,NA,NA,NA,48,NA,NA,NA
1.30E+11,313,1302010,652,2,4,ELBERT COUNTY ELEMENTARY SCHOOL,ELBERT COUNTY,ELBERT COUNTY,1150 ATHENS TECH RD,ELBERTON,GA,30635,,41,Rural: Fringe,No,Yes,Yes,652,39.5,16.5,619,0
1.30E+11,176,1302010,652,9,12,ELBERT COUNTY HIGH SCHOOL,ELBERT COUNTY,ELBERT COUNTY,600 ABERNATHY CIR,ELBERTON,GA,30635,1944,32,Town: Distant,No,Yes,Yes,810,58.1,13.9,445,65
1.30E+11,104,1302010,652,5,8,ELBERT COUNTY MIDDLE SCHOOL,ELBERT COUNTY,ELBERT COUNTY,1108 ATHENS TECH RD,ELBERTON,GA,30635,,41,Rural: Fringe,No,Yes,Yes,884,61.5,14.4,556,78
1.30E+11,213,1302010,652,KG,1,ELBERT COUNTY PRIMARY SCHOOL,ELBERT COUNTY,ELBERT COUNTY,1019 FALLING CREEK DR,ELBERTON,GA,30635,,32,Town: Distant,No,Yes,Yes,536,32.7,16.4,509,0
1.30E+11,1998,1300026,891,8,12,ELBERT SHAW REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,WHITFIELD COUNTY,2735 UNDERWOOD RD NE,DALTON,GA,30721,,13,City: Small,No,Yes,No,9,n/a,NA,n/a,n/a
1.30E+11,112,1302010,652,9,11,ELBERTON EDUCATION CENTER,ELBERT COUNTY,ELBERT COUNTY,600 ABERNATHY CIR,ELBERTON,GA,30635,,32,Town: Distant,No,Yes,Yes,25,3.5,7.1,22,0
1.30E+11,1052,1301710,643,PK,4,ELCAN-KING ELEMENTARY SCHOOL,DECATUR COUNTY,DECATUR COUNTY,725 E LOUISE ST,BAINBRIDGE,GA,39819,,32,Town: Distant,No,Yes,Yes,498,28.4,17.5,492,0
1.30E+11,181,1301740,644,PK,5,ELDRIDGE L. MILLER ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,919 MARTIN RD,STONE MOUNTAIN,GA,30088,2110,21,Suburb: Large,No,Yes,Yes,547,33.3,16.4,488,27
1.30E+11,114,1301230,631,6,12,ELITE SCHOLARS ACADEMY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5968 MADDOX RD,MORROW,GA,30260,,21,Suburb: Large,Yes,Yes,Yes,495,33,15,492,0
1.30E+11,810,1301740,644,10,12,ELIZABETH ANDREWS HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1701 MOUNTAIN INDUSTRIAL BLVD,STONE MOUNTAIN,GA,30083,,21,Suburb: Large,No,Yes,Yes,654,52,12.6,391,14
1.30E+11,302,1302280,660,6,8,ELKINS POINTE MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,11290 ELKINS RD,ROSWELL,GA,30076,,13,City: Small,No,Yes,Yes,1102,82.7,13.3,432,27
1.30E+11,212,1302340,661,2,4,ELLIJAY ELEMENTARY SCHOOL,GILMER COUNTY,GILMER COUNTY,32 MCCUTCHEN ST,ELLIJAY,GA,30540,14,32,Town: Distant,No,Yes,Yes,662,43.9,15.1,462,52
1.30E+11,113,1302340,661,PK,1,ELLIJAY PRIMARY SCHOOL,GILMER COUNTY,GILMER COUNTY,196 MCCUTCHEN ST,ELLIJAY,GA,30540,,41,Rural: Fringe,No,Yes,Yes,654,41.7,15.7,480,45
1.30E+11,4054,1301020,625,PK,8,ELLIS ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,220 E 49TH ST,SAVANNAH,GA,31405,2200,12,City: Midsize,No,No,NA,574,45.1,12.7,176,28
1.30E+11,105,1304440,785,PK,6,ELM STREET ELEMENTARY,ROME CITY,FLOYD COUNTY,8 S ELM ST SW,ROME,GA,30165,,13,City: Small,No,Yes,Yes,555,36,15.4,480,36
1.30E+11,3052,1301500,638,PK,5,ELM STREET ELEMENTARY SCHOOL,COWETA COUNTY,COWETA COUNTY,46 ELM ST,NEWNAN,GA,30263,1540,21,Suburb: Large,No,Yes,Yes,461,34,13.6,206,27
1.30E+11,2050,1302040,653,6,12,EMANUEL COUNTY INSTITUTE,EMANUEL COUNTY,EMANUEL COUNTY,P.O. BOX 218,TWIN CITY,GA,30471,218,42,Rural: Distant,No,Yes,Yes,567,41,13.8,334,55
1.30E+11,2052,1300330,608,PK,5,EMERSON ELEMENTARY SCHOOL,BARTOW COUNTY,BARTOW COUNTY,54 7TH ST,EMERSON,GA,30137,132,41,Rural: Fringe,No,Yes,Yes,425,28.9,14.7,285,37
1.30E+11,2050,1302310,776,KG,5,ENOTA MULTIPLE INTELLIGENCES ACADEMY,GAINESVILLE CITY,HALL COUNTY,1340 ENOTA AVE NE,GAINESVILLE,GA,30501,1918,13,City: Small,No,Yes,Yes,767,50,15.3,449,48
1.30E+11,2050,1302790,674,PK,5,EPHESUS ELEMENTARY SCHOOL,HEARD COUNTY,HEARD COUNTY,24414 GEORGIA HIGHWAY 100,ROOPVILLE,GA,30170,3010,42,Rural: Distant,No,Yes,Yes,140,9.1,15.4,78,13
1.30E+11,192,1301020,625,PK,8,ESTHER F. GARRISON SCHOOL OF VISUAL AND PERFORMING,CHATHAM COUNTY,CHATHAM COUNTY,649 W JONES ST,SAVANNAH,GA,31415,,12,City: Midsize,No,No,NA,744,60,12.4,253,46
1.30E+11,597,1300001,741,PK,5,ETHEL KIGHT MAGNET ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,80 N KIGHT DR,LAGRANGE,GA,30240,4121,32,Town: Distant,No,Yes,Yes,639,39,16.4,455,36
1.30E+11,198,1303840,705,PK,6,ETON ELEMENTARY SCHOOL,MURRAY COUNTY,MURRAY COUNTY,P.O. BOX 302,ETON,GA,30724,,23,Suburb: Small,No,Yes,Yes,643,36.6,17.6,431,80
1.30E+11,176,1301110,628,9,12,ETOWAH HIGH SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,6565 PUTNAM FORD DR,WOODSTOCK,GA,30189,2307,21,Suburb: Large,No,No,NA,2440,124.1,19.7,486,102
1.30E+11,397,1301410,636,PK,5,EUCHEE CREEK ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,795 LOUISVILLE RD,GROVETOWN,GA,30813,4006,41,Rural: Fringe,No,Yes,Yes,506,34.6,14.6,203,46
1.30E+11,107,1300330,608,PK,5,EUHARLEE ELEMENTARY SCHOOL,BARTOW COUNTY,BARTOW COUNTY,1058 EUHARLEE RD,EUHARLEE,GA,30145,,23,Suburb: Small,No,Yes,Yes,622,44.2,14.1,305,56
1.30E+11,186,1301410,636,PK,5,EVANS ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,618 GIBBS RD,EVANS,GA,30809,9514,21,Suburb: Large,No,No,NA,684,39.3,17.4,194,56
1.30E+11,4050,1301410,636,9,12,EVANS HIGH SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,4550 COX RD,EVANS,GA,30809,130,21,Suburb: Large,No,No,NA,1843,97.5,18.9,427,109
1.30E+11,107,1301410,636,6,8,EVANS MIDDLE SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,4785 HEREFORD FARM RD,EVANS,GA,30809,129,21,Suburb: Large,No,No,NA,938,49.1,19.1,288,63
1.30E+11,1056,1301500,638,6,8,EVANS MIDDLE SCHOOL,COWETA COUNTY,COWETA COUNTY,1 EVANS DR,NEWNAN,GA,30263,1298,21,Suburb: Large,No,Yes,Yes,780,51,15.3,415,52
1.30E+11,1056,1301740,644,PK,5,EVANSDALE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2914 EVANS WOODS DR,DORAVILLE,GA,30340,4816,21,Suburb: Large,No,No,NA,593,38.9,15.2,311,21
1.30E+11,6075,1304380,721,NA,NA,EVENING SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,1740 WALTON WAY,AUGUSTA,GA,30904,,12,City: Midsize,No,NA,NA,NA,n/a,NA,NA,NA
1.30E+11,5566,1300120,761,KG,5,F. L. STANTON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1625 MARTIN LUTHER KING JR DR,ATLANTA,GA,30314,2242,11,City: Large,No,Yes,Yes,283,26.1,10.8,280,0
1.30E+11,6196,1302400,663,NA,NA,FACES-PREK,GLYNN COUNTY,GLYNN COUNTY,1900 LEE STREET,BRUNSWICK,GA,31520,,13,City: Small,No,NA,NA,NA,12,NA,NA,NA
1.30E+11,213,1301860,648,PK,5,FACTORY SHOALS ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,2375 MOUNT VERNON RD,LITHIA SPRINGS,GA,30122,2918,21,Suburb: Large,No,Yes,No,735,49,15,503,68
1.30E+11,108,1301860,648,6,8,FACTORY SHOALS MIDDLE SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,3301 SHOALS SCHOOL RD,DOUGLASVILLE,GA,30135,,41,Rural: Fringe,No,No,NA,847,45.5,18.6,482,112
1.30E+11,3059,1300120,761,PK,5,FAIN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,101 HEMPHILL SCHOOL RD NW,ATLANTA,GA,30331,1621,11,City: Large,No,Yes,Yes,517,34,15.2,514,0
1.30E+11,3058,1301290,633,PK,5,FAIR OAKS ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,407 BARBER RD SE,MARIETTA,GA,30060,3946,21,Suburb: Large,No,Yes,Yes,877,73.5,11.9,823,30
1.30E+11,2550,1302310,776,KG,5,FAIR STREET INTERNATIONAL BACCALAUREATE WORLD SCHO,GAINESVILLE CITY,HALL COUNTY,695 FAIR ST,GAINESVILLE,GA,30501,4699,13,City: Small,No,Yes,Yes,637,41.7,15.3,524,39
1.30E+11,375,1301740,644,PK,5,FAIRINGTON ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5505 PHILIP BRADLEY DR,LITHONIA,GA,30038,,21,Suburb: Large,No,Yes,Yes,652,40.5,16.1,598,18
1.30E+11,2050,1302430,664,PK,5,FAIRMOUNT ELEMENTARY SCHOOL,GORDON COUNTY,GORDON COUNTY,130 PEACHTREE ST,FAIRMOUNT,GA,30139,3017,42,Rural: Distant,No,Yes,Yes,430,24.3,17.7,278,40
1.30E+11,180,1301860,648,6,8,FAIRPLAY MIDDLE SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,8311 HIGHWAY 166,DOUGLASVILLE,GA,30135,6219,41,Rural: Fringe,No,No,NA,522,32.6,16,118,26
1.30E+11,124,1303930,707,PK,5,FAIRVIEW ELEMENTARY,NEWTON COUNTY,NEWTON COUNTY,3325 FAIRVIEW RD,COVINGTON,GA,30016,2448,21,Suburb: Large,No,Yes,Yes,478,34,14.1,365,27
1.30E+11,1050,1302820,675,PK,5,FAIRVIEW ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,458 FAIRVIEW RD,STOCKBRIDGE,GA,30281,1040,21,Suburb: Large,No,Yes,Yes,625,41,15.2,385,51
1.30E+11,5050,1302580,668,KG,5,FAIRVIEW ELEMENTARY SCHOOL,HABERSHAM COUNTY,HABERSHAM COUNTY,2925 CANNON BRIDGE RD,DEMOREST,GA,30535,9801,41,Rural: Fringe,No,Yes,Yes,447,33.5,13.3,194,48
1.31E+11,2052,1305370,746,PK,5,FAIRYLAND ELEMENTARY SCHOOL,WALKER COUNTY,WALKER COUNTY,1306 LULA LAKE RD,LOOKOUT MOUNTAIN,GA,30750,2712,41,Rural: Fringe,No,No,NA,228,16.5,13.8,46,18
1.30E+11,176,1302100,655,9,12,FANNIN COUNTY HIGH SCHOOL,FANNIN COUNTY,FANNIN COUNTY,360 REBELS CIR,BLUE RIDGE,GA,30513,4508,42,Rural: Distant,No,No,NA,862,57.6,15,399,74
1.30E+11,193,1302100,655,6,8,FANNIN COUNTY MIDDLE SCHOOL,FANNIN COUNTY,FANNIN COUNTY,4560 OLD HIGHWAY 76,BLUE RIDGE,GA,30513,4756,43,Rural: Remote,No,Yes,Yes,760,52.4,14.5,404,88
1.30E+11,398,1302130,656,9,12,FAYETTE COUNTY HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,1 TIGER TRL,FAYETTEVILLE,GA,30214,,21,Suburb: Large,No,No,NA,1322,79.1,16.7,437,119
1.30E+11,402,1302130,656,PK,5,FAYETTEVILLE ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,490 HOOD AVE,FAYETTEVILLE,GA,30214,,21,Suburb: Large,No,Yes,Yes,594,36.5,16.3,239,64
1.30E+11,196,1302880,676,6,8,FEAGIN MILL MIDDLE SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,1200 FEAGIN MILL RD,WARNER ROBINS,GA,31088,2904,13,City: Small,No,No,NA,766,55.4,13.8,188,67
1.30E+11,114,1302280,660,PK,5,FELDWOOD ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,5790 FELDWOOD RD,COLLEGE PARK,GA,30349,,21,Suburb: Large,No,Yes,Yes,812,54.6,14.9,680,52
1.30E+11,1013,1302550,667,PK,5,FERGUSON ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1755 CENTERVIEW DR,DULUTH,GA,30096,,21,Suburb: Large,No,Yes,Yes,968,70.5,13.7,793,76
1.30E+11,2056,1301740,644,PK,5,FERNBANK ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3131 OLD ROCKBRIDGE RD,AVONDALE ESTATES,GA,30002,1317,21,Suburb: Large,No,No,NA,610,40.5,15.1,58,9
1.30E+11,3559,1300120,761,PK,5,FICKETT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,3935 RUX RD SW,ATLANTA,GA,30331,5056,11,City: Large,No,Yes,Yes,523,38,13.8,520,0
1.30E+11,112,1301680,773,4,5,FIFTH AVENUE ELEMENTARY,DECATUR CITY,DEKALB COUNTY,758 SCOTT BOULEVARD,DECATUR,GA,30030,1937,21,Suburb: Large,No,No,NA,619,40.8,15.2,87,10
1.30E+11,105,1300120,761,PK,5,FINCH ELEMENTARY,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,111 AVON AVENUE. S.W.,ATLANTA,GA,30310,,11,City: Large,No,Yes,Yes,540,32.7,16.5,537,0
1.30E+11,295,1302280,660,PK,5,FINDLEY OAKS ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,5880 FINDLEY CHASE DR,DULUTH,GA,30097,1421,21,Suburb: Large,No,No,NA,727,47.4,15.3,50,6
1.30E+11,291,1300360,609,9,12,FITZGERALD HIGH SCHOOL,BEN HILL COUNTY,BEN HILL COUNTY,601 W CYPRESS ST,FITZGERALD,GA,31750,3129,33,Town: Remote,No,Yes,No,777,51.6,15.1,575,57
1.30E+11,6005,1301290,633,NA,NA,FITZHUGH LEE CENTER,COBB COUNTY,COBB COUNTY,4400 W ATLANTA RD SE,SMYRNA,GA,30080,,21,Suburb: Large,No,NA,NA,NA,1,NA,NA,NA
1.30E+11,279,1302550,667,6,8,FIVE FORKS MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,3250 RIVER DR,LAWRENCEVILLE,GA,30044,,21,Suburb: Large,No,No,NA,1066,63.8,16.7,344,98
1.30E+11,107,1301740,644,PK,5,FLAT ROCK ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,4603 EVANS MILL RD,LITHONIA,GA,30038,,21,Suburb: Large,No,Yes,Yes,1011,64,15.8,842,48
1.30E+11,491,1302130,656,6,8,FLAT ROCK MIDDLE SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,325 JENKINS RD,TYRONE,GA,30290,9780,41,Rural: Fringe,No,Yes,No,835,54.5,15.3,292,43
1.30E+11,2050,1304410,722,PK,5,FLAT SHOALS ELEMENTARY SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,1455 FLAT SHOALS RD SE,CONYERS,GA,30013,,21,Suburb: Large,No,Yes,Yes,664,42,15.8,437,67
1.30E+11,3056,1301740,644,PK,5,FLAT SHOALS ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3226 FLAT SHOALS RD,DECATUR,GA,30034,1301,21,Suburb: Large,No,Yes,Yes,521,33.5,15.6,485,23
1.30E+11,122,1303930,707,PK,5,FLINT HILL ELEMENTARY,NEWTON COUNTY,NEWTON COUNTY,1300 AIRPORT ROAD,OXFORD,GA,30054,2105,41,Rural: Fringe,No,Yes,Yes,1152,80.5,14.3,748,68
1.30E+11,503,1302820,675,PK,5,FLIPPEN ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,425 PEACH DR,MCDONOUGH,GA,30253,,21,Suburb: Large,No,No,NA,675,47.3,14.3,272,49
1.30E+11,2052,1302610,669,PK,5,FLOWERY BRANCH ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,5544 RADFORD RD,FLOWERY BRANCH,GA,30542,2709,41,Rural: Fringe,No,No,NA,641,36.5,17.6,272,48
1.30E+11,202,1302610,669,9,12,FLOWERY BRANCH HIGH,HALL COUNTY,HALL COUNTY,6603 SPOUT SPRINGS ROAD,FLOWERY BRANCH,GA,30542,,41,Rural: Fringe,Yes,No,NA,1747,99.2,17.6,430,124
1.30E+11,6001,1302190,657,NA,NA,FLOYD COUNTY SCHOOLS COLLEGE AND CAREER ACADEMY,FLOYD COUNTY,FLOYD COUNTY,100 VOCATIONAL DR SW,ROME,GA,30161,,13,City: Small,No,NA,NA,NA,28.7,NA,NA,NA
1.30E+11,194,1304020,710,PK,5,FLOYD L. SHELTON ELEMENTARY SCHOOL AT CROSSROAD,PAULDING COUNTY,PAULDING COUNTY,1531 CEDARCREST RD,DALLAS,GA,30132,2955,21,Suburb: Large,No,No,NA,979,56,17.5,124,41
1.30E+11,5058,1301290,633,6,8,FLOYD MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,4803 FLOYD RD SW,MABLETON,GA,30126,1323,21,Suburb: Large,No,Yes,Yes,951,58.5,16.3,680,92
1.30E+11,199,1300990,624,PK,3,FOLKSTON ELEMENTARY SCHOOL,CHARLTON COUNTY,CHARLTON COUNTY,34754 OKEFENOKEE DR,FOLKSTON,GA,31537,,41,Rural: Fringe,No,Yes,Yes,551,30.4,18.1,406,51
1.30E+11,292,1301290,633,PK,5,FORD ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1345 MARS HILL RD NW,ACWORTH,GA,30101,4632,21,Suburb: Large,No,No,NA,675,46,14.7,36,12
1.30E+11,1054,1301230,631,9,12,FOREST PARK HIGH SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5452 PHILLIPS DR,FOREST PARK,GA,30297,4029,21,Suburb: Large,No,Yes,Yes,1742,86,20.3,1739,0
1.30E+11,2054,1301230,631,6,8,FOREST PARK MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,930 FINLEY DR,FOREST PARK,GA,30297,1416,21,Suburb: Large,No,Yes,Yes,663,40.5,16.4,660,0
1.30E+11,3060,1303870,706,PK,5,FORREST ROAD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,6400 FOREST RD,COLUMBUS,GA,31907,3007,12,City: Midsize,No,Yes,Yes,354,22.9,15.5,351,0
1.30E+11,6900,1302220,658,NA,NA,FORSYTH ACADEMY,FORSYTH COUNTY,FORSYTH COUNTY,1130 DAHLONEGA HWY,CUMMING,GA,30040,,21,Suburb: Large,No,NA,NA,NA,5,NA,NA,NA
1.30E+11,5050,1302220,658,9,12,FORSYTH CENTRAL HIGH SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,520 TRIBBLE GAP RD,CUMMING,GA,30040,2226,21,Suburb: Large,No,No,NA,1791,107.5,16.7,478,68
1.30E+11,295,1302550,667,PK,5,FORT DANIEL ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1725 AUBURN RD,DACULA,GA,30019,1131,21,Suburb: Large,No,No,NA,659,46,14.3,141,31
1.30E+11,178,1303870,706,6,8,FORT MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2900 WOODRUFF FARM RD,COLUMBUS,GA,31907,6848,12,City: Midsize,No,Yes,Yes,582,38.4,15.2,449,54
1.30E+11,191,1304050,711,6,8,FORT VALLEY MIDDLE SCHOOL,PEACH COUNTY,PEACH COUNTY,814 PEGGY DR,FORT VALLEY,GA,31030,7505,41,Rural: Fringe,No,Yes,Yes,534,29.7,18,453,35
1.30E+11,2554,1301230,631,PK,5,FOUNTAIN ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5215 WEST ST,FOREST PARK,GA,30297,2717,21,Suburb: Large,No,Yes,Yes,634,47.6,13.3,631,0
1.30E+11,5050,1300060,601,PK,5,FOURTH DISTRICT ELEMENTARY SCHOOL,APPLING COUNTY,APPLING COUNTY,13396 BLACKSHEAR HWY,SURRENCY,GA,31563,9802,43,Rural: Remote,No,Yes,Yes,158,11.1,14.2,130,0
1.30E+11,3058,1301170,629,PK,5,FOWLER DRIVE ELEMENTARY SCHOOL,CLARKE COUNTY,CLARKE COUNTY,400 FOWLER DR,ATHENS,GA,30601,1347,12,City: Midsize,No,Yes,Yes,462,35,13.2,444,14
1.30E+11,102,1303870,706,PK,5,FOX ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,600 38TH ST,COLUMBUS,GA,31904,7419,12,City: Midsize,No,Yes,Yes,337,24,14,334,0
1.30E+11,196,1303300,689,KG,5,FRANK LONG ELEMENTARY SCHOOL,LIBERTY COUNTY,LIBERTY COUNTY,920 LONG FRASIER DR,HINESVILLE,GA,31313,5438,13,City: Small,No,Yes,Yes,685,49.1,14,420,87
1.30E+11,204,1302550,667,6,8,FRANK N. OSBORNE MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4404 BRASELTON HWY,HOSCHTON,GA,30548,,21,Suburb: Large,No,No,NA,1628,95.1,17.1,243,79
1.30E+11,3050,1302250,659,9,12,FRANKLIN COUNTY HIGH SCHOOL,FRANKLIN COUNTY,FRANKLIN COUNTY,P.O. BOX 543,CARNESVILLE,GA,30521,543,42,Rural: Distant,No,No,NA,1059,60.4,17.5,481,90
1.30E+11,105,1302250,659,6,8,FRANKLIN COUNTY MIDDLE SCHOOL,FRANKLIN COUNTY,FRANKLIN COUNTY,P.O. BOX 544,CARNESVILLE,GA,30521,,42,Rural: Distant,No,Yes,Yes,884,56.3,15.7,447,100
1.30E+11,205,1300001,741,PK,5,FRANKLIN FOREST ELEMENTARY,TROUP COUNTY,TROUP COUNTY,1 SCHOLAR LN,LAGRANGE,GA,30240,,32,Town: Distant,No,Yes,Yes,682,38.4,17.8,445,57
1.30E+11,505,1301110,628,PK,5,FREE HOME ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,12525 CUMMING HWY,CANTON,GA,30115,,41,Rural: Fringe,No,No,NA,337,20.4,16.5,83,18
1.30E+11,205,1301110,628,6,8,FREEDOM MIDDLE SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,10550 BELLS FERRY RD,CANTON,GA,30114,,21,Suburb: Large,No,No,NA,1181,67,17.6,150,47
1.30E+11,201,1301740,644,6,8,FREEDOM MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,505 S HAIRSTON RD,STONE MOUNTAIN,GA,30088,,21,Suburb: Large,No,Yes,Yes,1120,71.5,15.7,1004,36
1.30E+11,103,1304380,721,PK,8,FREEDOM PARK ELEMENTARY,RICHMOND COUNTY,RICHMOND COUNTY,345 42ND ST BUILDING 43400,FORT GORDON,GA,30905,,12,City: Midsize,No,No,NA,703,47,15,680,0
1.31E+11,3050,1305460,749,PK,5,FREEMAN ELEMENTARY SCHOOL,WARREN COUNTY,WARREN COUNTY,1253 ATLANTA HWY,WARRENTON,GA,30828,72,42,Rural: Distant,No,Yes,Yes,397,25.5,15.6,354,12
