,year,sysID,sysName,schoolID,schoolName,adress,latitude,longitude,grd,ccrpi,titleI,chrtr,cluster
1474,2015,721,Richmond County,1156,Hephzibah Middle School,"2427 Mims Rd,Hephzibah,Ga,30815",33.30267,-82.092618,M,54.1,Yes,No,3
1475,2015,721,Richmond County,2050,Barton Chapel Elementary School,"2329 Barton Chapel Rd,Augusta,Ga,30906",33.441647,-82.08894,E,63.0,Yes,No,2
1476,2015,721,Richmond County,2052,Copeland Elementary School,"1440 Jackson Rd,Augusta,Ga,30909",33.472501,-82.067245,E,62.0,Yes,No,2
1477,2015,721,Richmond County,2054,Glenn Hills Elementary School,"2838 Glenn Hills Dr,Augusta,Ga,30906",33.425885,-82.066158,E,46.9,Yes,No,2
1478,2015,721,Richmond County,2056,Hephzibah High School,"4558 Brothersville Rd,Hephzibah,Ga,30815",33.30228,-82.096014,H,68.8,No,No,1
1479,2015,721,Richmond County,2058,Merry Elementary School,"415 Boy Scout Rd,Augusta,Ga,30909",33.49607,-82.039631,E,76.8,Yes,No,2
1480,2015,721,Richmond County,2064,Warren Road Elementary School,"311 Warren Rd,Augusta,Ga,30907",33.506066,-82.059981,E,66.2,No,No,1
1481,2015,721,Richmond County,2574,Westside High School,"1002 Patriots Way,Augusta,Ga,30907",33.517143,-82.048274,H,82.2,No,No,1
1482,2015,721,Richmond County,3050,Bayvale Elementary School,"3309 Milledgeville Rd,Augusta,Ga,30909",33.449089,-82.053247,E,59.9,Yes,No,2
1483,2015,721,Richmond County,3054,Glenn Hills High School,"2840 Glenn Hills Dr,Augusta,Ga,30906",33.427739,-82.068354,H,52.4,Yes,No,2
1484,2015,721,Richmond County,3062,Sego Middle School,"3420 Julia Ave,Augusta,Ga,30906",33.399353,-82.031027,M,49.6,Yes,No,2
1485,2015,721,Richmond County,3556,Johnson Magnet,"1324 Laney Walker Blvd,Augusta,Ga,30901",33.466621,-81.981989,H,106.1,No,No,1
1486,2015,721,Richmond County,3556,Johnson Magnet,"1324 Laney Walker Blvd,Augusta,Ga,30901",33.466621,-81.981989,M,92.3,No,No,1
1487,2015,721,Richmond County,3756,Josey High School,"1701 15Th St,Augusta,Ga,30901",33.455513,-81.99884,H,57.3,Yes,No,2
1488,2015,721,Richmond County,4050,Blythe Elementary School,"290 Church St,Blythe,Ga,30805",33.298454,-82.207874,E,61.8,Yes,No,3
1489,2015,721,Richmond County,4054,Gracewood Elementary School,"2032 Tobacco Rd,Augusta,Ga,30906",33.370187,-82.025069,E,70.2,Yes,No,2
1490,2015,721,Richmond County,4058,Monte Sano Elementary School,"2164 Richmond Ave,Augusta,Ga,30904",33.468031,-82.015805,E,65.5,Yes,No,2
1491,2015,721,Richmond County,4062,Southside Elementary School,"3310 Old Louisville Rd,Augusta,Ga,30906",33.403798,-82.013254,E,49.4,Yes,No,2
1492,2015,721,Richmond County,4064,Wheeless Road Elementary School,"2530 Wheeless Rd,Augusta,Ga,30906",33.429247,-82.040317,E,47.2,Yes,No,2
1493,2015,721,Richmond County,4562,Davidson Magnet School,"615 12Th St,Augusta,Ga,30901",33.473355,-81.974912,H,108.0,No,No,1
1494,2015,721,Richmond County,4562,Davidson Magnet School,"615 12Th St,Augusta,Ga,30901",33.473355,-81.974912,M,105.5,No,No,1
1495,2015,721,Richmond County,4762,Terrace Manor Elementary School,"3110 Tate Rd,Augusta,Ga,30906",33.434963,-82.058926,E,50.4,Yes,No,2
1496,2015,721,Richmond County,5058,Murphey Middle Charter School,"2610 Milledgeville Rd,Augusta,Ga,30904",33.445055,-82.021002,M,47.4,Yes,No,2
1497,2015,721,Richmond County,5564,Tutt Middle School,"495 Boy Scout Rd,Augusta,Ga,30909",33.48951,-82.038641,M,56.2,Yes,No,2
1498,2015,721,Richmond County,5566,Laney High School,"1339 Laney Walker Blvd,Augusta,Ga,30901",33.467486,-81.982144,H,63.8,Yes,No,2
1499,2015,722,Rockdale County,107,General Ray Davis Middle School,"3375 E Fairview Rd Sw,Stockbridge,Ga,30281",33.593589,-84.097584,M,80.0,Yes,No,3
1500,2015,722,Rockdale County,110,Hicks Elementary School,"1300 Pine Log Rd Ne,Conyers,Ga,30012",33.66698,-84.004252,E,78.3,Yes,No,2
1501,2015,722,Rockdale County,174,Honey Creek Elementary School,"700 Honey Creek Rd Se,Conyers,Ga,30094",33.597772,-84.020982,E,81.7,Yes,No,2
1502,2015,722,Rockdale County,176,Heritage High School,"2400 Granade Rd Sw,Conyers,Ga,30094",33.627276,-84.04671,H,76.0,No,No,1
1503,2015,722,Rockdale County,178,Barksdale Elementary School,"596 Oglesby Bridge Rd Se,Conyers,Ga,30094",33.568517,-84.028464,E,90.4,Yes,No,3
1504,2015,722,Rockdale County,189,Sims Elementary School,"1821 Walker Rd Sw,Conyers,Ga,30094",33.620426,-84.044267,E,69.7,Yes,No,2
1505,2015,722,Rockdale County,192,Salem High School,"3551 Underwood Rd Se,Conyers,Ga,30013",33.59514,-83.991431,H,71.7,No,No,1
1506,2015,722,Rockdale County,194,Shoal Creek Elementary School,"1300 Mcwilliams Rd Sw,Conyers,Ga,30094",33.655465,-84.061826,E,68.9,Yes,No,2
1507,2015,722,Rockdale County,197,Lorraine Elementary School,"3343 E Fairview Rd Sw,Stockbridge,Ga,30281",33.59548,-84.092649,E,84.4,Yes,No,3
1508,2015,722,Rockdale County,278,Conyers Middle School,"400 Sigman Rd Nw,Conyers,Ga,30012",33.683907,-84.004715,M,64.6,Yes,No,2
1509,2015,722,Rockdale County,289,Hightower Trail Elementary School,"2510 Highway 138 Ne,Conyers,Ga,30013",33.693238,-83.962102,E,69.6,Yes,No,3
1510,2015,722,Rockdale County,294,Memorial Middle School,"3205 Underwood Rd Se,Conyers,Ga,30013",33.602886,-83.990325,M,70.1,Yes,No,2
1511,2015,722,Rockdale County,378,Edwards Middle School,"2633 Stanton Rd Se,Conyers,Ga,30094",33.623203,-84.037205,M,71.2,Yes,No,3
1512,2015,722,Rockdale County,2050,Flat Shoals Elementary School,"1455 Flat Shoals Rd Se,Conyers,Ga,30013",33.632238,-83.991582,E,82.5,Yes,No,2
1513,2015,722,Rockdale County,2052,Pine Street Elementary School,"960 Pine St Ne,Conyers,Ga,30012",33.668643,-84.014766,E,70.7,Yes,No,2
1514,2015,722,Rockdale County,3052,Rockdale County High School,"1174 Bulldog Cir Ne,Conyers,Ga,30012",33.667118,-84.008324,H,76.6,No,No,1
1515,2015,722,Rockdale County,5050,House Elementary School,"2930 Highway 20 Ne,Conyers,Ga,30012",33.721959,-84.007364,E,81.5,Yes,No,3
1516,2015,723,Schley County,101,Schley Middle High School,"P. O. Box 1350,Ellaville,Ga,31806",32.238214,-84.30908,M,71.1,Yes,No,3
1517,2015,723,Schley County,101,Schley Middle High School,"P. O. Box 1350,Ellaville,Ga,31806",32.238214,-84.30908,H,78.9,Yes,No,3
1518,2015,723,Schley County,198,Schley County Elementary School,"P.O. Box 900,Ellaville,Ga,31806",32.238214,-84.30908,E,78.6,Yes,No,3
1519,2015,724,Screven County,191,Screven County Elementary School,"1333 Frontage Rd E,Sylvania,Ga,30467",32.74126,-81.655931,E,65.5,Yes,No,3
1520,2015,724,Screven County,197,Screven County Middle School,"126 Friendship Rd,Sylvania,Ga,30467",32.78549,-81.603977,M,66.6,Yes,No,2
1521,2015,724,Screven County,4052,Screven County High School,"110 Halcyondale Rd,Sylvania,Ga,30467",32.737824,-81.633283,H,85.5,Yes,No,3
1522,2015,725,Seminole County,196,Seminole County Middle/High School,"5582 Ga Highway 39,Donalsonville,Ga,39845",31.018159,-84.881165,H,81.1,Yes,No,3
1523,2015,725,Seminole County,196,Seminole County Middle/High School,"5582 Ga Highway 39,Donalsonville,Ga,39845",31.018159,-84.881165,M,72.4,Yes,No,3
1524,2015,725,Seminole County,296,Seminole County Elementary School,"800 Marianna Hwy,Donalsonville,Ga,39845",31.032657,-84.880515,E,76.4,Yes,No,3
1525,2015,726,Spalding County,101,Spalding High School,"433 Wilson Rd,Griffin,Ga,30224",33.225879,-84.230968,H,69.6,Yes,No,3
1526,2015,726,Spalding County,103,Moreland Road Elementary,"455 Moreland Rd,Griffin,Ga,30224",33.195452,-84.299712,E,69.4,Yes,No,3
1527,2015,726,Spalding County,106,Carver Road Middle School,"2185 Carver Rd,Griffin,Ga,30224",33.193593,-84.299825,M,68.5,Yes,No,2
1528,2015,726,Spalding County,107,Kennedy Road Middle School,"280 Kennedy Rd,Griffin,Ga,30223",33.267103,-84.235256,M,52.3,Yes,No,2
1529,2015,726,Spalding County,110,Rehoboth Road Middle School,"1500 Rehoboth Rd,Griffin,Ga,30224",33.217395,-84.192084,M,70.8,Yes,No,3
1530,2015,726,Spalding County,187,Griffin High School,"1617 W Poplar St,Griffin,Ga,30224",33.243646,-84.301307,H,70.2,Yes,No,2
1531,2015,726,Spalding County,192,Cowan Road Elementary School,"1233 Cowan Rd,Griffin,Ga,30223",33.279735,-84.308439,E,68.8,Yes,No,3
1532,2015,726,Spalding County,195,Jordan Hill Road Elementary School,"75 Jordan Hill Rd,Griffin,Ga,30223",33.296747,-84.264814,E,66.7,Yes,No,3
1533,2015,726,Spalding County,199,Futral Road Elementary School,"180 Futral Rd,Griffin,Ga,30224",33.222893,-84.235286,E,79.1,Yes,No,3
1534,2015,726,Spalding County,201,Cowan Road Middle School,"1185 Cowan Rd,Griffin,Ga,30223",33.276703,-84.307339,M,55.7,Yes,No,2
1535,2015,726,Spalding County,1050,Anne Street Elementary School,"802 Anne St,Griffin,Ga,30224",33.238014,-84.277354,E,61.7,Yes,No,2
1536,2015,726,Spalding County,1052,Jackson Road Elementary School,"1233 Jackson Rd,Griffin,Ga,30223",33.256805,-84.240105,E,77.3,Yes,No,3
1537,2015,726,Spalding County,1550,Atkinson Elementary School,"307 Atkinson Dr,Griffin,Ga,30223",33.270545,-84.260273,E,59.2,Yes,No,2
1538,2015,726,Spalding County,1750,Beaverbrook Elementary School,"251 Birdie Rd,Griffin,Ga,30223",33.321488,-84.295559,E,66.0,Yes,No,3
1539,2015,726,Spalding County,2050,Crescent Road Elementary School,"201 Crescent Rd,Griffin,Ga,30224",33.232909,-84.262484,E,78.6,Yes,No,3
1540,2015,726,Spalding County,2552,Moore Elementary School,"201 Cabin Creek Dr,Griffin,Ga,30223",33.257929,-84.261111,E,55.8,Yes,No,2
1541,2015,726,Spalding County,4052,Orrs Elementary School,"1553 Flynt St,Griffin,Ga,30223",33.250099,-84.293706,E,64.7,Yes,No,3
1542,2015,727,Stephens County,104,Stephens County Middle School,"1315 Rose Ln,Toccoa,Ga,30577",34.547233,-83.29852,M,84.7,No,No,1
1543,2015,727,Stephens County,187,Liberty Elementary School,"222 Old Liberty Hill Rd,Toccoa,Ga,30577",34.548883,-83.318291,E,70.7,Yes,No,3
1544,2015,727,Stephens County,195,Big A Elementary School,"289 Sorrells Dr,Eastanollee,Ga,30538",34.54885,-83.286923,E,70.5,No,No,1
1545,2015,727,Stephens County,197,Toccoa Elementary School,"304 N Pond St,Toccoa,Ga,30577",34.581602,-83.32766,E,74.5,Yes,No,3
1546,2015,727,Stephens County,295,Eastanollee Elementary School,"50 Livestock Rd,Eastanollee,Ga,30538",34.521222,-83.243972,E,77.0,Yes,No,3
1547,2015,727,Stephens County,5050,Stephens County High School,"638 White Pine Rd,Toccoa,Ga,30577",34.556549,-83.292376,H,68.2,No,No,1
1548,2015,728,Stewart County,101,Stewart County Middle School,"P. O. Box 706,Lumpkin,Ga,31815",32.05099,-84.79909,M,53.6,Yes,No,2
1549,2015,728,Stewart County,192,Stewart County Elementary School,"P.O. Box 37,Lumpkin,Ga,31815",32.05099,-84.79909,E,59.9,Yes,No,2
1550,2015,728,Stewart County,201,Stewart County High School,"P. O. Box 706,Lumpkin,Ga,31815",32.05099,-84.79909,H,66.9,Yes,No,2
1551,2015,729,Sumter County,105,Americus Sumter County High South,"805 Harrold Ave,Americus,Ga,31709",32.060169,-84.23287,H,67.3,Yes,No,2
1552,2015,729,Sumter County,188,Sumter County Elementary School,"438 Bumphead Rd,Americus,Ga,31719",32.110417,-84.217438,E,51.8,Yes,No,2
1553,2015,729,Sumter County,190,Sumter County Middle School,"439 Bumphead Rd,Americus,Ga,31719",32.112949,-84.219604,M,68.6,Yes,No,2
1554,2015,729,Sumter County,205,Americus Sumter County High North,"101 Industrial Blvd,Americus,Ga,31719",32.113042,-84.200253,H,51.3,Yes,No,2
1555,2015,729,Sumter County,395,Sarah Cobb Elementary School,"1901 Valley Dr,Americus,Ga,31709",32.050513,-84.238533,E,57.9,Yes,No,2
1556,2015,729,Sumter County,595,Staley Middle School,"915 N Lee St,Americus,Ga,31719",32.084594,-84.230421,E,69.6,Yes,No,2
1557,2015,729,Sumter County,595,Staley Middle School,"915 N Lee St,Americus,Ga,31719",32.084594,-84.230421,M,57.8,Yes,No,2
1558,2015,730,Talbot County,190,Central Elementary/High School,"P.O. Box 308,Talbotton,Ga,31827",32.677637,-84.539366,M,55.6,Yes,No,2
1559,2015,730,Talbot County,190,Central Elementary/High School,"P.O. Box 308,Talbotton,Ga,31827",32.677637,-84.539366,H,56.9,Yes,No,2
1560,2015,730,Talbot County,190,Central Elementary/High School,"P.O. Box 308,Talbotton,Ga,31827",32.677637,-84.539366,E,47.0,Yes,No,2
1561,2015,731,Taliaferro County,102,Taliaferro County School,"557 Broad St Nw,Crawfordville,Ga,30631",33.558284,-82.912069,M,65.1,Yes,No,2
1562,2015,731,Taliaferro County,102,Taliaferro County School,"557 Broad St Nw,Crawfordville,Ga,30631",33.558284,-82.912069,E,59.0,Yes,No,2
1563,2015,731,Taliaferro County,102,Taliaferro County School,"557 Broad St Nw,Crawfordville,Ga,30631",33.558284,-82.912069,H,73.9,Yes,No,2
1564,2015,732,Tattnall County,101,Reidsville Middle School,"P. O. Box 369,Reidsville,Ga,30453",32.086861,-82.117898,M,71.6,Yes,No,3
1565,2015,732,Tattnall County,194,Tattnall County High School,"#1 Battle Creek Warrior Blvd.,Reidsville,Ga,30453",32.038416,-82.049168,H,73.1,No,No,1
1566,2015,732,Tattnall County,201,Glennville Middle School,"721 E Barnard St,Glennville,Ga,30427",31.93591,-81.926839,M,84.7,Yes,No,3
1567,2015,732,Tattnall County,401,Collins Middle School,"720 N Main St,Collins,Ga,30421",32.173957,-82.112601,M,78.2,Yes,No,3
1568,2015,732,Tattnall County,501,Glennville Elementary School,"525 Sylvester Ashford Dr,Glennville,Ga,30427",31.942928,-81.934019,E,71.2,Yes,No,3
1569,2015,732,Tattnall County,601,Reidsville Elementary School,"147 Chandler Ave,Reidsville,Ga,30453",32.084638,-82.11216,E,62.0,Yes,No,3
1570,2015,733,Taylor County,105,Taylor County Upper Elementary,"P.O. Box 428,Butler,Ga,31006",32.55709,-84.238248,E,70.1,Yes,No,3
1571,2015,733,Taylor County,105,Taylor County Upper Elementary,"P.O. Box 428,Butler,Ga,31006",32.55709,-84.238248,M,63.3,Yes,No,3
1572,2015,733,Taylor County,201,Taylor County High School,"P.O. Box 1927,Butler,Ga,31006",32.55709,-84.238248,H,68.6,Yes,No,3
1573,2015,733,Taylor County,205,Taylor County Middle School,"P.O. Box 580,Butler,Ga,31006",32.55709,-84.238248,M,65.6,Yes,No,3
1574,2015,734,Telfair County,101,Telfair County Middle School,"3 W Highway 280,Mc Rae,Ga,31055",32.048472,-82.933606,M,70.1,Yes,No,3
1575,2015,734,Telfair County,104,Telfair County Elementary,"532 E Oak St,Mc Rae,Ga,31055",32.048111,-82.862793,E,71.2,Yes,No,3
1576,2015,734,Telfair County,201,Telfair County High School,"458 S Third Ave,Mc Rae,Ga,31055",32.046718,-82.911585,H,77.3,Yes,No,3
1577,2015,735,Terrell County,105,Terrell High School,"201 Greenwave Blvd,Dawson,Ga,39842",31.756614,-84.414849,H,62.3,Yes,No,2
1578,2015,735,Terrell County,109,Terrell Middle School,"201 Greenwave Blvd,Dawson,Ga,39842",31.756614,-84.414849,M,59.6,Yes,No,2
1579,2015,735,Terrell County,1050,Carver Elementary School,"455 Greenwave Blvd.,Dawson,Ga,39842",31.755893,-84.418283,E,47.1,Yes,No,2
1580,2015,736,Thomas County,100,Bishop Hall Charter School,"1819 E Clay St,Thomasville,Ga,31792",30.855142,-83.96382,H,48.0,Yes,Yes,3
1581,2015,736,Thomas County,100,Bishop Hall Charter School,"1819 E Clay St,Thomasville,Ga,31792",30.855142,-83.96382,M,29.8,Yes,Yes,3
1582,2015,736,Thomas County,191,Thomas County Central High School,"4686 Us Highway 84 Byp W,Thomasville,Ga,31792",30.873861,-83.942471,H,78.2,No,No,1
1583,2015,736,Thomas County,194,Cross Creek Elementary School,"324 Clark Rd,Thomasville,Ga,31757",30.866607,-83.948544,E,85.1,Yes,No,3
1584,2015,736,Thomas County,205,Thomas County Middle School,"4681 Us Highway 84 Byp W,Thomasville,Ga,31792",30.873861,-83.942471,E,76.4,Yes,No,3
1585,2015,736,Thomas County,205,Thomas County Middle School,"4681 Us Highway 84 Byp W,Thomasville,Ga,31792",30.873861,-83.942471,M,70.0,Yes,No,3
1586,2015,737,Tift County,199,Tift County High School,"1 Blue Devil Way,Tifton,Ga,31794",31.469838,-83.475724,H,73.3,Yes,No,3
1587,2015,737,Tift County,299,Eighth Street Middle School,"700 8Th St W,Tifton,Ga,31794",31.462086,-83.521335,M,65.1,Yes,No,3
1588,2015,737,Tift County,1052,J. T. Reddick School,"404 Martin Luther King Jr Dr,Tifton,Ga,31794",31.438181,-83.509973,M,81.6,Yes,No,3
1589,2015,737,Tift County,4050,Omega Elementary School,"P.O. Box 68,Omega,Ga,31775",31.357559,-83.656121,E,76.1,Yes,No,3
1590,2015,737,Tift County,4052,Matt Wilson Elementary School,"510 17Th St W,Tifton,Ga,31794",31.442835,-83.521186,E,75.7,Yes,No,3
1591,2015,737,Tift County,5050,Charles Spencer Elementary School,"65 Tifton Eldorado Rd,Tifton,Ga,31794",31.445948,-83.495534,E,69.1,Yes,No,3
1592,2015,738,Toombs County,103,Toombs County Middle School,"701 Bulldog Rd,Lyons,Ga,30436",32.149054,-82.375071,M,64.7,Yes,No,3
1593,2015,738,Toombs County,192,Toombs County High School,"117 E Wesley Ave,Lyons,Ga,30436",32.206479,-82.321387,H,63.6,No,No,1
1594,2015,738,Toombs County,204,Lyons Upper Elementary,"803 S State St,Lyons,Ga,30436",32.192104,-82.326188,E,73.2,Yes,No,3
1595,2015,738,Toombs County,4050,Toombs Central Elementary School,"6287 Us Highway 1 S,Lyons,Ga,30436",32.165622,-82.900075,E,89.8,Yes,No,3
1596,2015,739,Towns County,103,Towns County Elementary School,"1150 Konahetah Rd,Hiawassee,Ga,30546",34.931111,-83.731483,E,81.4,Yes,No,3
1597,2015,739,Towns County,104,Towns County Middle School,"1400 Highway 76 E,Hiawassee,Ga,30546",34.930398,-83.730316,M,89.8,Yes,No,3
1598,2015,739,Towns County,204,Towns County High School,"1400 U.S. Highway 76,Hiawassee,Ga,30546",34.930398,-83.730316,H,84.9,No,No,1
1599,2015,740,Treutlen County,113,Treutlen Elementary School,"7892 Ga Highway 29,Soperton,Ga,30457",32.412627,-82.640272,E,63.0,Yes,No,3
1600,2015,740,Treutlen County,213,Treutlen Middle/High School,"7892 Ga Highway 29,Soperton,Ga,30457",32.412627,-82.640272,H,67.6,Yes,No,3
1601,2015,740,Treutlen County,213,Treutlen Middle/High School,"7892 Ga Highway 29,Soperton,Ga,30457",32.412627,-82.640272,M,47.3,Yes,No,3
1602,2015,741,Troup County,109,Callaway Elementary School,"2200 Hammett Rd,Lagrange,Ga,30241",33.111796,-84.972336,E,82.9,Yes,No,3
1603,2015,741,Troup County,187,West Point Elementary School,"1701 E 12Th St,West Point,Ga,31833",32.879987,-85.162093,E,74.2,Yes,No,2
1604,2015,741,Troup County,189,Long Cane Elementary School,"238 Long Cane Rd,Lagrange,Ga,30240",32.958543,-85.129561,E,83.0,Yes,No,3
1605,2015,741,Troup County,191,Gardner-Newman Middle School,"101 S Shannon Dr,Lagrange,Ga,30241",33.068162,-84.984504,M,73.1,No,No,1
1606,2015,741,Troup County,194,Hollis Hand Elementary School,"641 Country Club Rd,Lagrange,Ga,30240",33.055303,-85.056839,E,83.2,Yes,No,3
1607,2015,741,Troup County,201,Callaway High School,"221 Whitfield Rd,Hogansville,Ga,30230",33.084982,-84.980392,H,73.8,No,No,1
1608,2015,741,Troup County,204,Callaway Middle School,"2244 Hammett Rd,Lagrange,Ga,30241",33.118398,-84.97729,M,64.9,No,No,1
1609,2015,741,Troup County,205,Franklin Forest Elementary,"1 Scholar Ln,Lagrange,Ga,30240",33.073442,-85.035127,E,80.6,Yes,No,3
1610,2015,741,Troup County,297,Long Cane Middle School,"326 Long Cane Rd,Lagrange,Ga,30240",32.95899,-85.126353,M,79.0,No,No,1
1611,2015,741,Troup County,387,Troup County High School,"1920 Hamilton Rd,Lagrange,Ga,30241",33.00105,-85.01629,H,78.7,No,No,1
1612,2015,741,Troup County,397,Hogansville Elementary School,"611 E Main St,Hogansville,Ga,30230",33.169614,-84.908913,E,77.1,Yes,No,3
1613,2015,741,Troup County,497,Whitesville Road Elementary School,"1700 Whitesville Rd,Lagrange,Ga,30240",33.009395,-85.031774,E,55.8,Yes,No,2
1614,2015,741,Troup County,597,Ethel Kight Magnet Elementary School,"80 N Kight Dr,Lagrange,Ga,30240",33.025339,-85.060176,E,70.2,Yes,No,2
1615,2015,741,Troup County,3050,Hillcrest Elementary School,"3116 New Franklin Rd,Lagrange,Ga,30240",33.11862,-85.042617,E,81.5,Yes,No,3
1616,2015,741,Troup County,4050,Mountville Elementary School,"4117 Greenville Rd,Lagrange,Ga,30241",33.038662,-84.891876,E,87.2,Yes,No,3
1617,2015,741,Troup County,5050,Rosemont Elementary School,"4679 Hamilton Rd,Lagrange,Ga,30241",32.961049,-84.948906,E,86.4,Yes,No,3
1618,2015,741,Troup County,5052,Berta Weathersbee Elementary School,"1200 Forrest Ave,Lagrange,Ga,30240",33.021431,-85.046104,E,76.9,Yes,No,2
1619,2015,742,Turner County,190,Turner County Middle School,"316 Lamar St,Ashburn,Ga,31714",31.705855,-83.64165,M,76.7,Yes,No,2
1620,2015,742,Turner County,196,Turner County Elementary School,"705 Hudson Ave,Ashburn,Ga,31714",31.712099,-83.645419,E,75.1,Yes,No,2
1621,2015,742,Turner County,3050,Turner County High School,"316 Lamar St,Ashburn,Ga,31714",31.705855,-83.64165,H,73.0,No,No,1
1622,2015,743,Twiggs County,107,Jeffersonville Elementary,"675 Bullard Rd,Jeffersonville,Ga,31044",32.686439,-83.361398,E,59.4,Yes,No,2
1623,2015,743,Twiggs County,201,Twiggs County High School,"375 Watson Dr,Jeffersonville,Ga,31044",32.682788,-83.358155,H,59.9,Yes,No,2
1624,2015,743,Twiggs County,207,Twiggs Middle School,"375 Watson Dr,Jeffersonville,Ga,31044",32.682788,-83.358155,M,54.2,Yes,No,2
1625,2015,744,Union County,101,Union County High School,"153 Panther Cir,Blairsville,Ga,30512",34.880247,-83.946769,H,83.0,No,No,1
1626,2015,744,Union County,103,Union County Elementary School,"165 Elementary Way,Blairsville,Ga,30512",34.877589,-83.950492,E,75.5,Yes,No,3
1627,2015,744,Union County,108,Union County Middle School,"367 Wellborn St,Blairsville,Ga,30512",34.879158,-83.95153,M,79.2,Yes,No,3
1628,2015,745,Thomaston-Upson County,195,Upson-Lee High School,"268 Knight Trl,Thomaston,Ga,30286",32.896518,-84.30012,H,77.0,Yes,No,3
1629,2015,745,Thomaston-Upson County,295,Upson-Lee North Elementary School,"334 Knight Trl,Thomaston,Ga,30286",32.896518,-84.30012,E,74.5,Yes,No,3
1630,2015,745,Thomaston-Upson County,395,Upson-Lee Middle School,"101 Holston Dr,Thomaston,Ga,30286",32.886725,-84.313282,M,77.8,Yes,No,3
1631,2015,746,Walker County,100,Rock Spring Elementary School,"372 Highway 95,Rock Spring,Ga,30739",34.817989,-85.23834,E,82.6,Yes,No,3
1632,2015,746,Walker County,106,Chattanooga Valley Middle School,"847 Allgood Rd,Flintstone,Ga,30725",34.929707,-85.357644,M,79.2,Yes,No,3
1633,2015,746,Walker County,190,Ridgeland High School,"2478 Happy Valley Rd,Rossville,Ga,30741",34.949301,-85.315814,H,73.7,No,No,1
1634,2015,746,Walker County,194,Rossville Elementary School,"1250 Wilson Rd,Rossville,Ga,30741",34.975747,-85.309062,E,64.2,Yes,No,3
1635,2015,746,Walker County,195,Gilbert Elementary School,"87 S Burnt Mill Rd,La Fayette,Ga,30728",34.700967,-85.30685,E,73.9,Yes,No,3
1636,2015,746,Walker County,199,Cherokee Ridge Elementary,"2423 Johnson Rd,Chickamauga,Ga,30707",34.889375,-85.288584,E,75.1,Yes,No,3
1637,2015,746,Walker County,206,Rossville Middle School,"316 Bulldog Trail,Rossville,Ga,30741",34.983131,-85.286068,M,69.2,Yes,No,3
1638,2015,746,Walker County,2052,Fairyland Elementary School,"1306 Lula Lake Rd,Lookout Mountain,Ga,30750",34.974413,-85.359215,E,95.1,No,No,1
1639,2015,746,Walker County,2056,Naomi Elementary School,"4038 E Highway 136,La Fayette,Ga,30728",34.69279,-85.212528,E,69.4,Yes,No,3
1640,2015,746,Walker County,4050,Chattanooga Valley Elementary School,"3420 Chattanooga Valley Rd,Flintstone,Ga,30725",34.934575,-85.346839,E,78.9,Yes,No,3
1641,2015,746,Walker County,5052,Stone Creek Elementary School,"1600 Happy Valley Rd,Rossville,Ga,30741",34.961872,-85.307541,E,75.1,Yes,No,3
1642,2015,747,Walton County,101,Atha Road Elementary School,"821 H D Atha Rd,Monroe,Ga,30655",33.792487,-83.785316,E,85.7,Yes,No,3
1643,2015,747,Walton County,102,Youth Middle School,"1804 Highway 81,Loganville,Ga,30052",33.779464,-83.854572,M,79.6,Yes,No,3
1644,2015,747,Walton County,105,Monroe Elementary,"140 Dillard Dr,Monroe,Ga,30656",33.825852,-83.742075,E,65.2,Yes,No,3
1645,2015,747,Walton County,108,Sharon Elementary School,"2700 White Rd,Loganville,Ga,30052",33.772691,-83.922356,E,80.5,No,No,1
1646,2015,747,Walton County,111,Walnut Grove High School,"4863 Guthrie Cemetery Rd,Loganville,Ga,30052",33.754167,-83.872527,H,71.2,Yes,No,3
1647,2015,747,Walton County,112,Harmony Elementary School,"934 Harmony Church Rd Ne,Monroe,Ga,30655",33.753334,-83.653273,E,67.8,Yes,No,2
1648,2015,747,Walton County,176,Bay Creek Elementary School,"100 Homer Moon Rd,Loganville,Ga,30052",33.83667,-83.888249,E,80.1,No,No,1
1649,2015,747,Walton County,191,Loganville Elementary School,"4303 Lawrenceville Rd,Loganville,Ga,30052",33.841163,-83.895657,E,81.8,Yes,No,3
1650,2015,747,Walton County,193,Carver Middle School,"1095 Good Hope Rd,Monroe,Ga,30655",33.796008,-83.675322,M,62.8,Yes,No,3
1651,2015,747,Walton County,195,Walnut Grove Elementary School,"460 Highway 81 Sw,Covington,Ga,30014",33.728364,-83.85464,E,74.1,Yes,No,3
1652,2015,747,Walton County,199,Loganville High School,"3305 Highway 78,Loganville,Ga,30052",33.830522,-83.867974,H,79.4,No,No,1
1653,2015,747,Walton County,202,Youth Elementary School,"4009 Center Hill Church Rd,Loganville,Ga,30052",33.784307,-83.859706,E,88.6,No,No,1
1654,2015,747,Walton County,205,Monroe Area High School,"300 Double Springs Church Rd,Monroe,Ga,30656",33.818899,-83.736582,H,66.6,Yes,No,3
1655,2015,747,Walton County,291,Loganville Middle School,"152 Clark Mccullers Dr,Loganville,Ga,30052",33.829788,-83.88521,M,84.6,Yes,No,3
1656,2015,747,Walton County,2052,Walker Park Elementary School,"333 Carl Davis Rd Nw,Monroe,Ga,30656",33.882113,-83.751435,E,78.8,Yes,No,3
