,year,sysID,sysName,schoolID,schoolName,grd,ccrpi,street,city,county,state,zip,locClass,titleI,chrtr,totStudnts,crprlPun,dtntn,iss,oss,suspRt,altSchl,physRest,busSusp,explsn,other_discipline_action,pctDisc,bullyRt,bully,disCond,gngRelRt,gngRel,hom,sexOffnsRt,sexRelated,drugAlcRt,drugAlc,weapons,thftRbry,violRt,violence,pctBehavrs,stdTchRatio,expPerStudent,salBenSum,freeLnch,reducedLnch,pctMobile,pctAbs5orLess,pctAbsSix-Fiftn,pctOverFiftn,pctSnapTanfHmls,pctAsian,pctNative,pctBlck,pctHisp,pctMulti,pctWhite,pctMigrant,pctSPED,pctESOL,pctAltProg,pctGiftd,2012ccrpi,2013ccrpi,2014ccrpi
58,2015,604,Baker County,105,Baker County K12 School,M,65.1,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,64.3,61.4
59,2015,604,Baker County,105,Baker County K12 School,M,65.1,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,64.3,62.4
60,2015,604,Baker County,105,Baker County K12 School,M,65.1,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,60.2,56.4
61,2015,604,Baker County,105,Baker County K12 School,M,65.1,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,60.2,61.4
62,2015,604,Baker County,105,Baker County K12 School,M,65.1,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,60.2,62.4
63,2015,604,Baker County,105,Baker County K12 School,M,65.1,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,57.4,56.4
64,2015,604,Baker County,105,Baker County K12 School,M,65.1,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,57.4,61.4
65,2015,604,Baker County,105,Baker County K12 School,M,65.1,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,57.4,62.4
66,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,55.7,64.3,56.4
67,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,55.7,64.3,61.4
68,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,55.7,64.3,62.4
69,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,55.7,60.2,56.4
70,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,55.7,60.2,61.4
71,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,55.7,60.2,62.4
72,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,55.7,57.4,56.4
73,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,55.7,57.4,61.4
74,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,55.7,57.4,62.4
75,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,60.5,64.3,56.4
76,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,60.5,64.3,61.4
77,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,60.5,64.3,62.4
78,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,60.5,60.2,56.4
79,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,60.5,60.2,61.4
80,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,60.5,60.2,62.4
81,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,60.5,57.4,56.4
82,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,60.5,57.4,61.4
83,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,60.5,57.4,62.4
84,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,64.3,56.4
85,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,64.3,61.4
86,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,64.3,62.4
87,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,60.2,56.4
88,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,60.2,61.4
89,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,60.2,62.4
90,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,57.4,56.4
91,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,57.4,61.4
92,2015,604,Baker County,105,Baker County K12 School,H,76.5,260 Ga Highway 37 Sw,Newton,Baker County,GA,39870,42,Yes,No,366,34,0,16,4,0.054644809,0,0,2,2,0,0.158469945,0,0,41,0,0,0,0.005464481,2,0,0,1,1,0.024590164,9,0.147540984,12.7,3534.62,994376.68,251,10,0.240963861,55.5,41.3,3.3,56,0,0,68,10,4,4,1,14.6,0,1.3,1.6,57.6,57.4,62.4
93,2015,605,Baldwin County,104,Eagle Ridge Elementary School,E,47.3,220 N Abc Dr,Milledgeville,Baldwin County,GA,31061,32,Yes,No,886,0,0,17,311,0.37020316,0,0,0,0,5,0.37020316,0.003386005,3,270,0,0,0,0.004514673,4,0,0,6,5,0.11738149,104,0.442437923,23,3801.72,25792984.32,802,58,0.125703558,58.2,34.2,7.6,59,0,0,80,0,4,16,0,9.4,0,0,3.5,76.3,66.8,54.9
94,2015,605,Baldwin County,189,Baldwin High School,H,72.8,155 Ga Highway 49 W,Milledgeville,Baldwin County,GA,31061,32,Yes,No,1348,1,0,1486,582,1.534124629,21,0,1,0,0,1.551186944,0.002967359,4,20,0,0,0,0.003709199,5,0.007418398,10,0,1,0.03041543,41,0.060089021,14.5,5011.29,25792984.32,895,114,0.106834248,50.4,32.3,17.4,39,1,0,68,3,3,26,0,13.5,0.3,16.8,10.1,58.2,60.2,66
95,2015,605,Baldwin County,194,Midway Elementary School,E,56.3,101 Carl Vinson Rd Se,Milledgeville,Baldwin County,GA,31061,41,Yes,No,630,0,0,189,103,0.463492063,0,0,0,1,0,0.465079365,0,0,273,0,0,0,0,0,0,0,1,0,0.033333333,21,0.468253968,15.6,4480.52,25792984.32,460,33,0.179396093,52.9,37.8,9.4,59,0,0,64,1,5,30,0,11,0,0.2,3.5,56.3,62.6,52.2
96,2015,605,Baldwin County,195,Blandy Hills Elementary School,E,49.4,375 Blandy Rd Nw,Milledgeville,Baldwin County,GA,31061,41,Yes,No,817,0,0,272,130,0.492044064,0,0,0,0,0,0.492044064,0,0,402,0,0,0,0,0,0,0,0,0,0.00122399,1,0.493268054,17.6,4683.75,25792984.32,585,55,0.103761353,50.4,40.5,9.1,44,1,0,60,3,4,32,0,8.5,2.7,0.5,5.9,57.8,70,70.8
97,2015,605,Baldwin County,199,Creekside Elementary School,E,66.6,372 Blandy Rd Nw,Milledgeville,Baldwin County,GA,31061,32,Yes,No,980,0,0,146,82,0.232653061,0,0,0,0,0,0.232653061,0,0,5,0,0,0,0,0,0,0,0,0,0.024489796,24,0.029591837,18.4,4233.79,25792984.32,529,76,0.089343376,43.7,44.3,12,37,3,0,47,5,3,43,0,8.6,1.3,0,8.8,68.2,68.1,71
98,2015,606,Banks County,105,Banks County Middle School,M,72.8,712 Thompson St,Homer,Banks County,GA,30547,42,Yes,No,755,0,0,57,2,0.078145695,2,0,0,0,3,0.080794702,0,0,51,0,0,0,0.002649007,2,0.013245033,10,2,2,0.01192053,9,0.100662252,16.6,4977.57,14757549.58,400,80,0.142649204,37.5,47,15.5,31,1,0,2,7,2,88,0,14.9,0.9,0.1,11.3,86.4,78.4,76
99,2015,606,Banks County,107,Banks County Elementary School,E,73.2,180 Highway 51 S,Homer,Banks County,GA,30547,42,Yes,No,667,0,0,67,6,0.109445277,0,0,1,0,0,0.110944528,0,0,1,0,0,0,0,0,0,0,0,1,0.047976012,32,0.050974513,14.6,5739.53,14757549.58,377,58,0.10569106,53.7,39.7,6.6,38,0,0,2,8,2,87,0,14.8,2.8,0,8,83.7,82.4,85.1
100,2015,606,Banks County,199,Banks County High School,H,75.9,P.O. Box 277,Homer,Banks County,GA,30547,41,No,No,941,0,1,113,31,0.153028693,5,0,0,0,0,0.159404888,0.002125399,2,1,0.001062699,1,0,0.001062699,1,0.081827843,77,0,2,0.024442083,23,0.11370882,13.9,5199.2,14757549.58,431,88,0.092031427,52.2,34.1,13.7,26,1,0,2,8,2,86,0,14.6,1.1,0.2,7.3,66,71.4,65.6
101,2015,607,Barrow County,101,Apalachee High School,H,76,940 Haymon Morris Rd,Winder,Barrow County,GA,30680,41,Yes,No,1747,0,1,698,294,0.567830567,0,0,40,0,34,0.59129937,0.008013738,14,3,0,0,0,0.008586148,15,0.039496279,69,2,10,0.025186033,44,0.089868346,15.5,4942.28,63294228.45,717,183,0.115033478,36.5,38.4,25.1,23,5,0,13,15,3,64,0,12.3,2.1,0.3,12,73.2,71.3,71.3
102,2015,607,Barrow County,105,County Line Elementary School,E,75.7,334 Rockwell Church Rd Nw,Winder,Barrow County,GA,30680,31,Yes,No,985,0,0,0,12,0.012182741,0,13,20,0,27,0.045685279,0.002030457,2,0,0,0,0,0,0,0,0,0,1,0.021319797,21,0.024365482,14.7,5477.41,63294228.45,588,81,0.19847329,51.7,36.8,11.6,36,3,0,11,20,5,60,0,13,14.5,0,7.6,70.6,79.2,73.9
103,2015,607,Barrow County,106,Haymon-Morris Middle School,M,78,1008 Haymon Morris Rd,Winder,Barrow County,GA,30680,41,Yes,No,764,0,0,294,48,0.447643979,5,9,61,0,0,0.545811518,0,0,0,0.002617801,2,0,0,0,0.015706806,12,1,5,0.020942408,16,0.047120419,17,4466.28,63294228.45,315,101,0.109243698,54.5,35.6,9.9,24,3,0,13,16,4,63,0,11.6,3.2,0.4,13.8,83.9,79.7,81.8
104,2015,607,Barrow County,189,Kennedy Elementary School,E,82.9,200 Matthews School Rd,Winder,Barrow County,GA,30680,41,Yes,No,868,0,0,13,31,0.050691244,0,0,5,0,53,0.056451613,0,0,0,0,0,0,0,0,0,0,0,11,0.061059908,53,0.073732719,14.4,5818.14,63294228.45,514,95,0.194341943,51.3,39.6,9.1,36,2,0,18,17,7,56,0,15.3,10.3,0,6.2,75.7,71.4,75
105,2015,607,Barrow County,193,Bramlett Elementary School,E,80.8,622 Freeman Brock Rd,Auburn,Barrow County,GA,30011,41,Yes,No,743,0,0,0,12,0.01615074,0,45,9,0,28,0.088829071,0,0,0,0,0,0,0,0,0,0,0,5,0.036339166,27,0.043068641,14.9,5591.5,63294228.45,250,65,0.109439127,53.3,41.6,5.1,19,10,0,5,12,3,69,0,9.3,11.2,0,8,67.3,92.2,79.9
106,2015,607,Barrow County,198,Westside Middle School,M,67.7,240 Matthews School Rd,Winder,Barrow County,GA,30680,41,Yes,No,749,0,0,330,130,0.614152203,2,0,67,0,3,0.706275033,0.014686248,11,4,0.001335113,1,0,0.016021362,12,0.024032043,18,5,6,0.06141522,46,0.137516689,15.2,5656.5,63294228.45,362,82,0.152818993,48.9,39.5,11.6,30,3,0,12,18,6,60,0,14.2,2.7,1,11.4,73.5,70.7,74.6
107,2015,607,Barrow County,205,Bethlehem Elementary School,E,75.7,47 Mcelhannon Rd Sw,Bethlehem,Barrow County,GA,30620,31,Yes,No,878,0,0,1,14,0.017084282,0,25,13,0,0,0.060364465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,5064.3,63294228.45,451,88,0.148936167,54,39.4,6.6,27,3,0,12,17,4,64,0,12.9,10.8,0,5.5,67.4,86.9,78.1
108,2015,607,Barrow County,289,Russell Middle School,M,75.2,84 W Midland Ave,Winder,Barrow County,GA,30680,31,Yes,No,830,0,0,280,86,0.440963855,8,0,42,0,3,0.501204819,0.012048193,10,1,0.004819277,4,0,0,0,0.018072289,15,2,5,0.031325301,26,0.075903614,15.5,4956.9,63294228.45,376,92,0.109090909,61,32.4,6.6,27,8,0,9,15,5,63,0,11.5,4.1,0.4,10.9,79.5,76.9,89.8
109,2015,607,Barrow County,298,Yargo Elementary School,E,76.7,1000 Haymon Morris Rd,Winder,Barrow County,GA,30680,41,Yes,No,824,0,0,0,30,0.036407767,0,9,16,0,5,0.066747573,0,0,0,0,0,0,0,0,0,0,0,1,0.016990291,14,0.018203883,15.5,4961.89,63294228.45,306,96,0.104294479,52.9,39.4,7.6,19,4,1,13,14,5,64,0,11.1,10.2,0,7.3,83.7,89.8,80.6
110,2015,607,Barrow County,1050,Auburn Elementary School,E,60.7,1334 6Th Ave,Auburn,Barrow County,GA,30011,41,Yes,No,824,0,0,26,27,0.064320388,0,0,22,0,29,0.091019417,0,0,0,0,0,0,0.008495146,7,0.001213592,1,1,4,0.05461165,45,0.07038835,14.2,5363.92,63294228.45,453,75,0.21392405,46.8,44.8,8.4,31,6,0,6,14,6,68,0,10.2,11.2,0.1,3.4,66.9,65.8,77.9
111,2015,607,Barrow County,3052,Winder-Barrow High School,H,80.2,272 N 5Th Ave,Winder,Barrow County,GA,30680,31,Yes,No,1924,0,0,740,131,0.452702703,1,0,15,0,40,0.461018711,0,0,4,0,0,0,0,0,0.025987526,50,0,12,0.029106029,56,0.063409563,16,4810.49,63294228.45,770,157,0.115039282,39.7,39.6,20.7,21,5,1,14,13,5,62,0,11.7,1.7,0.3,9.6,73,79,69.9
112,2015,607,Barrow County,4050,Holsenbeck Elementary School,E,78,445 Holsenbeck School Rd,Winder,Barrow County,GA,30680,41,Yes,No,1010,0,0,31,100,0.12970297,0,0,13,0,0,0.142574257,0,0,4,0,0,0,0.000990099,1,0,0,1,4,0.053465347,54,0.063366337,14.8,5048.21,63294228.45,537,90,0.135802463,53.7,36.6,9.7,34,3,1,14,13,6,62,0,12.2,8,0,7.9,66.5,92,75.8
113,2015,607,Barrow County,5050,Statham Elementary School,E,71.5,1970 Broad St,Statham,Barrow County,GA,30666,31,Yes,No,955,0,0,12,14,0.027225131,0,2,17,0,124,0.047120419,0.00104712,1,119,0,0,0,0.00104712,1,0,0,2,0,0.040837696,39,0.169633508,14.8,4982.91,63294228.45,464,105,0.145877376,50.8,39.8,9.4,29,4,0,14,17,3,62,0,11.7,11.2,0,5.3,72.9,81.7,77.5
114,2015,608,Bartow County,104,Clear Creek Elementary School,E,74.4,50 Pleasant Valley Rd Nw,Cartersville,Bartow County,GA,30121,41,Yes,No,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,6246.45,69533900.14,293,83,0.195540309,53.4,38.2,8.4,29,0,0,3,7,3,87,0,13.3,2.8,0,15.6,72.3,74.3,84.1
115,2015,608,Bartow County,105,Adairsville High School,H,63.5,519 Old Highway 41 Nw,Adairsville,Bartow County,GA,30103,41,No,No,1067,1,9,605,110,0.670103093,10,0,0,0,0,0.688847235,0.000937207,1,1,0,0,0,0.005623243,6,0.044985942,48,8,5,0.047797563,51,0.112464855,15.1,5317.87,69533900.14,405,83,0.138492867,32.4,41,26.5,22,0,0,5,5,2,88,0,12.9,1,1.2,13.9,66.3,61.4,66.2
116,2015,608,Bartow County,106,Pine Log Elementary,E,74.2,1095 Cass Pine Log Rd,Rydal,Bartow County,GA,30171,42,Yes,No,427,0,0,0,11,0.025761124,0,0,0,0,0,0.025761124,0.00234192,1,22,0,0,0,0,0,0,0,0,0,0.007025761,3,0.06088993,13.7,6607.83,69533900.14,242,32,0.242718443,55,40,4.9,34,0,0,2,6,2,90,0,11.2,2.7,0,12.6,72.2,81.3,80.8
117,2015,608,Bartow County,107,Euharlee Elementary School,E,66.2,1058 Euharlee Rd,Euharlee,Bartow County,GA,30145,23,Yes,No,590,0,0,6,12,0.030508475,0,0,0,0,3,0.030508475,0,0,2,0,0,0,0,0,0.006779661,4,0,0,0.001694915,1,0.011864407,14.1,6508.72,69533900.14,305,56,0.15126051,52.5,38.6,8.8,28,0,0,7,5,4,83,0,12.3,2.4,0,7.1,78.5,81.8,74.4
118,2015,608,Bartow County,175,White Elementary School,E,79.3,505 Colonel Way,White,Bartow County,GA,30184,41,Yes,No,602,0,0,51,51,0.169435216,0,0,0,0,39,0.169435216,0.003322259,2,126,0,0,0,0.003322259,2,0,0,3,2,0.061461794,37,0.285714286,14.5,6085.12,69533900.14,303,51,0.194899812,46.5,42.2,11.3,32,2,0,11,12,5,70,0,11.8,8.2,0,9.5,75.4,88.6,88.7
119,2015,608,Bartow County,177,Adairsville Elementary School,E,60.6,122 King St,Adairsville,Bartow County,GA,30103,32,Yes,No,714,0,0,13,10,0.032212885,0,0,0,0,1,0.032212885,0,0,0,0,0,0,0,0,0,0,2,0,0.004201681,3,0.007002801,15.5,5535.47,69533900.14,378,60,0.14693296,23.9,45.8,30.3,31,0,0,8,5,5,81,0,9.6,4.3,0,9.6,79.5,81.3,73.5
